isoform_id	gene_id	gene_name	iso_value_1	iso_value_2	IF1	IF2
ENST00000394018.6	ENSG00000066923	STAG3	0.121935	0	0.25	NA
ENST00000394018.6	ENSG00000066923	STAG3	0.121935	0	0.25	NA
ENST00000426455.5	ENSG00000066923	STAG3	0.608885	0	0.3899	NA
ENST00000426455.5	ENSG00000066923	STAG3	0.608885	0	0.3899	NA
ENST00000426455.5	ENSG00000066923	STAG3	0.608885	0	0.3899	NA
ENST00000492674.1	ENSG00000066923	STAG3	0.046995	0	0.0301	NA
ENST00000492674.1	ENSG00000066923	STAG3	0.046995	0	0.0301	NA
ENST00000492674.1	ENSG00000066923	STAG3	0.046995	0	0.0301	NA
ENST00000412190.6	ENSG00000066923	STAG3	0.093695	0	0.06	NA
ENST00000412190.6	ENSG00000066923	STAG3	0.093695	0	0.06	NA
ENST00000412190.6	ENSG00000066923	STAG3	0.093695	0	0.06	NA
ENST00000443793.1	ENSG00000067646	ZFY	0	0.037305	NA	1
ENST00000443793.1	ENSG00000067646	ZFY	0	0.037305	NA	1
ENST00000443793.1	ENSG00000067646	ZFY	0	0.037305	NA	1
ENST00000156084.8	ENSG00000068308	OTUD5	0.015615	0	0.5	NA
ENST00000156084.8	ENSG00000068308	OTUD5	0.015615	0	0.5	NA
ENST00000156084.8	ENSG00000068308	OTUD5	0.015615	0	0.5	NA
ENST00000376488.8	ENSG00000068308	OTUD5	0.015615	0	0.5	NA
ENST00000376488.8	ENSG00000068308	OTUD5	0.015615	0	0.5	NA
ENST00000376488.8	ENSG00000068308	OTUD5	0.015615	0	0.5	NA
ENST00000496069.1	ENSG00000068903	SIRT2	0.03123	0	1	NA
ENST00000496069.1	ENSG00000068903	SIRT2	0.03123	0	1	NA
ENST00000496069.1	ENSG00000068903	SIRT2	0.03123	0	1	NA
ENST00000376150.4	ENSG00000068985	PAGE1	0.155415	0	1	NA
ENST00000376150.4	ENSG00000068985	PAGE1	0.155415	0	1	NA
ENST00000376150.4	ENSG00000068985	PAGE1	0.155415	0	1	NA
ENST00000478711.1	ENSG00000069122	ADGRF5	0.28109	0	0.23685	NA
ENST00000478711.1	ENSG00000069122	ADGRF5	0.28109	0	0.23685	NA
ENST00000478711.1	ENSG00000069122	ADGRF5	0.28109	0	0.23685	NA
ENST00000265417.7	ENSG00000069122	ADGRF5	0.262855	0	0.3816	NA
ENST00000265417.7	ENSG00000069122	ADGRF5	0.262855	0	0.3816	NA
ENST00000265417.7	ENSG00000069122	ADGRF5	0.262855	0	0.3816	NA
ENST00000283296.12	ENSG00000069122	ADGRF5	0.262855	0	0.3816	NA
ENST00000283296.12	ENSG00000069122	ADGRF5	0.262855	0	0.3816	NA
ENST00000283296.12	ENSG00000069122	ADGRF5	0.262855	0	0.3816	NA
ENST00000535803.1	ENSG00000070019	GUCY2C	0.622	0	0.29285	NA
ENST00000535803.1	ENSG00000070019	GUCY2C	0.622	0	0.29285	NA
ENST00000535803.1	ENSG00000070019	GUCY2C	0.622	0	0.29285	NA
ENST00000261170.5	ENSG00000070019	GUCY2C	0.470385	0	0.70715	NA
ENST00000261170.5	ENSG00000070019	GUCY2C	0.470385	0	0.70715	NA
ENST00000261170.5	ENSG00000070019	GUCY2C	0.470385	0	0.70715	NA
ENST00000589992.1	ENSG00000070526	ST6GALNAC1	0.195715	0	0.45430000000000004	NA
ENST00000589992.1	ENSG00000070526	ST6GALNAC1	0.195715	0	0.45430000000000004	NA
ENST00000589992.1	ENSG00000070526	ST6GALNAC1	0.195715	0	0.45430000000000004	NA
ENST00000592042.5	ENSG00000070526	ST6GALNAC1	0.206565	0	0.5457	NA
ENST00000592042.5	ENSG00000070526	ST6GALNAC1	0.206565	0	0.5457	NA
ENST00000592042.5	ENSG00000070526	ST6GALNAC1	0.206565	0	0.5457	NA
ENST00000525951.5	ENSG00000071203	MS4A12	0.06097	0	0.5	NA
ENST00000525951.5	ENSG00000071203	MS4A12	0.06097	0	0.5	NA
ENST00000525951.5	ENSG00000071203	MS4A12	0.06097	0	0.5	NA
ENST00000526784.5	ENSG00000071203	MS4A12	0.004895	0	0.0401	NA
ENST00000526784.5	ENSG00000071203	MS4A12	0.004895	0	0.0401	NA
ENST00000526784.5	ENSG00000071203	MS4A12	0.004895	0	0.0401	NA
ENST00000537076.5	ENSG00000071203	MS4A12	0.028035	0	0.2299	NA
ENST00000537076.5	ENSG00000071203	MS4A12	0.028035	0	0.2299	NA
ENST00000537076.5	ENSG00000071203	MS4A12	0.028035	0	0.2299	NA
ENST00000016913.8	ENSG00000071203	MS4A12	0.028035	0	0.2299	NA
ENST00000016913.8	ENSG00000071203	MS4A12	0.028035	0	0.2299	NA
ENST00000016913.8	ENSG00000071203	MS4A12	0.028035	0	0.2299	NA
ENST00000165524.1	ENSG00000071677	PRLH	0.21413500000000002	0	1	NA
ENST00000165524.1	ENSG00000071677	PRLH	0.21413500000000002	0	1	NA
ENST00000165524.1	ENSG00000071677	PRLH	0.21413500000000002	0	1	NA
ENST00000579658.5	ENSG00000071991	CDH19	0.05879	0	0.0294	NA
ENST00000579658.5	ENSG00000071991	CDH19	0.05879	0	0.0294	NA
ENST00000579658.5	ENSG00000071991	CDH19	0.05879	0	0.0294	NA
ENST00000262150.7	ENSG00000071991	CDH19	1.58081	0	0.9706	NA
ENST00000262150.7	ENSG00000071991	CDH19	1.58081	0	0.9706	NA
ENST00000262150.7	ENSG00000071991	CDH19	1.58081	0	0.9706	NA
ENST00000361434.8	ENSG00000072071	ADGRL1	0.015615	0	0.5	NA
ENST00000361434.8	ENSG00000072071	ADGRL1	0.015615	0	0.5	NA
ENST00000361434.8	ENSG00000072071	ADGRL1	0.015615	0	0.5	NA
ENST00000340736.10	ENSG00000072071	ADGRL1	0.015615	0	0.5	NA
ENST00000340736.10	ENSG00000072071	ADGRL1	0.015615	0	0.5	NA
ENST00000340736.10	ENSG00000072071	ADGRL1	0.015615	0	0.5	NA
ENST00000168148.8	ENSG00000072080	SPP2	0.06097	0	0.5	NA
ENST00000168148.8	ENSG00000072080	SPP2	0.06097	0	0.5	NA
ENST00000168148.8	ENSG00000072080	SPP2	0.06097	0	0.5	NA
ENST00000373368.5	ENSG00000072080	SPP2	0.06097	0	0.5	NA
ENST00000373368.5	ENSG00000072080	SPP2	0.06097	0	0.5	NA
ENST00000373368.5	ENSG00000072080	SPP2	0.06097	0	0.5	NA
ENST00000577101.6	ENSG00000072864	NDE1	0.03123	0	1	NA
ENST00000577101.6	ENSG00000072864	NDE1	0.03123	0	1	NA
ENST00000577101.6	ENSG00000072864	NDE1	0.03123	0	1	NA
ENST00000158009.6	ENSG00000073598	FNDC8	0	0.111915	NA	1
ENST00000158009.6	ENSG00000073598	FNDC8	0	0.111915	NA	1
ENST00000158009.6	ENSG00000073598	FNDC8	0	0.111915	NA	1
ENST00000484609.1	ENSG00000073754	CD5L	0.030485	0	0.08335	NA
ENST00000484609.1	ENSG00000073754	CD5L	0.030485	0	0.08335	NA
ENST00000484609.1	ENSG00000073754	CD5L	0.030485	0	0.08335	NA
ENST00000368174.5	ENSG00000073754	CD5L	0.371045	0	0.91665	NA
ENST00000368174.5	ENSG00000073754	CD5L	0.371045	0	0.91665	NA
ENST00000368174.5	ENSG00000073754	CD5L	0.371045	0	0.91665	NA
ENST00000486366.1	ENSG00000073969	NSF	0.01524	0	0.5	NA
ENST00000486366.1	ENSG00000073969	NSF	0.01524	0	0.5	NA
ENST00000486366.1	ENSG00000073969	NSF	0.01524	0	0.5	NA
ENST00000398238.8	ENSG00000073969	NSF	0.01524	0	0.5	NA
ENST00000398238.8	ENSG00000073969	NSF	0.01524	0	0.5	NA
ENST00000398238.8	ENSG00000073969	NSF	0.01524	0	0.5	NA
ENST00000159060.3	ENSG00000074771	NOX3	0.24911000000000003	0	1	NA
ENST00000159060.3	ENSG00000074771	NOX3	0.24911000000000003	0	1	NA
ENST00000159060.3	ENSG00000074771	NOX3	0.24911000000000003	0	1	NA
ENST00000373306.5	ENSG00000075073	TACR2	0.27411	0	0.80335	NA
ENST00000373306.5	ENSG00000075073	TACR2	0.27411	0	0.80335	NA
ENST00000373306.5	ENSG00000075073	TACR2	0.27411	0	0.80335	NA
ENST00000373307.5	ENSG00000075073	TACR2	0.03597	0	0.19665	NA
ENST00000373307.5	ENSG00000075073	TACR2	0.03597	0	0.19665	NA
ENST00000373307.5	ENSG00000075073	TACR2	0.03597	0	0.19665	NA
ENST00000218548.10	ENSG00000075673	ATP12A	0.12493	0	0.25	NA
ENST00000218548.10	ENSG00000075673	ATP12A	0.12493	0	0.25	NA
ENST00000218548.10	ENSG00000075673	ATP12A	0.12493	0	0.25	NA
ENST00000381946.5	ENSG00000075673	ATP12A	0.338315	0	0.75	NA
ENST00000381946.5	ENSG00000075673	ATP12A	0.338315	0	0.75	NA
ENST00000381946.5	ENSG00000075673	ATP12A	0.338315	0	0.75	NA
ENST00000005259.9	ENSG00000075790	BCAP29	0	0.111915	NA	0.375
ENST00000005259.9	ENSG00000075790	BCAP29	0	0.111915	NA	0.375
ENST00000005259.9	ENSG00000075790	BCAP29	0	0.111915	NA	0.375
ENST00000445771.6	ENSG00000075790	BCAP29	0	0.037305	NA	0.125
ENST00000445771.6	ENSG00000075790	BCAP29	0	0.037305	NA	0.125
ENST00000445771.6	ENSG00000075790	BCAP29	0	0.037305	NA	0.125
ENST00000491150.5	ENSG00000075790	BCAP29	0	0.041035	NA	0.25
ENST00000491150.5	ENSG00000075790	BCAP29	0	0.041035	NA	0.25
ENST00000491150.5	ENSG00000075790	BCAP29	0	0.041035	NA	0.25
ENST00000482371.5	ENSG00000075790	BCAP29	0	0.041035	NA	0.25
ENST00000482371.5	ENSG00000075790	BCAP29	0	0.041035	NA	0.25
ENST00000482371.5	ENSG00000075790	BCAP29	0	0.041035	NA	0.25
ENST00000321253.7	ENSG00000075886	TUBA3D	0.030485	0	1	NA
ENST00000321253.7	ENSG00000075886	TUBA3D	0.030485	0	1	NA
ENST00000321253.7	ENSG00000075886	TUBA3D	0.030485	0	1	NA
ENST00000376236.9	ENSG00000077420	APBB1IP	0.24496500000000002	0	0.66235	NA
ENST00000376236.9	ENSG00000077420	APBB1IP	0.24496500000000002	0	0.66235	NA
ENST00000376236.9	ENSG00000077420	APBB1IP	0.24496500000000002	0	0.66235	NA
ENST00000356785.4	ENSG00000077420	APBB1IP	0.124585	0	0.33765	NA
ENST00000356785.4	ENSG00000077420	APBB1IP	0.124585	0	0.33765	NA
ENST00000356785.4	ENSG00000077420	APBB1IP	0.124585	0	0.33765	NA
ENST00000429879.5	ENSG00000077800	FKBP6	0.07621	0	0.25	NA
ENST00000429879.5	ENSG00000077800	FKBP6	0.07621	0	0.25	NA
ENST00000429879.5	ENSG00000077800	FKBP6	0.07621	0	0.25	NA
ENST00000648538.1	ENSG00000077800	FKBP6	0.294835	0	0.75	NA
ENST00000648538.1	ENSG00000077800	FKBP6	0.294835	0	0.75	NA
ENST00000648538.1	ENSG00000077800	FKBP6	0.294835	0	0.75	NA
ENST00000431037.5	ENSG00000078319	PMS2P1	0.03123	0	1	NA
ENST00000431037.5	ENSG00000078319	PMS2P1	0.03123	0	1	NA
ENST00000431037.5	ENSG00000078319	PMS2P1	0.03123	0	1	NA
ENST00000343483.7	ENSG00000078399	HOXA9	0.22359	0	0.6484	NA
ENST00000343483.7	ENSG00000078399	HOXA9	0.22359	0	0.6484	NA
ENST00000343483.7	ENSG00000078399	HOXA9	0.22359	0	0.6484	NA
ENST00000465941.1	ENSG00000078399	HOXA9	0.030485	0	0.125	NA
ENST00000465941.1	ENSG00000078399	HOXA9	0.030485	0	0.125	NA
ENST00000465941.1	ENSG00000078399	HOXA9	0.030485	0	0.125	NA
ENST00000497089.1	ENSG00000078399	HOXA9	0.055255	0	0.2266	NA
ENST00000497089.1	ENSG00000078399	HOXA9	0.055255	0	0.2266	NA
ENST00000497089.1	ENSG00000078399	HOXA9	0.055255	0	0.2266	NA
ENST00000171757.3	ENSG00000078589	P2RY10	0.49746999999999997	0	1	NA
ENST00000171757.3	ENSG00000078589	P2RY10	0.49746999999999997	0	1	NA
ENST00000171757.3	ENSG00000078589	P2RY10	0.49746999999999997	0	1	NA
ENST00000170150.4	ENSG00000078898	BPIFB2	0.21713	0	1	NA
ENST00000170150.4	ENSG00000078898	BPIFB2	0.21713	0	1	NA
ENST00000170150.4	ENSG00000078898	BPIFB2	0.21713	0	1	NA
ENST00000226355.5	ENSG00000079557	AFM	0.121935	0	1	NA
ENST00000226355.5	ENSG00000079557	AFM	0.121935	0	1	NA
ENST00000226355.5	ENSG00000079557	AFM	0.121935	0	1	NA
ENST00000464221.1	ENSG00000080007	DDX43	0.09145	0	0.5	NA
ENST00000464221.1	ENSG00000080007	DDX43	0.09145	0	0.5	NA
ENST00000464221.1	ENSG00000080007	DDX43	0.09145	0	0.5	NA
ENST00000370336.5	ENSG00000080007	DDX43	0.15616	0	0.5	NA
ENST00000370336.5	ENSG00000080007	DDX43	0.15616	0	0.5	NA
ENST00000370336.5	ENSG00000080007	DDX43	0.15616	0	0.5	NA
ENST00000591589.3	ENSG00000080511	RDH8	0.899275	0	0.49565	NA
ENST00000591589.3	ENSG00000080511	RDH8	0.899275	0	0.49565	NA
ENST00000591589.3	ENSG00000080511	RDH8	0.899275	0	0.49565	NA
ENST00000651512.1	ENSG00000080511	RDH8	0.587905	0	0.5043500000000001	NA
ENST00000651512.1	ENSG00000080511	RDH8	0.587905	0	0.5043500000000001	NA
ENST00000651512.1	ENSG00000080511	RDH8	0.587905	0	0.5043500000000001	NA
ENST00000420820.7	ENSG00000080947	CROCCP3	0.030485	0	1	NA
ENST00000420820.7	ENSG00000080947	CROCCP3	0.030485	0	1	NA
ENST00000420820.7	ENSG00000080947	CROCCP3	0.030485	0	1	NA
ENST00000680059.1	ENSG00000081248	CACNA1S	0.01687	0	0.0034	NA
ENST00000680059.1	ENSG00000081248	CACNA1S	0.01687	0	0.0034	NA
ENST00000680059.1	ENSG00000081248	CACNA1S	0.01687	0	0.0034	NA
ENST00000681874.1	ENSG00000081248	CACNA1S	0.01687	0	0.0034	NA
ENST00000681874.1	ENSG00000081248	CACNA1S	0.01687	0	0.0034	NA
ENST00000681874.1	ENSG00000081248	CACNA1S	0.01687	0	0.0034	NA
ENST00000362061.4	ENSG00000081248	CACNA1S	0.09403	0	0.01905	NA
ENST00000362061.4	ENSG00000081248	CACNA1S	0.09403	0	0.01905	NA
ENST00000362061.4	ENSG00000081248	CACNA1S	0.09403	0	0.01905	NA
ENST00000679417.1	ENSG00000081248	CACNA1S	0.3739	0	0.17725	NA
ENST00000679417.1	ENSG00000081248	CACNA1S	0.3739	0	0.17725	NA
ENST00000679417.1	ENSG00000081248	CACNA1S	0.3739	0	0.17725	NA
ENST00000680051.1	ENSG00000081248	CACNA1S	0.085255	0	0.02915	NA
ENST00000680051.1	ENSG00000081248	CACNA1S	0.085255	0	0.02915	NA
ENST00000680051.1	ENSG00000081248	CACNA1S	0.085255	0	0.02915	NA
ENST00000367338.7	ENSG00000081248	CACNA1S	2.788005	0	0.7677	NA
ENST00000367338.7	ENSG00000081248	CACNA1S	2.788005	0	0.7677	NA
ENST00000367338.7	ENSG00000081248	CACNA1S	2.788005	0	0.7677	NA
ENST00000263946.7	ENSG00000081277	PKP1	0.121935	0	0.2222	NA
ENST00000263946.7	ENSG00000081277	PKP1	0.121935	0	0.2222	NA
ENST00000263946.7	ENSG00000081277	PKP1	0.121935	0	0.2222	NA
ENST00000367324.8	ENSG00000081277	PKP1	0.93398	0	0.7222	NA
ENST00000367324.8	ENSG00000081277	PKP1	0.93398	0	0.7222	NA
ENST00000367324.8	ENSG00000081277	PKP1	0.93398	0	0.7222	NA
ENST00000477817.1	ENSG00000081277	PKP1	0.030485	0	0.05555	NA
ENST00000477817.1	ENSG00000081277	PKP1	0.030485	0	0.05555	NA
ENST00000477817.1	ENSG00000081277	PKP1	0.030485	0	0.05555	NA
ENST00000194130.7	ENSG00000081800	SLC13A1	0.24197	0	0.8012	NA
ENST00000194130.7	ENSG00000081800	SLC13A1	0.24197	0	0.8012	NA
ENST00000194130.7	ENSG00000081800	SLC13A1	0.24197	0	0.8012	NA
ENST00000539873.1	ENSG00000081800	SLC13A1	0.09934	0	0.1988	NA
ENST00000539873.1	ENSG00000081800	SLC13A1	0.09934	0	0.1988	NA
ENST00000539873.1	ENSG00000081800	SLC13A1	0.09934	0	0.1988	NA
ENST00000619228.2	ENSG00000082175	PGR	0.007765	0	0.0032	NA
ENST00000619228.2	ENSG00000082175	PGR	0.007765	0	0.0032	NA
ENST00000619228.2	ENSG00000082175	PGR	0.007765	0	0.0032	NA
ENST00000533207.5	ENSG00000082175	PGR	0.065705	0	0.07	NA
ENST00000533207.5	ENSG00000082175	PGR	0.065705	0	0.07	NA
ENST00000533207.5	ENSG00000082175	PGR	0.065705	0	0.07	NA
ENST00000325455.10	ENSG00000082175	PGR	1.41895	0	0.9268000000000001	NA
ENST00000325455.10	ENSG00000082175	PGR	1.41895	0	0.9268000000000001	NA
ENST00000325455.10	ENSG00000082175	PGR	1.41895	0	0.9268000000000001	NA
ENST00000456270.1	ENSG00000083622		0.24911000000000003	0	1	NA
ENST00000456270.1	ENSG00000083622		0.24911000000000003	0	1	NA
ENST00000456270.1	ENSG00000083622		0.24911000000000003	0	1	NA
ENST00000506175.1	ENSG00000083896	YTHDC1	0.030485	0	1	NA
ENST00000506175.1	ENSG00000083896	YTHDC1	0.030485	0	1	NA
ENST00000506175.1	ENSG00000083896	YTHDC1	0.030485	0	1	NA
ENST00000472290.1	ENSG00000084734	GCKR	0.06097	0	0.5	NA
ENST00000472290.1	ENSG00000084734	GCKR	0.06097	0	0.5	NA
ENST00000472290.1	ENSG00000084734	GCKR	0.06097	0	0.5	NA
ENST00000264717.7	ENSG00000084734	GCKR	0.15616	0	0.5	NA
ENST00000264717.7	ENSG00000084734	GCKR	0.15616	0	0.5	NA
ENST00000264717.7	ENSG00000084734	GCKR	0.15616	0	0.5	NA
ENST00000256999.7	ENSG00000086205	FOLH1	0.16178	0	0.3237	NA
ENST00000256999.7	ENSG00000086205	FOLH1	0.16178	0	0.3237	NA
ENST00000256999.7	ENSG00000086205	FOLH1	0.16178	0	0.3237	NA
ENST00000526226.1	ENSG00000086205	FOLH1	0.218625	0	0.4375	NA
ENST00000526226.1	ENSG00000086205	FOLH1	0.218625	0	0.4375	NA
ENST00000526226.1	ENSG00000086205	FOLH1	0.218625	0	0.4375	NA
ENST00000529646.5	ENSG00000086205	FOLH1	0.11931	0	0.2388	NA
ENST00000529646.5	ENSG00000086205	FOLH1	0.11931	0	0.2388	NA
ENST00000529646.5	ENSG00000086205	FOLH1	0.11931	0	0.2388	NA
ENST00000440017.5	ENSG00000086288	NME8	0.731615	0	0.5	NA
ENST00000440017.5	ENSG00000086288	NME8	0.731615	0	0.5	NA
ENST00000440017.5	ENSG00000086288	NME8	0.731615	0	0.5	NA
ENST00000199447.9	ENSG00000086288	NME8	0.093695	0	0.25	NA
ENST00000199447.9	ENSG00000086288	NME8	0.093695	0	0.25	NA
ENST00000199447.9	ENSG00000086288	NME8	0.093695	0	0.25	NA
ENST00000455500.5	ENSG00000086288	NME8	0.093695	0	0.25	NA
ENST00000455500.5	ENSG00000086288	NME8	0.093695	0	0.25	NA
ENST00000455500.5	ENSG00000086288	NME8	0.093695	0	0.25	NA
ENST00000595740.1	ENSG00000086548	CEACAM6	0.093695	0	0.3	NA
ENST00000595740.1	ENSG00000086548	CEACAM6	0.093695	0	0.3	NA
ENST00000595740.1	ENSG00000086548	CEACAM6	0.093695	0	0.3	NA
ENST00000199764.7	ENSG00000086548	CEACAM6	0.123435	0	0.7	NA
ENST00000199764.7	ENSG00000086548	CEACAM6	0.123435	0	0.7	NA
ENST00000199764.7	ENSG00000086548	CEACAM6	0.123435	0	0.7	NA
ENST00000382388.4	ENSG00000088782	DEFB127	0.061715000000000006	0	1	NA
ENST00000382388.4	ENSG00000088782	DEFB127	0.061715000000000006	0	1	NA
ENST00000382388.4	ENSG00000088782	DEFB127	0.061715000000000006	0	1	NA
ENST00000344754.6	ENSG00000088827	SIGLEC1	0.83508	0	0.8461	NA
ENST00000344754.6	ENSG00000088827	SIGLEC1	0.83508	0	0.8461	NA
ENST00000344754.6	ENSG00000088827	SIGLEC1	0.83508	0	0.8461	NA
ENST00000419548.4	ENSG00000088827	SIGLEC1	0.152385	0	0.15389999999999998	NA
ENST00000419548.4	ENSG00000088827	SIGLEC1	0.152385	0	0.15389999999999998	NA
ENST00000419548.4	ENSG00000088827	SIGLEC1	0.152385	0	0.15389999999999998	NA
ENST00000381580.5	ENSG00000089012	SIRPG	0.629785	0	0.75	NA
ENST00000381580.5	ENSG00000089012	SIRPG	0.629785	0	0.75	NA
ENST00000381580.5	ENSG00000089012	SIRPG	0.629785	0	0.75	NA
ENST00000303415.7	ENSG00000089012	SIRPG	0.20301	0	0.25	NA
ENST00000303415.7	ENSG00000089012	SIRPG	0.20301	0	0.25	NA
ENST00000303415.7	ENSG00000089012	SIRPG	0.20301	0	0.25	NA
ENST00000618760.4	ENSG00000089250	NOS1	0.27352	0	0.17515	NA
ENST00000618760.4	ENSG00000089250	NOS1	0.27352	0	0.17515	NA
ENST00000618760.4	ENSG00000089250	NOS1	0.27352	0	0.17515	NA
ENST00000477584.1	ENSG00000089250	NOS1	0.03123	0	0.02	NA
ENST00000477584.1	ENSG00000089250	NOS1	0.03123	0	0.02	NA
ENST00000477584.1	ENSG00000089250	NOS1	0.03123	0	0.02	NA
ENST00000317775.11	ENSG00000089250	NOS1	0.6393249999999999	0	0.57515	NA
ENST00000317775.11	ENSG00000089250	NOS1	0.6393249999999999	0	0.57515	NA
ENST00000317775.11	ENSG00000089250	NOS1	0.6393249999999999	0	0.57515	NA
ENST00000549189.1	ENSG00000089250	NOS1	0.09145	0	0.1	NA
ENST00000549189.1	ENSG00000089250	NOS1	0.09145	0	0.1	NA
ENST00000549189.1	ENSG00000089250	NOS1	0.09145	0	0.1	NA
ENST00000338101.8	ENSG00000089250	NOS1	0.202535	0	0.1297	NA
ENST00000338101.8	ENSG00000089250	NOS1	0.202535	0	0.1297	NA
ENST00000338101.8	ENSG00000089250	NOS1	0.202535	0	0.1297	NA
ENST00000367459.8	ENSG00000090104	RGS1	0.030485	0	0.25	NA
ENST00000367459.8	ENSG00000090104	RGS1	0.030485	0	0.25	NA
ENST00000367459.8	ENSG00000090104	RGS1	0.030485	0	0.25	NA
ENST00000498352.1	ENSG00000090104	RGS1	0.15616	0	0.35715	NA
ENST00000498352.1	ENSG00000090104	RGS1	0.15616	0	0.35715	NA
ENST00000498352.1	ENSG00000090104	RGS1	0.15616	0	0.35715	NA
ENST00000469578.2	ENSG00000090104	RGS1	0.09295	0	0.39285000000000003	NA
ENST00000469578.2	ENSG00000090104	RGS1	0.09295	0	0.39285000000000003	NA
ENST00000469578.2	ENSG00000090104	RGS1	0.09295	0	0.39285000000000003	NA
ENST00000264382.8	ENSG00000090402	SI	0.31083	0	1	NA
ENST00000264382.8	ENSG00000090402	SI	0.31083	0	1	NA
ENST00000264382.8	ENSG00000090402	SI	0.31083	0	1	NA
ENST00000450521.5	ENSG00000090512	FETUB	0.030485	0	0.25	NA
ENST00000450521.5	ENSG00000090512	FETUB	0.030485	0	0.25	NA
ENST00000450521.5	ENSG00000090512	FETUB	0.030485	0	0.25	NA
ENST00000265029.8	ENSG00000090512	FETUB	0.11146	0	0.2549	NA
ENST00000265029.8	ENSG00000090512	FETUB	0.11146	0	0.2549	NA
ENST00000265029.8	ENSG00000090512	FETUB	0.11146	0	0.2549	NA
ENST00000431018.5	ENSG00000090512	FETUB	0.030485	0	0.25	NA
ENST00000431018.5	ENSG00000090512	FETUB	0.030485	0	0.25	NA
ENST00000431018.5	ENSG00000090512	FETUB	0.030485	0	0.25	NA
ENST00000382134.7	ENSG00000090512	FETUB	0.10717	0	0.2451	NA
ENST00000382134.7	ENSG00000090512	FETUB	0.10717	0	0.2451	NA
ENST00000382134.7	ENSG00000090512	FETUB	0.10717	0	0.2451	NA
ENST00000601951.5	ENSG00000090659	CD209	0.1215	0	0.28765	NA
ENST00000601951.5	ENSG00000090659	CD209	0.1215	0	0.28765	NA
ENST00000601951.5	ENSG00000090659	CD209	0.1215	0	0.28765	NA
ENST00000315599.12	ENSG00000090659	CD209	0.43843499999999996	0	0.71235	NA
ENST00000315599.12	ENSG00000090659	CD209	0.43843499999999996	0	0.71235	NA
ENST00000315599.12	ENSG00000090659	CD209	0.43843499999999996	0	0.71235	NA
ENST00000205557.12	ENSG00000091262	ABCC6	0	0.026115	NA	0.3333
ENST00000205557.12	ENSG00000091262	ABCC6	0	0.026115	NA	0.3333
ENST00000205557.12	ENSG00000091262	ABCC6	0	0.026115	NA	0.3333
ENST00000574094.6	ENSG00000091262	ABCC6	0	0.01368	NA	0.16665
ENST00000574094.6	ENSG00000091262	ABCC6	0	0.01368	NA	0.16665
ENST00000574094.6	ENSG00000091262	ABCC6	0	0.01368	NA	0.16665
ENST00000456970.6	ENSG00000091262	ABCC6	0	0.012435	NA	0.16665
ENST00000456970.6	ENSG00000091262	ABCC6	0	0.012435	NA	0.16665
ENST00000456970.6	ENSG00000091262	ABCC6	0	0.012435	NA	0.16665
ENST00000622290.5	ENSG00000091262	ABCC6	0	0.026115	NA	0.3333
ENST00000622290.5	ENSG00000091262	ABCC6	0	0.026115	NA	0.3333
ENST00000622290.5	ENSG00000091262	ABCC6	0	0.026115	NA	0.3333
ENST00000205948.11	ENSG00000091583	APOH	0.36388	0	0.66665	NA
ENST00000205948.11	ENSG00000091583	APOH	0.36388	0	0.66665	NA
ENST00000205948.11	ENSG00000091583	APOH	0.36388	0	0.66665	NA
ENST00000581797.5	ENSG00000091583	APOH	0.020325	0	0.16665	NA
ENST00000581797.5	ENSG00000091583	APOH	0.020325	0	0.16665	NA
ENST00000581797.5	ENSG00000091583	APOH	0.020325	0	0.16665	NA
ENST00000577982.1	ENSG00000091583	APOH	0.020325	0	0.16665	NA
ENST00000577982.1	ENSG00000091583	APOH	0.020325	0	0.16665	NA
ENST00000577982.1	ENSG00000091583	APOH	0.020325	0	0.16665	NA
ENST00000250378.7	ENSG00000092009	CMA1	0.2751	0	1	NA
ENST00000250378.7	ENSG00000092009	CMA1	0.2751	0	1	NA
ENST00000250378.7	ENSG00000092009	CMA1	0.2751	0	1	NA
ENST00000250863.12	ENSG00000092345	DAZL	0.20113999999999999	0	0.65	NA
ENST00000250863.12	ENSG00000092345	DAZL	0.20113999999999999	0	0.65	NA
ENST00000250863.12	ENSG00000092345	DAZL	0.20113999999999999	0	0.65	NA
ENST00000399444.7	ENSG00000092345	DAZL	0.10744000000000001	0	0.35	NA
ENST00000399444.7	ENSG00000092345	DAZL	0.10744000000000001	0	0.35	NA
ENST00000399444.7	ENSG00000092345	DAZL	0.10744000000000001	0	0.35	NA
ENST00000476405.1	ENSG00000093100		0	0.041035	NA	1
ENST00000476405.1	ENSG00000093100		0	0.041035	NA	1
ENST00000476405.1	ENSG00000093100		0	0.041035	NA	1
ENST00000696135.1	ENSG00000093134	VNN3P	0.012955	0	0.02655	NA
ENST00000696135.1	ENSG00000093134	VNN3P	0.012955	0	0.02655	NA
ENST00000696135.1	ENSG00000093134	VNN3P	0.012955	0	0.02655	NA
ENST00000367927.10	ENSG00000093134	VNN3P	0.012955	0	0.02655	NA
ENST00000367927.10	ENSG00000093134	VNN3P	0.012955	0	0.02655	NA
ENST00000367927.10	ENSG00000093134	VNN3P	0.012955	0	0.02655	NA
ENST00000674148.1	ENSG00000093134	VNN3P	0.24597	0	0.1396	NA
ENST00000674148.1	ENSG00000093134	VNN3P	0.24597	0	0.1396	NA
