isoform_id	DTU_Stage_1_vs_Stage_2	DTU_Stage_1_vs_Stage_3	DTU_Stage_2_vs_Stage_3
ENST00000200457	FALSE	FALSE	FALSE
ENST00000200557	FALSE	FALSE	FALSE
ENST00000200639	FALSE	FALSE	FALSE
ENST00000200652	FALSE	FALSE	FALSE
ENST00000200691	FALSE	FALSE	FALSE
ENST00000201015	FALSE	FALSE	FALSE
ENST00000201031	FALSE	FALSE	FALSE
ENST00000201647	FALSE	FALSE	FALSE
ENST00000201963	FALSE	FALSE	FALSE
ENST00000202017	FALSE	FALSE	FALSE
ENST00000202556	FALSE	FALSE	FALSE
ENST00000202677	FALSE	FALSE	FALSE
ENST00000202773	FALSE	FALSE	FALSE
ENST00000202834	FALSE	FALSE	FALSE
ENST00000202917	FALSE	FALSE	FALSE
ENST00000202967	FALSE	FALSE	FALSE
ENST00000203001	FALSE	FALSE	FALSE
ENST00000203166	FALSE	FALSE	FALSE
ENST00000203407	FALSE	FALSE	FALSE
ENST00000203556	FALSE	FALSE	FALSE
ENST00000203629	FALSE	FALSE	FALSE
ENST00000203630	FALSE	FALSE	FALSE
ENST00000203664	FALSE	FALSE	FALSE
ENST00000204005	FALSE	FALSE	TRUE
ENST00000204517	TRUE	TRUE	FALSE
ENST00000204549	FALSE	FALSE	FALSE
ENST00000204566	FALSE	FALSE	FALSE
ENST00000204679	FALSE	FALSE	FALSE
ENST00000204726	TRUE	FALSE	TRUE
ENST00000204961	FALSE	FALSE	FALSE
ENST00000205061	FALSE	FALSE	FALSE
ENST00000205143	FALSE	FALSE	FALSE
ENST00000205194	FALSE	FALSE	FALSE
ENST00000205214	FALSE	FALSE	FALSE
ENST00000205402	FALSE	FALSE	FALSE
ENST00000205557	FALSE	FALSE	FALSE
ENST00000205636	FALSE	FALSE	FALSE
ENST00000206020	FALSE	FALSE	FALSE
ENST00000206249	FALSE	FALSE	FALSE
ENST00000206262	TRUE	FALSE	FALSE
ENST00000206380	FALSE	FALSE	FALSE
ENST00000206423	FALSE	FALSE	FALSE
ENST00000206451	FALSE	FALSE	FALSE
ENST00000206474	FALSE	TRUE	FALSE
ENST00000206542	TRUE	TRUE	FALSE
ENST00000206544	TRUE	TRUE	FALSE
ENST00000206595	FALSE	FALSE	FALSE
ENST00000206765	FALSE	FALSE	FALSE
ENST00000207457	FALSE	FALSE	FALSE
ENST00000207549	FALSE	FALSE	FALSE
ENST00000207870	FALSE	FALSE	FALSE
ENST00000209728	FALSE	FALSE	FALSE
ENST00000209873	TRUE	FALSE	FALSE
ENST00000209875	FALSE	FALSE	FALSE
ENST00000209884	FALSE	FALSE	FALSE
ENST00000209929	FALSE	FALSE	FALSE
ENST00000210060	FALSE	FALSE	FALSE
ENST00000210187	FALSE	FALSE	FALSE
ENST00000210313	FALSE	FALSE	FALSE
ENST00000210444	FALSE	FALSE	FALSE
ENST00000210633	FALSE	FALSE	FALSE
ENST00000211287	FALSE	FALSE	FALSE
ENST00000211314	FALSE	FALSE	FALSE
ENST00000211379	FALSE	TRUE	FALSE
ENST00000211413	FALSE	FALSE	FALSE
ENST00000211936	FALSE	TRUE	FALSE
ENST00000212015	TRUE	FALSE	TRUE
ENST00000212355	FALSE	TRUE	FALSE
ENST00000214869	FALSE	FALSE	FALSE
ENST00000214893	FALSE	FALSE	FALSE
ENST00000215057	FALSE	FALSE	FALSE
ENST00000215061	FALSE	FALSE	FALSE
ENST00000215071	FALSE	FALSE	FALSE
ENST00000215095	FALSE	FALSE	FALSE
ENST00000215115	FALSE	FALSE	FALSE
ENST00000215368	FALSE	FALSE	FALSE
ENST00000215375	FALSE	FALSE	FALSE
ENST00000215530	FALSE	FALSE	FALSE
ENST00000215539	FALSE	FALSE	FALSE
ENST00000215555	FALSE	FALSE	FALSE
ENST00000215565	FALSE	FALSE	FALSE
ENST00000215567	FALSE	FALSE	FALSE
ENST00000215570	FALSE	FALSE	FALSE
ENST00000215574	FALSE	TRUE	FALSE
ENST00000215631	FALSE	FALSE	FALSE
ENST00000215637	FALSE	FALSE	FALSE
ENST00000215659	FALSE	FALSE	FALSE
ENST00000215727	FALSE	FALSE	FALSE
ENST00000215730	FALSE	FALSE	FALSE
ENST00000215742	FALSE	FALSE	FALSE
ENST00000215743	FALSE	FALSE	FALSE
ENST00000215754	FALSE	FALSE	FALSE
ENST00000215790	TRUE	FALSE	FALSE
ENST00000215793	FALSE	FALSE	FALSE
ENST00000215794	FALSE	FALSE	FALSE
ENST00000215829	FALSE	FALSE	FALSE
ENST00000215832	FALSE	FALSE	FALSE
ENST00000215838	FALSE	FALSE	FALSE
ENST00000215855	FALSE	FALSE	FALSE
ENST00000215882	FALSE	FALSE	FALSE
ENST00000215885	FALSE	FALSE	FALSE
ENST00000215904	FALSE	FALSE	FALSE
ENST00000215906	FALSE	FALSE	FALSE
ENST00000215909	FALSE	FALSE	FALSE
ENST00000215912	FALSE	FALSE	FALSE
ENST00000215917	FALSE	FALSE	FALSE
ENST00000215919	TRUE	FALSE	TRUE
ENST00000215941	FALSE	FALSE	FALSE
ENST00000215956	FALSE	FALSE	FALSE
ENST00000215957	FALSE	FALSE	FALSE
ENST00000215980	FALSE	FALSE	FALSE
ENST00000216014	FALSE	FALSE	FALSE
ENST00000216019	FALSE	FALSE	FALSE
ENST00000216027	FALSE	FALSE	FALSE
ENST00000216029	FALSE	FALSE	FALSE
ENST00000216034	FALSE	FALSE	FALSE
ENST00000216036	FALSE	FALSE	FALSE
ENST00000216037	FALSE	FALSE	FALSE
ENST00000216038	FALSE	FALSE	FALSE
ENST00000216039	FALSE	FALSE	TRUE
ENST00000216044	FALSE	FALSE	FALSE
ENST00000216061	FALSE	TRUE	FALSE
ENST00000216068	FALSE	FALSE	FALSE
ENST00000216071	FALSE	FALSE	FALSE
ENST00000216080	FALSE	FALSE	FALSE
ENST00000216083	FALSE	FALSE	FALSE
ENST00000216085	TRUE	FALSE	FALSE
ENST00000216099	FALSE	FALSE	FALSE
ENST00000216101	FALSE	FALSE	FALSE
ENST00000216106	FALSE	FALSE	FALSE
ENST00000216115	FALSE	FALSE	FALSE
ENST00000216117	FALSE	FALSE	FALSE
ENST00000216121	FALSE	FALSE	FALSE
ENST00000216122	FALSE	FALSE	TRUE
ENST00000216124	FALSE	FALSE	FALSE
ENST00000216129	TRUE	FALSE	FALSE
ENST00000216133	FALSE	FALSE	FALSE
ENST00000216144	FALSE	FALSE	FALSE
ENST00000216146	FALSE	TRUE	FALSE
ENST00000216160	FALSE	FALSE	FALSE
ENST00000216180	FALSE	FALSE	FALSE
ENST00000216181	FALSE	FALSE	FALSE
ENST00000216185	FALSE	FALSE	FALSE
ENST00000216190	FALSE	FALSE	FALSE
ENST00000216200	FALSE	FALSE	FALSE
ENST00000216214	FALSE	FALSE	FALSE
ENST00000216218	FALSE	FALSE	FALSE
ENST00000216225	FALSE	FALSE	FALSE
ENST00000216237	FALSE	FALSE	FALSE
ENST00000216241	FALSE	FALSE	FALSE
ENST00000216252	FALSE	FALSE	FALSE
ENST00000216254	FALSE	FALSE	TRUE
ENST00000216259	FALSE	FALSE	FALSE
ENST00000216264	FALSE	FALSE	FALSE
ENST00000216267	TRUE	FALSE	FALSE
ENST00000216268	FALSE	FALSE	FALSE
ENST00000216271	FALSE	FALSE	FALSE
ENST00000216277	TRUE	TRUE	FALSE
ENST00000216281	FALSE	FALSE	FALSE
ENST00000216286	FALSE	FALSE	FALSE
ENST00000216288	FALSE	FALSE	FALSE
ENST00000216294	FALSE	FALSE	FALSE
ENST00000216297	FALSE	FALSE	FALSE
ENST00000216330	FALSE	FALSE	FALSE
ENST00000216361	FALSE	FALSE	FALSE
ENST00000216367	FALSE	FALSE	FALSE
ENST00000216373	FALSE	FALSE	FALSE
ENST00000216392	FALSE	FALSE	FALSE
ENST00000216410	FALSE	FALSE	FALSE
ENST00000216416	FALSE	FALSE	FALSE
ENST00000216420	FALSE	FALSE	FALSE
ENST00000216442	FALSE	FALSE	FALSE
ENST00000216445	FALSE	FALSE	FALSE
ENST00000216452	FALSE	FALSE	FALSE
ENST00000216455	FALSE	FALSE	FALSE
ENST00000216456	FALSE	FALSE	FALSE
ENST00000216463	FALSE	FALSE	FALSE
ENST00000216465	FALSE	FALSE	FALSE
ENST00000216468	FALSE	FALSE	FALSE
ENST00000216471	FALSE	FALSE	FALSE
ENST00000216479	FALSE	FALSE	FALSE
ENST00000216484	FALSE	FALSE	FALSE
ENST00000216487	FALSE	FALSE	FALSE
ENST00000216489	FALSE	FALSE	FALSE
ENST00000216492	FALSE	FALSE	FALSE
ENST00000216500	FALSE	FALSE	FALSE
ENST00000216513	FALSE	FALSE	FALSE
ENST00000216517	FALSE	FALSE	FALSE
ENST00000216520	FALSE	FALSE	FALSE
ENST00000216540	FALSE	FALSE	FALSE
ENST00000216554	FALSE	FALSE	FALSE
ENST00000216602	FALSE	FALSE	FALSE
ENST00000216714	FALSE	FALSE	FALSE
ENST00000216727	TRUE	FALSE	TRUE
ENST00000216733	FALSE	TRUE	FALSE
ENST00000216756	FALSE	TRUE	TRUE
ENST00000216774	FALSE	FALSE	FALSE
ENST00000216780	FALSE	FALSE	FALSE
ENST00000216797	FALSE	FALSE	FALSE
ENST00000216799	FALSE	FALSE	FALSE
ENST00000216802	FALSE	FALSE	FALSE
ENST00000216807	FALSE	FALSE	FALSE
ENST00000216832	FALSE	FALSE	FALSE
ENST00000216840	FALSE	FALSE	FALSE
ENST00000216862	FALSE	FALSE	FALSE
ENST00000216877	FALSE	FALSE	FALSE
ENST00000216879	FALSE	FALSE	FALSE
ENST00000216923	FALSE	FALSE	FALSE
ENST00000216962	FALSE	FALSE	FALSE
ENST00000216968	FALSE	FALSE	FALSE
ENST00000217026	FALSE	FALSE	FALSE
ENST00000217073	FALSE	FALSE	FALSE
ENST00000217074	FALSE	FALSE	FALSE
ENST00000217075	FALSE	FALSE	FALSE
ENST00000217086	FALSE	FALSE	FALSE
ENST00000217109	FALSE	FALSE	FALSE
ENST00000217121	FALSE	FALSE	FALSE
ENST00000217131	FALSE	FALSE	FALSE
ENST00000217133	FALSE	FALSE	FALSE
ENST00000217159	FALSE	FALSE	FALSE
ENST00000217162	FALSE	FALSE	FALSE
ENST00000217169	FALSE	FALSE	FALSE
ENST00000217173	FALSE	FALSE	FALSE
ENST00000217182	FALSE	FALSE	FALSE
ENST00000217188	FALSE	FALSE	FALSE
ENST00000217195	FALSE	FALSE	FALSE
ENST00000217233	FALSE	FALSE	FALSE
ENST00000217244	FALSE	FALSE	FALSE
ENST00000217246	FALSE	FALSE	FALSE
ENST00000217260	FALSE	FALSE	FALSE
ENST00000217315	FALSE	FALSE	FALSE
ENST00000217381	FALSE	FALSE	FALSE
ENST00000217402	FALSE	FALSE	FALSE
ENST00000217420	FALSE	FALSE	FALSE
ENST00000217426	FALSE	FALSE	FALSE
ENST00000217446	FALSE	FALSE	FALSE
ENST00000217455	FALSE	FALSE	FALSE
ENST00000217456	TRUE	TRUE	FALSE
ENST00000217515	FALSE	FALSE	FALSE
ENST00000217652	FALSE	FALSE	FALSE
ENST00000217740	FALSE	FALSE	FALSE
ENST00000217893	FALSE	FALSE	FALSE
ENST00000217901	FALSE	FALSE	FALSE
ENST00000217909	FALSE	FALSE	FALSE
ENST00000217939	FALSE	FALSE	FALSE
ENST00000217958	FALSE	FALSE	FALSE
ENST00000217961	FALSE	TRUE	FALSE
ENST00000217971	FALSE	FALSE	FALSE
ENST00000217999	FALSE	FALSE	FALSE
ENST00000218006	FALSE	FALSE	FALSE
ENST00000218056	FALSE	FALSE	FALSE
ENST00000218075	FALSE	FALSE	FALSE
ENST00000218089	FALSE	FALSE	FALSE
ENST00000218104	FALSE	FALSE	FALSE
ENST00000218147	FALSE	TRUE	FALSE
ENST00000218176	FALSE	FALSE	FALSE
ENST00000218197	FALSE	FALSE	FALSE
ENST00000218200	FALSE	FALSE	FALSE
ENST00000218224	FALSE	FALSE	FALSE
ENST00000218230	FALSE	FALSE	FALSE
ENST00000218316	FALSE	FALSE	FALSE
ENST00000218328	FALSE	FALSE	FALSE
ENST00000218340	FALSE	FALSE	FALSE
ENST00000218348	FALSE	FALSE	FALSE
ENST00000218364	FALSE	FALSE	FALSE
ENST00000218388	FALSE	FALSE	FALSE
ENST00000218432	FALSE	FALSE	FALSE
ENST00000218436	FALSE	FALSE	FALSE
ENST00000218439	FALSE	FALSE	FALSE
ENST00000218516	FALSE	TRUE	FALSE
ENST00000218652	FALSE	FALSE	FALSE
ENST00000218789	FALSE	FALSE	FALSE
ENST00000218867	FALSE	FALSE	FALSE
ENST00000218981	FALSE	FALSE	FALSE
ENST00000219066	FALSE	FALSE	FALSE
ENST00000219069	FALSE	FALSE	FALSE
ENST00000219070	FALSE	FALSE	FALSE
ENST00000219091	FALSE	FALSE	FALSE
ENST00000219097	FALSE	FALSE	FALSE
ENST00000219139	FALSE	FALSE	FALSE
ENST00000219150	FALSE	FALSE	FALSE
ENST00000219168	FALSE	FALSE	FALSE
ENST00000219169	FALSE	FALSE	FALSE
ENST00000219197	FALSE	FALSE	FALSE
ENST00000219204	FALSE	FALSE	FALSE
ENST00000219207	FALSE	FALSE	FALSE
ENST00000219240	FALSE	FALSE	FALSE
ENST00000219251	FALSE	FALSE	FALSE
ENST00000219252	FALSE	FALSE	FALSE
ENST00000219255	FALSE	FALSE	FALSE
ENST00000219271	FALSE	FALSE	FALSE
ENST00000219281	FALSE	FALSE	FALSE
ENST00000219299	FALSE	FALSE	FALSE
ENST00000219302	FALSE	FALSE	FALSE
ENST00000219313	FALSE	FALSE	FALSE
ENST00000219315	FALSE	FALSE	FALSE
ENST00000219320	FALSE	FALSE	FALSE
ENST00000219334	FALSE	FALSE	FALSE
ENST00000219343	FALSE	FALSE	FALSE
ENST00000219345	FALSE	TRUE	FALSE
ENST00000219400	FALSE	FALSE	FALSE
ENST00000219406	FALSE	FALSE	FALSE
ENST00000219409	FALSE	FALSE	FALSE
ENST00000219431	FALSE	FALSE	FALSE
ENST00000219439	FALSE	FALSE	FALSE
ENST00000219454	TRUE	FALSE	FALSE
ENST00000219473	FALSE	FALSE	FALSE
ENST00000219476	TRUE	FALSE	FALSE
ENST00000219478	FALSE	FALSE	FALSE
ENST00000219479	FALSE	FALSE	FALSE
ENST00000219481	FALSE	FALSE	FALSE
ENST00000219535	FALSE	FALSE	FALSE
ENST00000219542	FALSE	FALSE	FALSE
ENST00000219548	FALSE	FALSE	FALSE
ENST00000219551	FALSE	FALSE	FALSE
ENST00000219611	FALSE	FALSE	FALSE
ENST00000219689	FALSE	FALSE	FALSE
ENST00000219746	FALSE	FALSE	FALSE
ENST00000219771	FALSE	FALSE	FALSE
ENST00000219782	FALSE	FALSE	FALSE
ENST00000219789	FALSE	FALSE	FALSE
ENST00000219794	FALSE	FALSE	FALSE
ENST00000219837	FALSE	FALSE	FALSE
ENST00000219905	FALSE	FALSE	FALSE
ENST00000220003	FALSE	FALSE	FALSE
ENST00000220058	FALSE	FALSE	FALSE
ENST00000220062	FALSE	FALSE	FALSE
ENST00000220166	FALSE	FALSE	FALSE
ENST00000220244	FALSE	FALSE	FALSE
ENST00000220325	FALSE	FALSE	FALSE
ENST00000220429	FALSE	FALSE	FALSE
ENST00000220478	FALSE	FALSE	FALSE
ENST00000220496	FALSE	FALSE	FALSE
ENST00000220507	FALSE	FALSE	FALSE
ENST00000220509	FALSE	FALSE	FALSE
ENST00000220514	FALSE	FALSE	FALSE
ENST00000220531	FALSE	FALSE	FALSE
ENST00000220562	FALSE	TRUE	FALSE
ENST00000220584	FALSE	FALSE	FALSE
ENST00000220592	FALSE	FALSE	FALSE
ENST00000220597	FALSE	FALSE	FALSE
ENST00000220616	FALSE	FALSE	FALSE
ENST00000220659	FALSE	FALSE	FALSE
ENST00000220669	FALSE	FALSE	FALSE
ENST00000220676	TRUE	TRUE	FALSE
ENST00000220751	FALSE	FALSE	FALSE
ENST00000220763	FALSE	FALSE	FALSE
ENST00000220764	FALSE	FALSE	FALSE
ENST00000220772	FALSE	FALSE	FALSE
ENST00000220809	FALSE	FALSE	FALSE
ENST00000220822	FALSE	FALSE	FALSE
ENST00000220847	FALSE	FALSE	FALSE
ENST00000220849	FALSE	FALSE	FALSE
ENST00000220853	FALSE	FALSE	FALSE
ENST00000220876	FALSE	FALSE	FALSE
ENST00000220888	FALSE	FALSE	FALSE
ENST00000220913	FALSE	FALSE	FALSE
ENST00000220931	FALSE	FALSE	FALSE
ENST00000220966	FALSE	FALSE	FALSE
ENST00000221086	FALSE	FALSE	FALSE
ENST00000221114	FALSE	FALSE	FALSE
ENST00000221130	FALSE	FALSE	FALSE
ENST00000221132	FALSE	FALSE	FALSE
ENST00000221138	FALSE	FALSE	FALSE
ENST00000221166	FALSE	FALSE	FALSE
ENST00000221200	FALSE	FALSE	FALSE
ENST00000221232	FALSE	FALSE	FALSE
ENST00000221233	FALSE	FALSE	FALSE
ENST00000221249	FALSE	FALSE	FALSE
ENST00000221265	FALSE	FALSE	FALSE
ENST00000221283	FALSE	TRUE	FALSE
ENST00000221307	FALSE	FALSE	FALSE
ENST00000221315	FALSE	TRUE	TRUE
ENST00000221327	FALSE	FALSE	FALSE
ENST00000221403	FALSE	FALSE	FALSE
ENST00000221413	FALSE	FALSE	FALSE
ENST00000221418	FALSE	FALSE	FALSE
ENST00000221419	TRUE	TRUE	TRUE
ENST00000221431	FALSE	FALSE	FALSE
ENST00000221444	FALSE	FALSE	FALSE
ENST00000221448	FALSE	FALSE	FALSE
ENST00000221452	FALSE	FALSE	FALSE
ENST00000221455	FALSE	FALSE	FALSE
ENST00000221459	FALSE	FALSE	FALSE
ENST00000221462	FALSE	FALSE	FALSE
ENST00000221466	FALSE	FALSE	FALSE
ENST00000221476	FALSE	FALSE	FALSE
ENST00000221480	FALSE	FALSE	FALSE
ENST00000221485	FALSE	FALSE	FALSE
ENST00000221486	FALSE	FALSE	FALSE
ENST00000221494	FALSE	FALSE	FALSE
ENST00000221496	FALSE	FALSE	FALSE
ENST00000221498	FALSE	FALSE	FALSE
ENST00000221504	FALSE	FALSE	FALSE
ENST00000221543	FALSE	FALSE	FALSE
ENST00000221554	FALSE	FALSE	FALSE
ENST00000221561	FALSE	FALSE	FALSE
ENST00000221566	FALSE	FALSE	FALSE
ENST00000221573	FALSE	FALSE	FALSE
ENST00000221576	FALSE	FALSE	FALSE
ENST00000221665	FALSE	FALSE	FALSE
ENST00000221671	FALSE	FALSE	FALSE
ENST00000221735	FALSE	FALSE	FALSE
ENST00000221770	FALSE	FALSE	FALSE
ENST00000221784	FALSE	FALSE	FALSE
ENST00000221801	FALSE	FALSE	FALSE
ENST00000221855	FALSE	FALSE	FALSE
ENST00000221856	FALSE	FALSE	FALSE
ENST00000221859	FALSE	FALSE	FALSE
ENST00000221891	FALSE	FALSE	FALSE
ENST00000221922	FALSE	FALSE	FALSE
ENST00000221930	FALSE	FALSE	FALSE
ENST00000221943	FALSE	FALSE	FALSE
ENST00000221957	FALSE	FALSE	FALSE
ENST00000221972	FALSE	FALSE	FALSE
ENST00000221973	FALSE	FALSE	FALSE
ENST00000221975	FALSE	FALSE	FALSE
ENST00000221980	FALSE	FALSE	FALSE
ENST00000221996	FALSE	TRUE	FALSE
ENST00000222002	FALSE	FALSE	FALSE
ENST00000222005	FALSE	FALSE	FALSE
ENST00000222008	FALSE	FALSE	FALSE
ENST00000222032	FALSE	FALSE	FALSE
ENST00000222120	FALSE	FALSE	FALSE
ENST00000222122	FALSE	FALSE	FALSE
ENST00000222139	FALSE	FALSE	FALSE
ENST00000222145	FALSE	FALSE	FALSE
ENST00000222190	FALSE	FALSE	FALSE
ENST00000222214	FALSE	FALSE	FALSE
ENST00000222219	FALSE	FALSE	FALSE
ENST00000222224	FALSE	FALSE	FALSE
ENST00000222247	FALSE	FALSE	FALSE
ENST00000222248	FALSE	FALSE	FALSE
ENST00000222249	FALSE	FALSE	FALSE
ENST00000222250	FALSE	FALSE	FALSE
ENST00000222254	FALSE	FALSE	FALSE
ENST00000222256	FALSE	FALSE	FALSE
ENST00000222266	FALSE	FALSE	FALSE
ENST00000222275	FALSE	FALSE	FALSE
ENST00000222284	FALSE	FALSE	FALSE
ENST00000222305	FALSE	FALSE	TRUE
ENST00000222307	FALSE	FALSE	FALSE
ENST00000222329	FALSE	FALSE	FALSE
ENST00000222330	FALSE	FALSE	FALSE
ENST00000222345	FALSE	FALSE	FALSE
ENST00000222374	FALSE	FALSE	FALSE
ENST00000222381	FALSE	FALSE	FALSE
ENST00000222390	FALSE	FALSE	FALSE
ENST00000222399	FALSE	FALSE	FALSE
ENST00000222402	FALSE	FALSE	FALSE
ENST00000222462	FALSE	FALSE	FALSE
ENST00000222481	FALSE	FALSE	FALSE
ENST00000222482	FALSE	FALSE	FALSE
ENST00000222511	FALSE	FALSE	FALSE
ENST00000222543	FALSE	FALSE	FALSE
ENST00000222547	FALSE	FALSE	FALSE
ENST00000222553	FALSE	TRUE	TRUE
ENST00000222567	FALSE	FALSE	FALSE
ENST00000222573	FALSE	FALSE	FALSE
ENST00000222574	FALSE	TRUE	FALSE
ENST00000222584	FALSE	FALSE	FALSE
ENST00000222597	FALSE	FALSE	FALSE
ENST00000222644	FALSE	TRUE	FALSE
ENST00000222673	FALSE	FALSE	TRUE
ENST00000222674	FALSE	FALSE	FALSE
ENST00000222690	FALSE	TRUE	FALSE
ENST00000222693	FALSE	FALSE	FALSE
ENST00000222718	FALSE	FALSE	FALSE
ENST00000222725	FALSE	FALSE	TRUE
ENST00000222747	FALSE	FALSE	FALSE
ENST00000222792	FALSE	TRUE	FALSE
ENST00000222803	FALSE	FALSE	FALSE
ENST00000222812	FALSE	TRUE	FALSE
ENST00000222823	FALSE	FALSE	FALSE
ENST00000222969	FALSE	FALSE	FALSE
ENST00000222990	FALSE	FALSE	FALSE
ENST00000223023	FALSE	FALSE	FALSE
ENST00000223029	FALSE	FALSE	FALSE
ENST00000223051	FALSE	FALSE	FALSE
ENST00000223054	FALSE	FALSE	FALSE
ENST00000223061	FALSE	TRUE	FALSE
ENST00000223073	FALSE	FALSE	FALSE
ENST00000223084	FALSE	FALSE	FALSE
ENST00000223095	FALSE	FALSE	FALSE
ENST00000223122	FALSE	FALSE	FALSE
ENST00000223127	FALSE	FALSE	FALSE
ENST00000223129	FALSE	FALSE	FALSE
ENST00000223136	FALSE	FALSE	FALSE
ENST00000223145	FALSE	FALSE	FALSE
ENST00000223208	FALSE	FALSE	FALSE
ENST00000223210	FALSE	FALSE	FALSE
ENST00000223215	FALSE	FALSE	FALSE
ENST00000223271	FALSE	FALSE	FALSE
ENST00000223273	FALSE	FALSE	FALSE
ENST00000223321	FALSE	FALSE	FALSE
ENST00000223324	FALSE	FALSE	FALSE
ENST00000223336	FALSE	FALSE	FALSE
ENST00000223357	FALSE	FALSE	FALSE
ENST00000223368	TRUE	FALSE	TRUE
ENST00000223369	FALSE	FALSE	FALSE
ENST00000223398	FALSE	FALSE	FALSE
ENST00000223428	FALSE	FALSE	FALSE
ENST00000223459	FALSE	FALSE	FALSE
ENST00000223500	FALSE	FALSE	FALSE
ENST00000223528	FALSE	FALSE	FALSE
ENST00000223641	FALSE	FALSE	FALSE
ENST00000223795	FALSE	FALSE	FALSE
ENST00000223836	FALSE	FALSE	FALSE
ENST00000223864	FALSE	FALSE	FALSE
ENST00000223951	FALSE	FALSE	FALSE
ENST00000224073	FALSE	FALSE	FALSE
ENST00000224140	FALSE	FALSE	FALSE
ENST00000224237	FALSE	FALSE	FALSE
ENST00000224337	FALSE	FALSE	FALSE
ENST00000224356	FALSE	FALSE	FALSE
ENST00000224652	FALSE	FALSE	FALSE
ENST00000224721	FALSE	FALSE	FALSE
ENST00000224756	FALSE	FALSE	FALSE
ENST00000224784	FALSE	FALSE	FALSE
ENST00000224949	FALSE	FALSE	FALSE
ENST00000224950	FALSE	FALSE	FALSE
ENST00000225171	FALSE	FALSE	FALSE
ENST00000225174	FALSE	FALSE	FALSE
ENST00000225235	FALSE	FALSE	FALSE
ENST00000225276	FALSE	FALSE	FALSE
ENST00000225296	FALSE	FALSE	FALSE
ENST00000225298	FALSE	FALSE	FALSE
ENST00000225308	FALSE	FALSE	FALSE
ENST00000225387	FALSE	FALSE	FALSE
ENST00000225388	FALSE	FALSE	FALSE
ENST00000225394	FALSE	FALSE	FALSE
ENST00000225430	FALSE	FALSE	FALSE
ENST00000225441	FALSE	FALSE	FALSE
ENST00000225504	FALSE	FALSE	FALSE
ENST00000225512	FALSE	FALSE	FALSE
ENST00000225519	FALSE	FALSE	FALSE
ENST00000225525	FALSE	FALSE	FALSE
ENST00000225567	FALSE	FALSE	FALSE
ENST00000225576	FALSE	FALSE	FALSE
ENST00000225577	FALSE	FALSE	FALSE
ENST00000225603	FALSE	FALSE	TRUE
ENST00000225609	FALSE	FALSE	FALSE
ENST00000225614	FALSE	FALSE	FALSE
ENST00000225648	FALSE	FALSE	FALSE
ENST00000225655	FALSE	FALSE	FALSE
ENST00000225665	FALSE	FALSE	FALSE
ENST00000225688	FALSE	FALSE	FALSE
ENST00000225696	FALSE	FALSE	FALSE
ENST00000225698	FALSE	FALSE	FALSE
ENST00000225719	FALSE	FALSE	FALSE
ENST00000225724	FALSE	FALSE	FALSE
ENST00000225726	FALSE	FALSE	FALSE
ENST00000225728	FALSE	FALSE	FALSE
ENST00000225729	FALSE	FALSE	FALSE
ENST00000225737	FALSE	FALSE	FALSE
ENST00000225777	FALSE	FALSE	FALSE
ENST00000225792	FALSE	FALSE	FALSE
ENST00000225823	TRUE	TRUE	FALSE
ENST00000225831	FALSE	FALSE	FALSE
ENST00000225873	FALSE	FALSE	FALSE
ENST00000225916	FALSE	FALSE	FALSE
ENST00000225927	FALSE	FALSE	FALSE
ENST00000225929	FALSE	FALSE	FALSE
ENST00000225941	FALSE	FALSE	FALSE
ENST00000225964	FALSE	FALSE	FALSE
ENST00000225969	FALSE	FALSE	FALSE
ENST00000225972	FALSE	FALSE	FALSE
ENST00000225983	TRUE	FALSE	FALSE
ENST00000225992	FALSE	FALSE	FALSE
ENST00000226004	FALSE	FALSE	FALSE
ENST00000226021	FALSE	FALSE	FALSE
ENST00000226067	FALSE	FALSE	FALSE
ENST00000226091	FALSE	FALSE	FALSE
ENST00000226105	FALSE	FALSE	FALSE
ENST00000226193	FALSE	FALSE	FALSE
ENST00000226207	FALSE	FALSE	FALSE
ENST00000226218	FALSE	FALSE	FALSE
ENST00000226225	FALSE	FALSE	FALSE
ENST00000226230	FALSE	FALSE	FALSE
ENST00000226253	FALSE	TRUE	TRUE
ENST00000226279	FALSE	FALSE	FALSE
ENST00000226299	FALSE	FALSE	TRUE
ENST00000226319	FALSE	FALSE	TRUE
ENST00000226328	TRUE	FALSE	FALSE
ENST00000226413	FALSE	FALSE	FALSE
ENST00000226522	FALSE	FALSE	FALSE
ENST00000226574	TRUE	FALSE	FALSE
ENST00000226725	TRUE	FALSE	FALSE
ENST00000226760	FALSE	FALSE	FALSE
ENST00000226796	TRUE	FALSE	FALSE
ENST00000226798	FALSE	FALSE	FALSE
ENST00000226951	FALSE	FALSE	FALSE
ENST00000227065	FALSE	FALSE	FALSE
ENST00000227135	FALSE	FALSE	FALSE
ENST00000227155	FALSE	FALSE	FALSE
ENST00000227214	TRUE	TRUE	TRUE
ENST00000227266	TRUE	TRUE	FALSE
ENST00000227322	FALSE	FALSE	FALSE
ENST00000227349	FALSE	FALSE	FALSE
ENST00000227378	FALSE	FALSE	FALSE
ENST00000227451	FALSE	FALSE	FALSE
ENST00000227471	FALSE	FALSE	FALSE
ENST00000227474	FALSE	TRUE	FALSE
ENST00000227495	FALSE	FALSE	FALSE
ENST00000227503	FALSE	FALSE	FALSE
