"gene","n_detected_iso","n_annotated_iso","frac_detected"
"ENSG00000279311",1,1,1
"ENSG00000279314",1,1,1
"ENSG00000279315",1,1,1
"ENSG00000279317",5,5,1
"ENSG00000279319",1,1,1
"ENSG00000279320",1,1,1
"ENSG00000279321",2,2,1
"ENSG00000279322",1,1,1
"ENSG00000279324",1,1,1
"ENSG00000279325",1,1,1
"ENSG00000279326",1,1,1
"ENSG00000279328",1,1,1
"ENSG00000279329",1,1,1
"ENSG00000279330",1,1,1
"ENSG00000279331",1,1,1
"ENSG00000279332",1,1,1
"ENSG00000279333",1,1,1
"ENSG00000279334",1,1,1
"ENSG00000279336",1,1,1
"ENSG00000279337",1,1,1
"ENSG00000279339",1,1,1
"ENSG00000279340",1,1,1
"ENSG00000279341",1,1,1
"ENSG00000279342",2,2,1
"ENSG00000279343",1,1,1
"ENSG00000279344",1,1,1
"ENSG00000279345",1,1,1
"ENSG00000279347",1,1,1
"ENSG00000279348",1,1,1
"ENSG00000279349",1,1,1
"ENSG00000279352",2,2,1
"ENSG00000279353",1,1,1
"ENSG00000279354",1,1,1
"ENSG00000279356",1,1,1
"ENSG00000279357",1,1,1
"ENSG00000279358",1,1,1
"ENSG00000279359",1,1,1
"ENSG00000279360",1,1,1
"ENSG00000279361",1,1,1
"ENSG00000279365",1,1,1
"ENSG00000279366",1,1,1
"ENSG00000279369",1,1,1
"ENSG00000279372",1,1,1
"ENSG00000279373",1,1,1
"ENSG00000279375",1,1,1
"ENSG00000279376",1,1,1
"ENSG00000279377",1,1,1
"ENSG00000279378",1,1,1
"ENSG00000279382",1,1,1
"ENSG00000279384",1,1,1
"ENSG00000279386",1,1,1
"ENSG00000279387",1,1,1
"ENSG00000279388",1,1,1
"ENSG00000279390",1,1,1
"ENSG00000279391",1,1,1
"ENSG00000279392",1,1,1
"ENSG00000279393",1,1,1
"ENSG00000279394",1,1,1
"ENSG00000279395",1,1,1
"ENSG00000279397",1,1,1
"ENSG00000279398",1,1,1
"ENSG00000279399",1,1,1
"ENSG00000279404",1,1,1
"ENSG00000279405",1,1,1
"ENSG00000279406",1,1,1
"ENSG00000279407",1,1,1
"ENSG00000279409",1,1,1
"ENSG00000279410",1,1,1
"ENSG00000279412",1,1,1
"ENSG00000279413",1,1,1
"ENSG00000279415",1,1,1
"ENSG00000279416",1,1,1
"ENSG00000279417",1,1,1
"ENSG00000279418",1,1,1
"ENSG00000279419",1,1,1
"ENSG00000279422",1,1,1
"ENSG00000279423",1,1,1
"ENSG00000279425",1,1,1
"ENSG00000279428",1,1,1
"ENSG00000279431",1,1,1
"ENSG00000279432",1,1,1
"ENSG00000279433",1,1,1
"ENSG00000279434",1,1,1
"ENSG00000279437",1,1,1
"ENSG00000279439",1,1,1
"ENSG00000279440",1,1,1
"ENSG00000279441",1,1,1
"ENSG00000279442",1,1,1
"ENSG00000279443",1,1,1
"ENSG00000279444",1,1,1
"ENSG00000279446",1,1,1
"ENSG00000279447",1,1,1
"ENSG00000279452",1,1,1
"ENSG00000279453",1,1,1
"ENSG00000279455",1,1,1
"ENSG00000279456",1,1,1
"ENSG00000279457",1,1,1
"ENSG00000279458",1,2,0.5
"ENSG00000279459",1,1,1
"ENSG00000279460",1,1,1
"ENSG00000279462",1,1,1
"ENSG00000279463",1,1,1
"ENSG00000279464",1,1,1
"ENSG00000279465",1,1,1
"ENSG00000279466",1,1,1
"ENSG00000279467",1,1,1
"ENSG00000279469",1,1,1
"ENSG00000279472",1,1,1
"ENSG00000279474",1,1,1
"ENSG00000279476",1,1,1
"ENSG00000279479",1,1,1
"ENSG00000279480",1,1,1
"ENSG00000279481",1,1,1
"ENSG00000279482",1,1,1
"ENSG00000279484",1,2,0.5
"ENSG00000279485",1,1,1
"ENSG00000279486",2,2,1
"ENSG00000279488",1,1,1
"ENSG00000279489",1,1,1
"ENSG00000279490",1,1,1
"ENSG00000279491",1,1,1
"ENSG00000279494",1,1,1
"ENSG00000279495",1,1,1
"ENSG00000279497",1,1,1
"ENSG00000279498",1,1,1
"ENSG00000279499",1,1,1
"ENSG00000279502",1,1,1
"ENSG00000279503",1,1,1
"ENSG00000279504",1,1,1
"ENSG00000279507",1,1,1
"ENSG00000279509",1,1,1
"ENSG00000279511",1,1,1
"ENSG00000279512",1,1,1
"ENSG00000279513",1,1,1
"ENSG00000279516",2,3,0.667
"ENSG00000279518",1,1,1
"ENSG00000279520",1,1,1
"ENSG00000279521",1,1,1
"ENSG00000279525",1,1,1
"ENSG00000279526",1,1,1
"ENSG00000279527",1,1,1
"ENSG00000279528",1,1,1
"ENSG00000279529",1,1,1
"ENSG00000279530",2,2,1
"ENSG00000279531",1,1,1
"ENSG00000279532",1,1,1
"ENSG00000279536",1,1,1
"ENSG00000279537",1,1,1
"ENSG00000279539",1,1,1
"ENSG00000279541",1,1,1
"ENSG00000279542",1,1,1
"ENSG00000279544",1,1,1
"ENSG00000279548",1,1,1
"ENSG00000279549",1,1,1
"ENSG00000279550",1,1,1
"ENSG00000279551",1,1,1
"ENSG00000279554",1,1,1
"ENSG00000279555",1,1,1
"ENSG00000279557",1,1,1
"ENSG00000279561",1,1,1
"ENSG00000279562",1,1,1
"ENSG00000279565",1,1,1
"ENSG00000279567",1,1,1
"ENSG00000279568",1,1,1
"ENSG00000279569",1,1,1
"ENSG00000279570",1,1,1
"ENSG00000279571",1,1,1
"ENSG00000279572",1,1,1
"ENSG00000279573",1,1,1
"ENSG00000279575",1,1,1
"ENSG00000279578",1,1,1
"ENSG00000279583",1,1,1
"ENSG00000279584",1,1,1
"ENSG00000279586",1,1,1
"ENSG00000279587",1,1,1
"ENSG00000279588",1,2,0.5
"ENSG00000279589",1,1,1
"ENSG00000279591",1,1,1
"ENSG00000279592",1,1,1
"ENSG00000279593",1,1,1
"ENSG00000279594",1,1,1
"ENSG00000279595",1,1,1
"ENSG00000279598",1,1,1
"ENSG00000279599",1,1,1
"ENSG00000279600",1,1,1
"ENSG00000279601",1,1,1
"ENSG00000279602",1,1,1
"ENSG00000279603",1,1,1
"ENSG00000279605",1,1,1
"ENSG00000279606",1,1,1
"ENSG00000279607",1,1,1
"ENSG00000279608",1,1,1
"ENSG00000279609",1,1,1
"ENSG00000279610",1,1,1
"ENSG00000279611",1,1,1
"ENSG00000279613",1,1,1
"ENSG00000279616",1,1,1
"ENSG00000279617",1,1,1
"ENSG00000279619",1,1,1
"ENSG00000279620",1,1,1
"ENSG00000279621",1,1,1
"ENSG00000279622",1,1,1
"ENSG00000279623",1,1,1
"ENSG00000279625",1,1,1
"ENSG00000279628",2,2,1
"ENSG00000279629",1,1,1
"ENSG00000279630",1,1,1
"ENSG00000279631",1,1,1
"ENSG00000279632",1,1,1
"ENSG00000279633",1,1,1
"ENSG00000279636",2,2,1
"ENSG00000279637",1,1,1
"ENSG00000279638",1,1,1
"ENSG00000279640",1,1,1
"ENSG00000279641",1,1,1
"ENSG00000279642",1,1,1
"ENSG00000279648",1,1,1
"ENSG00000279649",1,1,1
"ENSG00000279650",1,1,1
"ENSG00000279652",1,1,1
"ENSG00000279653",1,1,1
"ENSG00000279655",1,1,1
"ENSG00000279656",1,1,1
"ENSG00000279657",1,1,1
"ENSG00000279659",1,1,1
"ENSG00000279660",1,1,1
"ENSG00000279662",1,1,1
"ENSG00000279663",1,1,1
"ENSG00000279665",1,1,1
"ENSG00000279666",1,1,1
"ENSG00000279667",1,1,1
"ENSG00000279668",10,10,1
"ENSG00000279669",1,1,1
"ENSG00000279670",1,1,1
"ENSG00000279672",1,1,1
"ENSG00000279673",1,1,1
"ENSG00000279674",1,1,1
"ENSG00000279675",1,1,1
"ENSG00000279677",1,1,1
"ENSG00000279678",1,1,1
"ENSG00000279681",1,1,1
"ENSG00000279682",1,1,1
"ENSG00000279683",1,1,1
"ENSG00000279684",1,1,1
"ENSG00000279685",1,1,1
"ENSG00000279686",1,1,1
"ENSG00000279687",1,1,1
"ENSG00000279688",1,1,1
"ENSG00000279689",1,1,1
"ENSG00000279691",1,1,1
"ENSG00000279692",1,1,1
"ENSG00000279693",1,1,1
"ENSG00000279694",1,1,1
"ENSG00000279696",1,1,1
"ENSG00000279697",1,1,1
"ENSG00000279698",1,1,1
"ENSG00000279699",1,1,1
"ENSG00000279700",1,1,1
"ENSG00000279701",1,1,1
"ENSG00000279703",1,1,1
"ENSG00000279705",1,1,1
"ENSG00000279706",1,1,1
"ENSG00000279707",1,1,1
"ENSG00000279708",1,1,1
"ENSG00000279709",1,1,1
"ENSG00000279711",1,1,1
"ENSG00000279712",1,1,1
"ENSG00000279713",1,1,1
"ENSG00000279714",1,1,1
"ENSG00000279715",1,1,1
"ENSG00000279716",1,1,1
"ENSG00000279718",1,1,1
"ENSG00000279719",1,1,1
"ENSG00000279720",1,1,1
"ENSG00000279721",1,1,1
"ENSG00000279722",1,1,1
"ENSG00000279724",1,1,1
"ENSG00000279725",1,1,1
"ENSG00000279726",3,4,0.75
"ENSG00000279727",1,2,0.5
"ENSG00000279728",1,1,1
"ENSG00000279733",1,1,1
"ENSG00000279734",1,1,1
"ENSG00000279735",2,2,1
"ENSG00000279737",1,1,1
"ENSG00000279738",1,1,1
"ENSG00000279739",1,1,1
"ENSG00000279742",1,1,1
"ENSG00000279743",1,1,1
"ENSG00000279744",1,1,1
"ENSG00000279746",1,1,1
"ENSG00000279748",1,1,1
"ENSG00000279750",2,2,1
"ENSG00000279752",1,1,1
"ENSG00000279753",1,1,1
"ENSG00000279755",1,1,1
"ENSG00000279756",1,1,1
"ENSG00000279757",1,1,1
"ENSG00000279758",1,1,1
"ENSG00000279759",1,1,1
"ENSG00000279762",2,2,1
"ENSG00000279764",1,1,1
"ENSG00000279766",1,1,1
"ENSG00000279770",1,1,1
"ENSG00000279771",1,1,1
"ENSG00000279772",1,1,1
"ENSG00000279773",1,1,1
"ENSG00000279778",1,1,1
"ENSG00000279780",1,1,1
"ENSG00000279781",1,1,1
"ENSG00000279784",1,1,1
"ENSG00000279785",1,1,1
"ENSG00000279786",1,1,1
"ENSG00000279789",1,1,1
"ENSG00000279790",1,1,1
"ENSG00000279791",1,1,1
"ENSG00000279792",1,1,1
"ENSG00000279793",1,1,1
"ENSG00000279794",1,1,1
"ENSG00000279795",1,1,1
"ENSG00000279796",1,1,1
"ENSG00000279797",1,1,1
"ENSG00000279798",1,1,1
"ENSG00000279799",1,1,1
"ENSG00000279800",1,1,1
"ENSG00000279801",1,1,1
"ENSG00000279803",1,1,1
"ENSG00000279805",1,1,1
"ENSG00000279806",1,1,1
"ENSG00000279807",1,1,1
"ENSG00000279809",1,1,1
"ENSG00000279810",1,1,1
"ENSG00000279811",1,1,1
"ENSG00000279812",1,1,1
"ENSG00000279813",1,1,1
"ENSG00000279814",1,1,1
"ENSG00000279815",1,1,1
"ENSG00000279817",1,1,1
"ENSG00000279819",1,1,1
"ENSG00000279821",1,1,1
"ENSG00000279822",1,1,1
"ENSG00000279825",1,1,1
"ENSG00000279827",1,1,1
"ENSG00000279829",1,1,1
"ENSG00000279833",1,1,1
"ENSG00000279834",1,1,1
"ENSG00000279836",1,1,1
"ENSG00000279837",1,1,1
"ENSG00000279838",1,1,1
"ENSG00000279839",1,1,1
"ENSG00000279840",1,1,1
"ENSG00000279841",1,1,1
"ENSG00000279845",1,1,1
"ENSG00000279847",1,3,0.333
"ENSG00000279851",1,1,1
"ENSG00000279852",1,1,1
"ENSG00000279853",1,1,1
"ENSG00000279855",1,1,1
"ENSG00000279858",1,1,1
"ENSG00000279859",2,2,1
"ENSG00000279860",1,1,1
"ENSG00000279861",1,1,1
"ENSG00000279862",1,1,1
"ENSG00000279863",1,1,1
"ENSG00000279864",1,2,0.5
"ENSG00000279865",1,1,1
"ENSG00000279873",1,1,1
"ENSG00000279875",1,1,1
"ENSG00000279878",1,1,1
"ENSG00000279879",1,1,1
"ENSG00000279880",1,1,1
"ENSG00000279881",1,1,1
"ENSG00000279882",1,1,1
"ENSG00000279883",1,1,1
"ENSG00000279885",1,1,1
"ENSG00000279886",1,1,1
"ENSG00000279887",1,1,1
"ENSG00000279889",1,1,1
"ENSG00000279891",1,1,1
"ENSG00000279894",1,1,1
"ENSG00000279900",1,1,1
"ENSG00000279901",1,1,1
"ENSG00000279903",1,1,1
"ENSG00000279905",1,1,1
"ENSG00000279907",1,1,1
"ENSG00000279908",1,1,1
"ENSG00000279910",1,1,1
"ENSG00000279912",1,1,1
"ENSG00000279914",1,1,1
"ENSG00000279917",1,1,1
"ENSG00000279920",1,2,0.5
"ENSG00000279923",1,1,1
"ENSG00000279925",1,1,1
"ENSG00000279926",1,1,1
"ENSG00000279927",1,1,1
"ENSG00000279928",1,1,1
"ENSG00000279929",1,1,1
"ENSG00000279930",1,1,1
"ENSG00000279931",1,1,1
"ENSG00000279932",1,1,1
"ENSG00000279933",1,1,1
"ENSG00000279935",1,1,1
"ENSG00000279936",1,1,1
"ENSG00000279939",1,1,1
"ENSG00000279940",1,1,1
"ENSG00000279942",1,1,1
"ENSG00000279943",1,1,1
"ENSG00000279945",1,1,1
"ENSG00000279946",1,1,1
"ENSG00000279949",1,1,1
"ENSG00000279951",1,1,1
"ENSG00000279953",1,1,1
"ENSG00000279954",1,1,1
"ENSG00000279956",1,1,1
"ENSG00000279957",1,1,1
"ENSG00000279958",1,1,1
"ENSG00000279959",1,1,1
"ENSG00000279960",1,1,1
"ENSG00000279962",1,1,1
"ENSG00000279964",1,1,1
"ENSG00000279965",1,1,1
"ENSG00000279966",1,1,1
"ENSG00000279968",2,2,1
"ENSG00000279970",1,1,1
"ENSG00000279971",1,1,1
"ENSG00000279972",1,1,1
"ENSG00000279976",1,1,1
"ENSG00000279977",1,1,1
"ENSG00000279979",1,1,1
"ENSG00000279980",1,1,1
"ENSG00000279981",1,1,1
"ENSG00000279982",1,1,1
"ENSG00000279983",1,1,1
"ENSG00000279985",1,1,1
"ENSG00000279987",1,1,1
"ENSG00000279989",1,1,1
"ENSG00000279991",1,1,1
"ENSG00000279993",1,1,1
"ENSG00000279995",1,1,1
"ENSG00000279996",1,1,1
"ENSG00000279997",1,1,1
"ENSG00000279998",1,1,1
"ENSG00000280000",1,1,1
"ENSG00000280002",1,1,1
"ENSG00000280003",1,1,1
"ENSG00000280004",1,1,1
"ENSG00000280005",1,1,1
"ENSG00000280007",1,1,1
"ENSG00000280010",1,1,1
"ENSG00000280011",1,1,1
"ENSG00000280013",1,1,1
"ENSG00000280014",1,1,1
"ENSG00000280016",1,1,1
"ENSG00000280017",1,1,1
"ENSG00000280018",1,2,0.5
"ENSG00000280019",1,1,1
"ENSG00000280020",2,2,1
"ENSG00000280021",1,1,1
"ENSG00000280022",1,1,1
"ENSG00000280023",1,1,1
"ENSG00000280025",1,1,1
"ENSG00000280026",1,1,1
"ENSG00000280027",1,1,1
"ENSG00000280028",1,1,1
"ENSG00000280029",3,6,0.5
"ENSG00000280032",1,1,1
"ENSG00000280033",1,1,1
"ENSG00000280035",1,1,1
"ENSG00000280036",1,1,1
"ENSG00000280037",1,1,1
"ENSG00000280038",1,1,1
"ENSG00000280039",1,1,1
"ENSG00000280040",1,1,1
"ENSG00000280042",1,1,1
"ENSG00000280043",1,1,1
"ENSG00000280046",1,1,1
"ENSG00000280047",1,1,1
"ENSG00000280048",1,1,1
"ENSG00000280049",1,1,1
"ENSG00000280053",1,1,1
"ENSG00000280054",1,1,1
"ENSG00000280055",1,1,1
"ENSG00000280056",1,1,1
"ENSG00000280057",1,1,1
"ENSG00000280060",1,1,1
"ENSG00000280061",1,1,1
"ENSG00000280062",1,1,1
"ENSG00000280063",1,1,1
"ENSG00000280064",1,1,1
"ENSG00000280067",1,1,1
"ENSG00000280068",1,1,1
"ENSG00000280069",1,1,1
"ENSG00000280070",1,1,1
"ENSG00000280071",1,1,1
"ENSG00000280073",1,1,1
"ENSG00000280077",1,1,1
"ENSG00000280078",1,1,1
"ENSG00000280079",1,1,1
"ENSG00000280080",1,2,0.5
"ENSG00000280081",2,6,0.333
"ENSG00000280083",1,1,1
"ENSG00000280086",1,1,1
"ENSG00000280087",1,1,1
"ENSG00000280088",1,1,1
"ENSG00000280089",1,1,1
"ENSG00000280092",1,1,1
"ENSG00000280094",2,2,1
"ENSG00000280097",1,1,1
"ENSG00000280099",1,1,1
"ENSG00000280103",1,1,1
"ENSG00000280104",1,1,1
"ENSG00000280105",1,1,1
"ENSG00000280106",1,1,1
"ENSG00000280107",1,1,1
"ENSG00000280108",1,1,1
"ENSG00000280109",5,5,1
"ENSG00000280113",2,2,1
"ENSG00000280114",1,1,1
"ENSG00000280115",1,1,1
"ENSG00000280117",1,1,1
"ENSG00000280118",2,2,1
"ENSG00000280119",1,1,1
"ENSG00000280120",1,1,1
"ENSG00000280121",1,1,1
"ENSG00000280122",1,1,1
"ENSG00000280124",1,1,1
"ENSG00000280128",1,1,1
"ENSG00000280129",1,1,1
"ENSG00000280131",1,1,1
"ENSG00000280132",1,1,1
"ENSG00000280134",1,1,1
"ENSG00000280135",1,1,1
"ENSG00000280136",1,1,1
"ENSG00000280137",1,1,1
"ENSG00000280138",1,1,1
"ENSG00000280142",1,1,1
"ENSG00000280143",1,1,1
"ENSG00000280145",6,7,0.857
"ENSG00000280147",1,1,1
"ENSG00000280148",1,1,1
"ENSG00000280149",1,1,1
"ENSG00000280150",1,1,1
"ENSG00000280152",1,1,1
"ENSG00000280153",1,1,1
"ENSG00000280155",1,1,1
"ENSG00000280157",1,1,1
"ENSG00000280159",1,1,1
"ENSG00000280160",1,1,1
"ENSG00000280161",1,1,1
"ENSG00000280162",1,1,1
"ENSG00000280163",1,1,1
"ENSG00000280164",1,1,1
"ENSG00000280165",1,1,1
"ENSG00000280166",1,1,1
"ENSG00000280167",1,1,1
"ENSG00000280168",1,1,1
"ENSG00000280169",1,1,1
"ENSG00000280171",1,1,1
"ENSG00000280173",1,1,1
"ENSG00000280176",1,1,1
"ENSG00000280177",1,1,1
"ENSG00000280179",1,1,1
"ENSG00000280180",1,1,1
"ENSG00000280181",1,1,1
"ENSG00000280182",1,1,1
"ENSG00000280183",1,1,1
"ENSG00000280184",2,2,1
"ENSG00000280186",1,1,1
"ENSG00000280187",1,1,1
"ENSG00000280189",1,1,1
"ENSG00000280190",1,1,1
"ENSG00000280191",1,1,1
"ENSG00000280193",1,1,1
"ENSG00000280194",1,1,1
"ENSG00000280195",1,1,1
"ENSG00000280197",1,1,1
"ENSG00000280198",1,1,1
"ENSG00000280200",1,1,1
"ENSG00000280201",1,1,1
"ENSG00000280202",1,1,1
"ENSG00000280204",1,1,1
"ENSG00000280205",1,1,1
"ENSG00000280206",1,1,1
"ENSG00000280207",1,1,1
"ENSG00000280208",1,1,1
"ENSG00000280211",1,1,1
"ENSG00000280212",1,1,1
"ENSG00000280213",1,1,1
"ENSG00000280214",1,1,1
"ENSG00000280216",1,1,1
"ENSG00000280217",1,1,1
"ENSG00000280219",1,1,1
"ENSG00000280220",1,1,1
"ENSG00000280222",1,1,1
"ENSG00000280227",1,1,1
"ENSG00000280228",1,1,1
"ENSG00000280229",1,1,1
"ENSG00000280231",1,1,1
"ENSG00000280232",1,1,1
"ENSG00000280233",1,1,1
"ENSG00000280234",1,1,1
"ENSG00000280236",1,2,0.5
"ENSG00000280238",1,1,1
"ENSG00000280239",1,1,1
"ENSG00000280241",4,4,1
"ENSG00000280242",1,1,1
"ENSG00000280243",1,1,1
"ENSG00000280244",1,1,1
"ENSG00000280245",1,1,1
"ENSG00000280247",1,1,1
"ENSG00000280248",1,1,1
"ENSG00000280249",1,1,1
"ENSG00000280254",1,1,1
"ENSG00000280255",1,1,1
"ENSG00000280257",1,1,1
"ENSG00000280262",1,1,1
"ENSG00000280265",1,1,1
"ENSG00000280266",1,1,1
"ENSG00000280267",2,3,0.667
"ENSG00000280268",1,1,1
"ENSG00000280269",1,1,1
"ENSG00000280270",1,1,1
"ENSG00000280273",2,2,1
"ENSG00000280274",1,1,1
"ENSG00000280276",1,1,1
"ENSG00000280277",1,1,1
"ENSG00000280278",1,1,1
"ENSG00000280279",1,1,1
"ENSG00000280281",1,1,1
"ENSG00000280282",1,1,1
"ENSG00000280283",1,1,1
"ENSG00000280284",1,1,1
"ENSG00000280285",1,1,1
"ENSG00000280287",1,1,1
"ENSG00000280288",1,1,1
"ENSG00000280291",1,1,1
"ENSG00000280294",1,1,1
"ENSG00000280295",1,1,1
"ENSG00000280296",1,1,1
"ENSG00000280299",1,1,1
"ENSG00000280300",1,1,1
"ENSG00000280302",1,1,1
"ENSG00000280303",1,1,1
"ENSG00000280304",1,1,1
"ENSG00000280307",1,1,1
"ENSG00000280309",1,1,1
"ENSG00000280310",1,1,1
"ENSG00000280311",1,1,1
"ENSG00000280312",1,1,1
"ENSG00000280321",1,1,1
"ENSG00000280323",1,1,1
"ENSG00000280325",1,1,1
"ENSG00000280326",1,1,1
"ENSG00000280327",1,1,1
"ENSG00000280330",1,1,1
"ENSG00000280331",1,1,1
"ENSG00000280332",1,1,1
"ENSG00000280333",1,1,1
"ENSG00000280334",1,1,1
"ENSG00000280336",1,1,1
"ENSG00000280339",1,1,1
"ENSG00000280340",1,1,1
"ENSG00000280341",1,1,1
"ENSG00000280344",1,1,1
"ENSG00000280345",1,1,1
"ENSG00000280347",1,1,1
"ENSG00000280348",1,1,1
"ENSG00000280349",1,1,1
"ENSG00000280351",1,1,1
"ENSG00000280352",1,1,1
"ENSG00000280353",1,1,1
"ENSG00000280354",1,1,1
"ENSG00000280355",1,1,1
"ENSG00000280356",1,1,1
"ENSG00000280360",1,1,1
"ENSG00000280362",1,1,1
"ENSG00000280365",1,1,1
"ENSG00000280367",1,1,1
"ENSG00000280372",1,1,1
"ENSG00000280373",1,1,1
"ENSG00000280375",1,1,1
"ENSG00000280376",1,1,1
"ENSG00000280377",1,1,1
"ENSG00000280378",1,1,1
"ENSG00000280379",1,1,1
"ENSG00000280380",1,1,1
"ENSG00000280381",1,1,1
"ENSG00000280383",1,1,1
"ENSG00000280384",1,1,1
"ENSG00000280385",1,1,1
"ENSG00000280387",1,1,1
"ENSG00000280388",1,1,1
"ENSG00000280392",1,1,1
"ENSG00000280394",1,1,1
"ENSG00000280395",1,1,1
"ENSG00000280396",1,1,1
"ENSG00000280397",1,1,1
"ENSG00000280399",1,1,1
"ENSG00000280400",1,1,1
"ENSG00000280401",1,1,1
"ENSG00000280402",1,1,1
"ENSG00000280404",1,1,1
"ENSG00000280405",1,1,1
"ENSG00000280406",1,1,1
"ENSG00000280407",1,1,1
"ENSG00000280408",1,1,1
"ENSG00000280409",1,1,1
"ENSG00000280411",1,1,1
"ENSG00000280414",1,1,1
"ENSG00000280417",1,1,1
"ENSG00000280418",1,1,1
"ENSG00000280419",1,1,1
"ENSG00000280420",1,1,1
"ENSG00000280422",1,1,1
"ENSG00000280423",1,1,1
"ENSG00000280424",1,1,1
"ENSG00000280425",1,1,1
"ENSG00000280426",1,1,1
"ENSG00000280429",1,1,1
"ENSG00000280431",1,1,1
"ENSG00000280432",1,1,1
"ENSG00000280433",1,1,1
"ENSG00000280434",1,1,1
"ENSG00000280435",1,1,1
"ENSG00000280436",1,1,1
"ENSG00000280438",1,1,1
"ENSG00000280439",1,1,1
"ENSG00000280440",1,1,1
"ENSG00000280441",2,2,1
"ENSG00000280443",1,1,1
"ENSG00000280444",1,1,1
"ENSG00000280445",1,2,0.5
"ENSG00000280449",1,1,1
"ENSG00000280451",1,1,1
"ENSG00000280453",1,1,1
"ENSG00000280454",1,1,1
"ENSG00000280466",1,1,1
"ENSG00000280474",1,1,1
"ENSG00000280485",1,1,1
"ENSG00000280486",1,1,1
"ENSG00000280502",1,1,1
"ENSG00000280511",1,1,1
"ENSG00000280515",1,1,1
"ENSG00000280537",2,2,1
"ENSG00000280543",1,1,1
"ENSG00000280560",2,3,0.667
"ENSG00000280561",1,1,1
"ENSG00000280571",2,2,1
"ENSG00000280580",1,1,1
"ENSG00000280587",5,10,0.5
"ENSG00000280594",4,4,1
"ENSG00000280604",1,1,1
"ENSG00000280620",1,1,1
"ENSG00000280623",3,3,1
"ENSG00000280634",1,1,1
"ENSG00000280639",1,1,1
"ENSG00000280649",2,2,1
"ENSG00000280650",1,1,1
"ENSG00000280660",1,1,1
"ENSG00000280665",1,1,1
"ENSG00000280670",8,8,1
"ENSG00000280693",2,2,1
"ENSG00000280703",1,1,1
"ENSG00000280707",5,5,1
"ENSG00000280711",1,1,1
"ENSG00000280719",1,1,1
"ENSG00000280721",2,3,0.667
"ENSG00000280725",2,2,1
"ENSG00000280734",5,6,0.833
"ENSG00000280739",15,15,1
"ENSG00000280744",1,1,1
"ENSG00000280752",1,1,1
"ENSG00000280758",1,1,1
"ENSG00000280767",1,1,1
"ENSG00000280776",1,1,1
"ENSG00000280778",1,2,0.5
"ENSG00000280780",7,7,1
"ENSG00000280789",1,1,1
"ENSG00000280798",1,1,1
"ENSG00000280800",1,1,1
"ENSG00000280809",17,21,0.81
"ENSG00000280828",1,1,1
"ENSG00000280832",3,3,1
"ENSG00000280837",1,1,1
"ENSG00000280850",1,3,0.333
"ENSG00000280852",2,2,1
"ENSG00000280870",11,11,1
"ENSG00000280878",1,1,1
"ENSG00000280881",1,1,1
"ENSG00000280890",1,1,1
"ENSG00000280893",1,1,1
"ENSG00000280913",1,1,1
"ENSG00000280916",3,3,1
"ENSG00000280924",1,1,1
"ENSG00000280927",1,1,1
"ENSG00000280936",1,1,1
"ENSG00000280953",1,2,0.5
"ENSG00000280958",1,1,1
"ENSG00000280987",10,11,0.909
"ENSG00000280989",2,2,1
"ENSG00000280997",1,1,1
"ENSG00000281000",1,1,1
"ENSG00000281005",3,3,1
"ENSG00000281008",1,1,1
"ENSG00000281016",1,1,1
"ENSG00000281021",1,1,1
"ENSG00000281026",1,1,1
"ENSG00000281039",1,1,1
"ENSG00000281091",3,3,1
"ENSG00000281100",1,1,1
"ENSG00000281103",22,31,0.71
"ENSG00000281106",3,3,1
"ENSG00000281120",1,1,1
"ENSG00000281128",3,3,1
"ENSG00000281131",1,1,1
"ENSG00000281162",3,8,0.375
"ENSG00000281183",1,1,1
"ENSG00000281186",2,2,1
"ENSG00000281189",1,1,1
"ENSG00000281195",1,1,1
"ENSG00000281196",2,2,1
"ENSG00000281202",2,3,0.667
"ENSG00000281207",1,1,1
"ENSG00000281219",1,2,0.5
"ENSG00000281264",1,1,1
"ENSG00000281295",1,1,1
"ENSG00000281327",6,6,1
"ENSG00000281332",1,1,1
"ENSG00000281333",2,2,1
"ENSG00000281344",1,1,1
"ENSG00000281348",1,1,1
"ENSG00000281357",9,9,1
"ENSG00000281358",1,1,1
"ENSG00000281365",1,1,1
"ENSG00000281376",1,1,1
"ENSG00000281379",1,1,1
"ENSG00000281383",1,1,1
"ENSG00000281392",3,6,0.5
"ENSG00000281398",9,9,1
"ENSG00000281404",2,3,0.667
"ENSG00000281406",4,4,1
"ENSG00000281453",1,1,1
"ENSG00000281460",1,1,1
"ENSG00000281468",1,1,1
"ENSG00000281469",1,1,1
"ENSG00000281473",1,1,1
"ENSG00000281477",1,1,1
"ENSG00000281490",1,1,1
"ENSG00000281491",1,1,1
"ENSG00000281501",2,2,1
"ENSG00000281530",1,1,1
"ENSG00000281538",1,1,1
"ENSG00000281548",1,1,1
"ENSG00000281560",1,1,1
"ENSG00000281566",5,5,1
"ENSG00000281571",2,2,1
"ENSG00000281591",1,1,1
"ENSG00000281593",1,1,1
"ENSG00000281613",3,4,0.75
"ENSG00000281641",5,5,1
"ENSG00000281649",21,23,0.913
"ENSG00000281655",2,5,0.4
"ENSG00000281664",1,1,1
"ENSG00000281691",1,1,1
"ENSG00000281692",4,5,0.8
"ENSG00000281706",18,18,1
"ENSG00000281708",1,1,1
"ENSG00000281721",1,1,1
