isoform_id	H9.FT_1	H9.FT_2	H9.hRGC_1	H9.hRGC_2
ENST00000427908.6	24.77012	48.58771	3.28628	14.02087
ENST00000427947.7	0	0	2.21687	9.86328
ENST00000428005.1	361.93422	60.52709	149.26604	231.56769
ENST00000428026.6	97.40762	118.19531	64.8518	74.47898
ENST00000428084.6	1e-5	6.45529	70.46103	369.06558
ENST00000428099.6	7.27885	4.20292	0	0
ENST00000428101.6	43.74376	31.06426	6.45096	39.65254
ENST00000428136.2	31.37064	42.47098	99.32741	262.72261
ENST00000428228.5	12.92013	12.27123	3.11608	11.66965
ENST00000428287.6	38.97417	36.67854	7.50917	10.40084
ENST00000428386.5	42.04195	7.46165	95.99564	58.4687
ENST00000428430.1	23.98714	60.25694	7.18304	46.3332
ENST00000428439.1	0	0.5	0	0
ENST00000428534.2	6.07032	8.13307	2	1
ENST00000428575.6	14.0866	12.71256	0	31.3382
ENST00000428746.6	14.56292	6.42918	0	1e-5
ENST00000428830.6	12.91482	17.24128	2.92145	20.29615
ENST00000428886.7	35.40945	0	0	0
ENST00000429124.7	21.83969	2022.8691	3.07361	58.79408
ENST00000429236.5	0	4.22635	0	15.21591
ENST00000429473.1	6.53035	6.38501	0	0
ENST00000429630.3	19.51709	12.91667	1.42296	10.28581
ENST00000429781.1	4.43857	9.11838	0	0
ENST00000430015.5	7.52566	7.42839	4.23895	2.11284
ENST00000430158.5	1.11454	4.31717	0	1.18022
ENST00000430252.6	7	4	3.85714	6.4
ENST00000430328.6	79.01417	10.49626	42.03528	16.33237
ENST00000430350.2	187.62398	242.92985	91.19585	431.68275
ENST00000430372.1	29.47702	30.03267	2.5	20.94762
ENST00000430374.6	4.66295	2.57706	0	7.12657
ENST00000430935.5	0	0	6.12264	14.33243
ENST00000431317.6	15.76356	10.91414	78.79476	4.09887
ENST00000431489.6	106.03559	91.67242	42.7471	126.64586
ENST00000431599.1	21	0	0	0
ENST00000431670.7	19.57737	13.9431	4.47109	0
ENST00000431843.7	13.56296	9.42454	1.6318	0
ENST00000431941.6	54.20297	32.56635	1.26819	4.12895
ENST00000431969.5	0	0	0.8397	28.38762
ENST00000431975.7	13.58847	7.27214	0	0
ENST00000432128.6	1.66719	2.93229	10.7487	54.78792
ENST00000432191.6	70.08489	33.18211	3.7535	13.93497
ENST00000432226.7	69.78574	79.96908	11	99.90963
ENST00000432306.5	11.87175	0	4.88323	14.73694
ENST00000432543.6	27.23487	37.71742	44.07751	183.07406
ENST00000432561.6	5.60626	6.801	1.62815	7.28373
ENST00000432684.6	9.60184	0	0	0
ENST00000432735.5	5.36458	0.42299	6.27938	0
ENST00000432797.6	36.71935	21.86618	13.13871	7.38382
ENST00000432854.5	84.11444	40.75745	62.82092	208.71322
ENST00000432916.5	0	1.20598	0	5.5352
ENST00000433070.8	4.28825	8.14973	0	3.39
ENST00000433216.6	17.49051	22.33987	83.81197	196.18951
ENST00000433372.5	0	1.58278	1.19426	0
ENST00000433644.2	13	13	0	1
ENST00000433656.2	0	0	3.13608	15.49185
ENST00000433868.5	10.41411	8.96526	4.39737	20.42832
ENST00000433931.7	5.7868	33.57207	7.31415	52.70004
ENST00000433948.5	22.16865	34.84366	13.04506	56.95479
ENST00000434055.5	0	9.91823	5.17297	2.60898
ENST00000434436.8	107.93485	166.67171	0	53.70729
ENST00000434526.8	1.91391	0	14.53494	76.26333
ENST00000434583.5	1.41751	1.20044	0	5.9236
ENST00000434713.6	100.23073	124.1264	0	0
ENST00000434744.5	6.0088	3.40709	3.80019	0
ENST00000434821.7	97.33774	82.65655	5.34594	42.72001
ENST00000434849.3	113.79281	168.33632	10.15402	36.77533
ENST00000434865.5	3.44832	4.14964	0	1.23547
ENST00000435079.1	2.00854	0	2	14
ENST00000435136.8	1e-5	1e-5	34.42899	104.85348
ENST00000435163.5	3.3086700000000002	2.03857	0	2.26839
ENST00000435464.5	57.58679	74.74372	8.95356	32.56309
ENST00000435822.6	50.25837	43.71061	28.73781	173.35266
ENST00000435907.6	80.80959	102.26785	0	9.94137
ENST00000436109.6	24.34723	0	0	7.9934
ENST00000436190.6	11.40607	14.22124	4.23568	2e-5
ENST00000436198.6	210.62743	158.58426	161.35675	672.4386
ENST00000436258.1	18.86647	9.85586	6.10433	55.66955
ENST00000436367.6	50.97472	57.68974	0	115.95398
ENST00000436535.5	4.77629	2.93149	0	6.91114
ENST00000436547.7	120.49926	124.63869	35.35623	100.07573
ENST00000436636.7	270.46605	159.82695	175.53743	810.9062
ENST00000436644.6	132.33562	120.04523	15.19528	73.11036
ENST00000436759.6	51.63041	18.66256	1e-5	2e-5
ENST00000436782.5	5.98024	4.87448	0	16.08159
ENST00000436978.5	18.56951	75.05135	11.91449	47.38316
ENST00000437131.2	349.23795	157.26815	2e-5	6.81945
ENST00000437179.5	42.01281	57.59635	4e-5	58.002
ENST00000437266.5	17.39036	27.62136	52.50458	63.79636
ENST00000437395.5	6.48776	2.83375	0	3.0338
ENST00000437411.6	1.11097	1.04369	0	2.28892
ENST00000437633.6	73.31989	103.448	1e-5	68.11613
ENST00000437989.6	26.21722	33.02404	1.62142	16.57492
ENST00000438015.7	43.92451	79.8398	8.91795	23.46171
ENST00000438066.2	467.4493	320.06707	187.71934	427.81293
ENST00000438120.5	303.73015	166.83312	4.74929	22.3534
ENST00000438133.5	16.44566	5.97211	1.55025	19.74069
ENST00000438509.3	14.82037	15.2672	0	11.45965
ENST00000438588.6	0	0	0	35.07895
ENST00000438794.6	24.36536	0	8.20407	56.95876
ENST00000438796.6	2e-5	2e-5	1e-5	54.89501
ENST00000438952.5	19.16863	15.26784	9.45699	96.42028
ENST00000439267.2	15.29015	14.06084	4.33246	30.70132
ENST00000439461.6	124.06632	107.93967	46.20334	160.07697
ENST00000439593.1	2	1	1	2
ENST00000439616.6	0	0	2.81586	1.35981
ENST00000439617.8	10.40277	23.22934	1.01767	0
ENST00000439676.5	5.35752	13.72358	6.07388	10.78945
ENST00000439742.7	126.61352	141.84078	1.63334	2.96347
ENST00000439880.6	6.83308	7.61918	0	2.18739
ENST00000439943.5	13.63848	26.08686	7.1384	24.2894
ENST00000439962.1	0	3.33437	0	23.41345
ENST00000440230.5	12.0783	7.48293	0	5.79472
ENST00000440289.6	36.35071	29.85531	1.02535	17.73465
ENST00000440394.7	1e-5	7.6355	19.11288	39.01189
ENST00000440490.1	0	1	0	1
ENST00000440610.5	10.11442	8.29928	0	17.29657
ENST00000440685.7	290.95668	293.56451	0	1.13716
ENST00000440783.2	0	2.50545	8.13216	1.87896
ENST00000440813.1	7.5815	7.1882	1.02979	11.76617
ENST00000440966.5	35.98875	26.14885	24.29456	96.64759
ENST00000441174.8	68.39951	95.73447	35.81286	117.28562
ENST00000441438.2	3.8566	46.46553	0	2.19036
ENST00000441560.6	0	0	16.83181	149.98729
ENST00000441602.5	0	2.24401	5.44853	0
ENST00000441607.6	0	4.60213	7.77256	39.4044
ENST00000441628.5	2.10399	2.60886	1.09158	8.63263
ENST00000441802.7	421.98876	372.66564	54.82159	215.9762
ENST00000442003.6	0	7.8743	0	0
ENST00000442039.3	47.18367	46.15556	10.66667	54.16346
ENST00000442122.5	3	4.41577	0	3.05085
ENST00000442148.6	14.41653	9.57342	1e-5	22.42029
ENST00000442241.9	46.23515	74.85424	2.3504	33.56717
ENST00000442383.1	19.26736	7.54815	2.37724	3.39679
ENST00000442628.7	50.81228	68.1858	23.14193	109.16403
ENST00000442660.5	0	2.7938	0	5.60176
ENST00000442998.6	1.20513	0	4	55.6875
ENST00000443047.6	14.56391	22.84064	2.5715	55.81808
ENST00000443166.5	1.83578	7.58223	0	109.02768
ENST00000443197.5	57.68898	105.25825	79.22661	233.55339
ENST00000443236.7	384.55692	178.75856	0	0
ENST00000443272.3	56.80203	74.70205	0	0
ENST00000443314.5	46.69124	0	12.23826	43.47936
ENST00000443491.6	3.05036	3.20313	30.59354	118.57056
ENST00000443585.6	159.82768	118.66641	30.982	109.9768
ENST00000443587.7	0	0	0	3.28297
ENST00000443647.5	10.64298	12.67222	5.03301	35.85324
ENST00000443748.6	2.67643	5.452	19.38825	72.73847
ENST00000443831.1	96.3854	177.74765	7.60624	8.41443
ENST00000443855.5	1	1.01254	1.85682	0
ENST00000443864.6	1.19959	4.36475	1.11465	0
ENST00000443883.2	282.09516	288.28363	41.90928	376.03615
ENST00000443905.6	7.55536	6.41148	17.69805	82.94417
ENST00000444129.7	42.411	19.30071	13.17348	167.85034
ENST00000444191.5	0	25.8689	0	0
ENST00000444278.3	0	0	1.13526	1.46051
ENST00000444282.5	3.26693	19.16788	12.70332	18.09397
ENST00000444354.6	29.2506	46.48614	13.63198	53.95533
ENST00000444489.5	0	0	1.55489	0
ENST00000444508.6	0	3.81955	1.51356	0
ENST00000444517.5	1.1537	3.01493	1.79925	4.83243
ENST00000444659.6	192.9397	90.89641	2e-5	7e-5
ENST00000444746.7	115.4403	88.82266	21.40326	54.14111
ENST00000444761.6	57.55384	71.8936	31.16311	9.65079
ENST00000444998.1	8.77099	15.93947	2.50123	35.14214
ENST00000445063.5	1.44476	0	1.63174	1.17549
ENST00000445352.8	88.25104	72.06407	144.8713	739.55052
ENST00000445537.6	0	0	6.38411	2.63909
ENST00000445642.6	18.26289	64.52019	2.13728	4.87988
ENST00000445690.7	52.46024	28.34331	0	0
ENST00000445890.6	4.27525	1e-5	4.94618	25.2054
ENST00000446176.7	155.28241	170.97374	1e-5	339.75987
ENST00000446284.6	97.18043	69.75512	15.26762	96.92942
ENST00000446293.6	23.48704	14.63228	6.94306	93.29885
ENST00000446306.8	263.56953	239.92975	9.94681	129.04695
ENST00000446553.2	0	1.15976	1	0
ENST00000446759.6	32.27283	29.51274	23.44479	87.11159
ENST00000446767.2	10.91886	9.73225	19.79528	45.87873
ENST00000446780.5	1.1611	8.29928	4.65666	7.75338
ENST00000446803.6	0	0	1.71992	17.85189
ENST00000446985.6	0	0	0	1.83845
ENST00000447001.8	1.71713	4.49383	6.89882	0
ENST00000447007.5	8.1244	6.4733	1.14569	7.66932
ENST00000447393.6	136.46471	99.43855	70.95797	325.81502
ENST00000447398.6	15.84359	8.96352	15.53474	202.41167
ENST00000447467.6	0	6.1704	12	72.70066
ENST00000447569.6	2.20456	4.68028	1.46585	1
ENST00000447574.1	231.65017	363.20438	0.20408	8.31693
ENST00000447873.6	34.17661	23.22694	0	18.70686
ENST00000448255.5	1e-5	8.03574	0	0
ENST00000448521.6	115.42993	110.68661	32.94406	125.38734
ENST00000448602.5	2.45445	4.85564	1	10.3594
ENST00000448733.3	11.03144	24.26704	15.18115	57.80713
ENST00000448740.2	2.24827	9	0	1
ENST00000448876.5	223.91229	195	91.98375	357.94118
ENST00000448933.5	46.13851	162.89827	30.29079	179.90455
ENST00000448951.6	60.12271	70.76858	21.38695	61.92441
ENST00000449089.7	28.12196	21.68035	41.2313	64.11807
ENST00000449194.6	87.54178	74.48651	53.95022	159.22263
ENST00000449221.5	0	0	1.16416	2.5877
ENST00000449297.7	42.46682	11.58809	13.91462	34.64061
ENST00000449313.5	0	9.18278	0	0
ENST00000449366.5	3.49833	0	1.64922	27.61802
ENST00000449416.6	45.18036	45.42235	26.52777	85.45006
ENST00000449470.6	6.07586	48.95179	76.64262	341.70549
ENST00000449570.6	0	3.32858	1.5248	0
ENST00000449579.2	6.12267	0	0	1.87008
ENST00000449640.5	0	0	2.90011	11.84472
ENST00000449767.5	18.90973	12.05973	0	18.47211
ENST00000449996.7	0	0	0	15.95538
ENST00000450056.7	33.79607	47.71445	18.25474	207.55204
ENST00000450095.6	10.60911	9.23996	0	5.46213
ENST00000450171.2	1.37789	0	2.54664	2.89367
ENST00000450200.2	10.69126	5.17323	38.68473	140.11814
ENST00000450257.2	1.93685	0	2.89071	1.22794
ENST00000450366.7	178.98308	160.66507	108.89533	379.31384
ENST00000450538.5	0	16.21579	1.76217	20.4283
ENST00000450644.2	131.2696	126.11241	7.4301	55.31526
ENST00000450683.6	2.20509	1.05855	3.43435	6.11071
ENST00000450801.1	0	0	3.68653	48.72266
ENST00000450863.6	11.11873	23.27978	5.58192	22.89893
ENST00000450940.5	0	0	2.15047	5.52309
ENST00000450989.5	26.73259	0	0	0
ENST00000451137.7	881.33921	953.52253	3.26339	7.62763
ENST00000451299.6	3.94698	2.13828	1.62207	8.48825
ENST00000451436.6	27.66667	10	5.14128	27
ENST00000451882.3	68	60.1771	0	16.14691
ENST00000452079.5	23.09904	34.61875	21.39689	71.53724
ENST00000452150.6	3.28791	40.62103	2.25136	9.41248
ENST00000452575.1	1.20959	3.1606900000000002	2.22271	17.03421
ENST00000452647.3	23.69326	5.11764	8	8.64166
ENST00000452722.7	418.51568	514.45424	55.18529	351.38908
ENST00000452783.6	74.58555	12.42483	10.99921	18.17777
ENST00000452853.6	683.37904	621.62688	41.07304	117.70973
ENST00000452864.2	3.95797	1.69083	5.70468	0
ENST00000453001.5	10.27959	4.62286	5.54633	7.71281
ENST00000453014.1	3.45087	2.62783	0	1
ENST00000453268.3	57.58679	13.59324	247.62962	891.69378
ENST00000453355.2	2	1	0	2.10238
ENST00000453357.6	10.09252	0	0	0
ENST00000453491.3	1.4276199999999999	2.36278	0	5.71924
ENST00000453597.8	0	0	23.11454	136.48621
ENST00000453680.6	1.64156	1.33003	0	4.67847
ENST00000453705.1	74.48683	60.27879	23.78006	113.42477
ENST00000453876.1	11.47042	0	7.86494	7.14574
ENST00000453959.5	5	0	0.06225	0
ENST00000454002.6	5.18724	5.21832	23.84263	63.24609
ENST00000454189.7	210.56501	227.72045	57.88479	182.81084
ENST00000454389.6	28.55857	19.51178	9.59686	47.5596
ENST00000454583.6	53.69988	59.92628	2.29661	2.25625
ENST00000454584.7	2	2.33333	6	11
ENST00000454590.5	7.05808	4.37686	0	0
ENST00000454738.5	0	0	2	0
ENST00000454762.1	23.94532	36.47445	13.79341	20.69697
ENST00000454841.5	1.0978	1.23224	1.28251	4.34407
ENST00000454950.6	0	6.20448	0	5.88803
ENST00000455077.5	92.99024	124.17926	51.07137	341.16737
ENST00000455191.5	4.56259	12.90768	2	3.3345
ENST00000455220.6	4.16525	6.67077	10.73172	13.49735
ENST00000455322.7	33.46548	44.95009	269.17813	726.63134
ENST00000455502.5	1	0	0	1.22222
ENST00000455567.2	2.74477	7.90755	0	0.05414
ENST00000455600.1	61.27907	52.54545	72.54545	399.02262
ENST00000455836.1	158.03828	140.56662	123.70385	482.13808
ENST00000455895.7	292.2681	284.69511	145.26317	851.89235
ENST00000456023.1	4.14446	9.19389	5.03301	18.43881
ENST00000456150.5	83.90872	66.49429	22.31984	72.67965
ENST00000456197.2	24.5443	30.38931	101.58789	316.78964
ENST00000456404.6	11.46761	8.78802	0	18.51396
ENST00000456470.1	0	2.64829	0	6.17455
ENST00000456582.2	0	0	2.7353	3
ENST00000456626.1	4.04072	3.9675	1.51688	2
ENST00000456692.6	88.03501	25.94093	9.44225	70.9332
ENST00000457047.6	0	0	1.64399	8.14129
ENST00000457054.6	52.08722	63.02728	70.04396	267.58935
ENST00000457416.7	2.67846	0	0	4.26552
ENST00000457474.6	8.89811	22.29774	13.65973	53.98247
ENST00000457524.5	6.03201	0	3.5343	7.54977
ENST00000457586.2	13.79588	6.65561	0	20.93007
ENST00000457734.7	31	34	6.26144	8.71379
ENST00000457861.1	106.19382	81.26123	46.08571	166.80533
ENST00000457894.5	16.33775	11.56297	0	14.05791
ENST00000457960.5	1.09402	2.72511	0	0
ENST00000457998.2	0	1.82715	0	11.21604
ENST00000458159.6	15.35702	16.44603	1	4
ENST00000458591.7	176.32692	200.19342	51.55222	189.18069
ENST00000458603.2	14.14856	13.37274	2.21273	23.66005
ENST00000458663.6	6.77172	0	0	6.82112
ENST00000458672.5	37.93335	11.89876	0	0
ENST00000458707.1	21	12.74459	0	1.31831
ENST00000458725.8	37.07136	22.69371	3	7.03001
ENST00000459642.1	1.25689	0	9.56243	8.03974
ENST00000459741.5	0	2.63858	1.14658	0
ENST00000459797.2	22.93731	1.38019	1.16783	58.8121
ENST00000459813.2	15.70209	7.52569	0	2.52945
ENST00000459857.5	0	0	1	0
ENST00000459901.5	1.06401	0	4	17.40778
ENST00000459937.5	6.96701	10.09417	2.5	5.83524
ENST00000459988.1	30.18836	7.44587	11.52421	0
ENST00000460031.5	48.98856	32.47078	4.16327	32.05652
ENST00000460047.5	0	4.19488	10.1716	0.28113
ENST00000460059.1	0	0	22	0
ENST00000460168.1	2.31082	6.2048	30.63141	44.12734
ENST00000460251.5	0	2.17146	2.10424	4.35289
ENST00000460288.1	0	1.0885	2.17496	2.15385
ENST00000460298.3	6.20646	0	0	1.03769
ENST00000460394.5	0	1.50178	1.48845	0
ENST00000460411.5	2.0771	0	1.42381	0
ENST00000460557.1	0	0	16.11349	11.93506
ENST00000460646.5	7.89546	47.01499	8.69855	36.32034
ENST00000460773.5	0	0	7.03365	14.39595
ENST00000460813.5	7.40632	8.2564	0	0
ENST00000460849.5	97.72037	51.66696	41.03609	181.47462
ENST00000460891.5	4.40256	9.78503	2.94815	32.97701
ENST00000461048.5	16.00141	51.36967	23	63.62106
ENST00000461101.1	71	67	10	53.59572
ENST00000461102.1	19.93877	16.20705	12.44322	18.01288
ENST00000461106.6	2.23841	0	1.42007	0
ENST00000461111.1	3.85599	138.02839	36.11486	16.11163
ENST00000461133.8	123.51552	103.79597	18.21857	159.39633
ENST00000461311.1	31.32667	50.48845	4.77037	28.09972
ENST00000461350.5	0	33.46585	6.47156	0
ENST00000461377.5	2.27112	5.18315	0	10.2629
ENST00000461597.1	0	3.84722	0	2.56667
ENST00000461644.5	1.5	0	0	0
ENST00000461696.1	0	0.26011	10.30059	30.35365
ENST00000461735.1	0	0	0	7.70089
ENST00000461745.5	82.7542	154.61532	80.35567	167.09106
ENST00000461831.1	0	1.62325	3.34025	9.80377
ENST00000461889.1	0	0	0	33
ENST00000462023.2	3.32468	20.46235	0	3.33503
ENST00000462069.6	81.0818	37.36013	98.38711	364.52724
ENST00000462091.5	11.88987	0	1.36594	10.81327
ENST00000462229.1	0	0	0	2.11057
ENST00000462285.5	4.49068	1.82479	0	7.84751
ENST00000462378.1	3	0	2	4
ENST00000462566.1	40	0	0	0
ENST00000462590.1	0	0	0	56.87278
ENST00000462610.1	7.5	0	0.75396	14.99999
ENST00000462640.1	0	0	1	1.0561
ENST00000462790.8	7.3652	4.86569	0	1
ENST00000462934.5	4.04572	0	5.16095	20.99048
ENST00000462958.5	69.22286	39.76275	1.68114	42.59103
ENST00000463029.5	0	0	0	24.60299
ENST00000463089.6	1.31993	8.65266	3.10207	13.88578
ENST00000463230.5	19.63907	17.35642	6.0545	3.43702
ENST00000463240.1	0	4.16625	0	3.20392
ENST00000463390.1	1	2.39801	1	2
ENST00000463411.1	2.40788	48.08708	6.2151	32.2206
ENST00000463434.5	26.79757	14.56242	2.35337	7.0777
ENST00000463567.5	86.59671	50.56426	0	12.35875
ENST00000463813.1	37.66586	0	0	0
ENST00000463876.5	18.97238	24.22101	0	2.34915
ENST00000464000.1	0	0	1.2731	0
ENST00000464087.6	56.63478	43.57072	82.92677	186.8858
ENST00000464088.5	8.64151	5.82421	0	5.1319
ENST00000464112.5	1434.18417	925.78999	24.38048	231.8261
ENST00000464184.5	0	2.17161	0	0
ENST00000464248.1	15.07266	18.36406	0	19.8659
ENST00000464307.5	66.82965	38.68025	60.58631	176.96736
ENST00000464320.5	1.5	0	0	0
ENST00000464457.1	0	2	0	0
ENST00000464543.1	0	7.25529	0	0
ENST00000464622.5	2.14318	6.3054	5.27596	13.35074
ENST00000464635.1	0	0	7	0
ENST00000464672.1	7.48509	5.41705	1.8379	8.40848
ENST00000464722.1	4	4	3.27273	35
ENST00000464737.5	1	0	1	0
ENST00000464792.2	0	1.21525	1.16573	0
ENST00000464832.5	1e-5	3.13415	19.12389	78.73051
ENST00000464848.5	61.6122	40.40959	6.12264	18.73047
ENST00000464876.5	2.81871	2.02682	2	1.02382
ENST00000464961.1	213.02307	229.74835	439.30928	1292.33171
ENST00000464991.5	21.22059	10.69824	0	2.73586
ENST00000465115.6	2.81456	0	5.27763	39.32988
ENST00000465133.5	8.37311	1.9806	0	15.4721
ENST00000465155.5	7.68548	0.26847	25.24617	3.91743
ENST00000465172.5	6.99846	3.19114	26.39963	35.87363
ENST00000465203.6	9.10235	0	0	11.02906
ENST00000465204.5	15.41517	5.51905	15.52302	22.85802
ENST00000465244.1	65.61702	66.87159	30.60664	226.04773
ENST00000465261.6	1.15528	0	0	12.72954
ENST00000465440.1	6.11216	23.12607	0.32059	3.04199
ENST00000465458.2	14.72163	6e-5	27.92508	64.71594
ENST00000465503.6	5.77969	2.59087	0	3.82548
ENST00000465523.5	19.83479	3.13798	0	0
ENST00000465688.1	0	0	0	79.97041
ENST00000465784.7	6.48719	4.33234	1.83114	21.82788
ENST00000465998.2	4.27533	8.48053	1.98304	2.5101
ENST00000466048.6	14.23986	26.23526	0	18.07293
ENST00000466110.5	1.74988	1.7874	15.45103	16.97222
ENST00000466143.5	22.59163	13.28189	0	9.71051
ENST00000466182.5	5.42462	1.31224	0	2.7793
ENST00000466187.2	62.17456	58.28295	101.50796	190.87674
ENST00000466324.2	2	0	4.27948	1.43351
ENST00000466358.1	1.48993	0	7.52783	0
ENST00000466368.1	0	0	1	0
ENST00000466405.1	2.34406	3.3137	21.54566	17.06338
ENST00000466564.3	77.13973	0	2.34252	3.28332
ENST00000467011.6	7.09321	2.82496	6.89386	51.11894
ENST00000467020.5	75.52496	199.8135	56.35892	228.71628
ENST00000467078.5	9.54563	4.88938	1.30276	0
ENST00000467087.7	53.82588	33.00684	12.40189	29.41956
ENST00000467116.5	0	1.14691	0.5	0
ENST00000467167.5	4.50831	3.81001	0	1.37796
ENST00000467213.5	0	5.80492	6.59152	4.37496
ENST00000467254.1	0	19.32901	1	0.61961
ENST00000467316.1	1.98548	2.17598	5.17433	33.68376
ENST00000467519.5	0	2.23396	1	2.39298
ENST00000467529.5	21.90331	23.14657	11.96364	113.09017
ENST00000467566.2	3.56342	0	5.04561	6.10462
ENST00000467784.1	8	0	0	0
ENST00000467869.5	0	0	2.03194	2.84336
ENST00000467901.1	4.71147	1.38504	7.76175	0
ENST00000468102.2	1.95191	2.35299	5.72948	9.61848
ENST00000468286.6	23.22485	11.73158	4.48107	3.55293
ENST00000468338.5	1.83965	0	0	26.38043
ENST00000468399.2	1	3	0	3
ENST00000468428.1	6.66462	109.63582	6.05599	23.01706
ENST00000468486.2	2	3	1.05242	4.10091
ENST00000468518.2	6.18776	2.89291	19.29612	58.46236
ENST00000468605.1	1	1	0	1
ENST00000468694.5	0	4.29333	1.27496	8.70549
ENST00000468727.5	7.90378	4.47734	0	0
ENST00000468864.1	5	2	0	5
ENST00000468960.3	23.1185	12	11.16749	10.40185
ENST00000468999.2	66.22182	81.09005	49.4459	15.10825
ENST00000469043.2	52.25234	137.99024	44.02064	11.54768
ENST00000469067.5	3.46483	18.13926	13.0678	0
ENST00000469130.5	5.40667	12.07263	7.06424	46.10235
ENST00000469154.5	42.05275	30.60998	0	2.5577
ENST00000469377.6	48.32762	202.72422	6.30597	131.09524
ENST00000469379.5	5.11403	3.35049	0	0
ENST00000469467.1	8.16859	10.03625	3.92359	5.66832
ENST00000469471.2	0	0	6.84949	2.16971
ENST00000469491.5	2.24024	2.21195	3.58251	5.40747
ENST00000469531.1	1.01401	0	2.01877	12.05531
ENST00000469640.6	54.67879	67.57433	29.19364	307.39693
ENST00000469669.5	8.11617	56.643	20.17967	190.1588
ENST00000469725.1	0	2.4856	2	2
ENST00000469796.7	16.98484	22.2376	98.25321	529.57127
ENST00000469798.5	1	0	2.08098	11.04902
ENST00000469822.1	1	2	1	0
ENST00000469838.5	51.07685	61.51654	42.12645	150.723
ENST00000470066.2	0.51073	0	3.09306	0
ENST00000470089.5	3.20696	2.01592	2.10746	0
ENST00000470094.2	0	0	0.14783	6.11504
ENST00000470238.1	2.50709	1.15168	0	2.37642
ENST00000470491.7	1105.5874	462.88315	15.08922	31.05778
ENST00000470524.2	0	0	1.24286	0
ENST00000470551.1	127.38282	116.38487	54.20204	178.0585
ENST00000470588.1	9.51247	9.57706	1.71228	13.22684
ENST00000470600.1	0	0	0	0.80851
ENST00000470794.2	44.31064	54.08774	1.5	9.42917
ENST00000470802.1	15.79834	12.01577	27.22617	24.53622
ENST00000470834.5	91.6904	64.69612	0	0.36947
ENST00000470889.5	4.27281	0	1	7.2683
ENST00000470945.2	0.60194	0	4.56765	10.58068
ENST00000471188.5	0	2.96984	0	0
ENST00000471212.5	1.16817	2.29608	1	0
ENST00000471282.5	0	0	0.40702	0
ENST00000471395.1	1.30362	6.46424	3.16875	3.44301
ENST00000471501.1	0	0	1	0
ENST00000471505.1	0	11.98162	1	1
