H9.BRN3B_hRO_2_h1	H9.BRN3B_hRO_2_h2	H9.BRN3B.RO_h1	H9.BRN3B.RO_h2	H9.CRX_hRO_2_h1	H9.CRX_hRO_2_h2	H9.CRX_ROs_D45_h1	H9.CRX_ROs_D45_h2	H9.FT_1_h1	H9.FT_1_h2	H9.FT_2_h1	H9.FT_2_h2	H9.hRGC_1_h1	H9.hRGC_1_h2	H9.hRGC_2_h1	H9.hRGC_2_h2
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	1	0	0	0	0	0	0	2	0	0	1	0
5	12	19	24	7	9	22	31	33	34	28	19	1	2	16	11
1	0	6	10	4	3	18	22	20	16	11	12	0	0	3	3
2	0	2	1	2	2	0	0	5	0	2	2	0	0	2	2
62	46	106	102	61	55	72	46	66	61	56	43	40	31	111	105
2	0	3	0	1	2	3	5	3	3	1	7	0	0	5	4
0	2	1	3	0	1	0	1	1	5	3	2	0	0	1	1
2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
17	14	27	22	18	10	31	26	9	10	15	11	2	0	10	15
0	0	1	2	2	0	0	0	0	0	2	0	0	0	1	0
93	83	94	89	83	81	137	146	80	90	74	68	9	13	36	49
0	1	2	1	0	0	0	0	0	0	0	2	0	1	0	0
0	1	1	0	1	1	4	6	5	8	4	5	0	0	2	4
0	0	3	1	2	1	1	1	6	3	3	4	0	1	3	1
0	0	1	4	1	1	0	0	4	3	3	3	0	0	2	0
0	0	1	0	0	0	0	1	3	2	1	0	0	0	2	0
4	2	2	0	1	1	12	15	12	15	8	14	0	0	1	2
78	124	14	18	74	81	262	334	317	332	244	264	30	29	106	91
0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1	3	1	0	4	3	12	11	14	12	7	6	1	2	10	4
2	3	1	0	4	3	12	12	15	12	5	6	1	2	10	5
2	3	1	1	5	3	16	12	17	12	5	7	2	2	13	4
1	2	0	1	3	2	12	9	16	11	2	8	1	0	10	3
2	8	1	3	8	4	20	20	30	32	26	19	2	2	18	11
8	10	0	3	10	7	7	19	56	66	42	58	3	9	18	18
2	2	2	1	0	2	6	7	17	10	4	6	1	0	5	5
2	5	0	1	7	0	10	13	20	13	16	11	2	1	11	8
3	4	0	1	8	1	11	16	20	12	18	10	2	0	11	9
20	42	1	1	29	19	82	112	53	81	56	61	3	4	22	16
6	17	0	1	15	11	47	55	36	44	30	29	1	2	14	10
39	69	3	2	44	34	133	178	110	119	89	87	7	5	39	34
0	0	1	3	0	0	4	0	0	0	1	0	0	0	0	0
0	0	2	1	0	0	1	0	2	0	0	1	1	0	0	0
0	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0
0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	4	0	1	5	2	1	1	1	1	0	1	0	1
10	9	15	8	8	11	45	21	27	15	14	9	3	5	16	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
3	5	8	9	4	4	3	3	5	4	3	5	6	6	17	24
0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1
0	1	4	1	1	1	1	0	0	0	2	1	0	1	3	7
0	0	3	3	1	0	1	1	3	0	1	1	0	0	0	0
0	0	0	0	0	0	0	1	3	1	0	0	0	0	1	0
1	0	1	0	1	0	0	0	2	2	7	0	2	0	1	3
0	0	1	1	0	0	0	0	1	1	2	0	0	1	2	2
42	23	90	71	16	20	43	46	40	46	32	39	20	24	73	66
1	0	6	3	1	1	6	2	2	0	1	1	1	3	5	6
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3	2	10	12	2	2	8	12	5	3	5	2	3	2	1	4
3	2	10	11	2	2	8	12	5	3	5	2	3	2	1	4
0	1	1	1	0	1	3	5	0	1	0	0	0	0	0	0
0	0	4	7	2	0	4	3	4	3	1	1	1	0	0	1
0	0	3	4	2	0	3	0	4	2	0	0	1	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12	11	17	16	10	15	11	13	9	14	6	13	2	1	11	10
12	8	21	12	15	15	17	17	14	15	9	18	1	3	11	12
65	73	79	88	64	76	68	74	54	55	44	40	37	31	138	160
0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1
0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0	1	11	13	1	2	0	5	6	5	10	8	10	2	28	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	1	3	0	0	0	0	4	3	2	4	5	3	16	11
0	2	13	3	1	1	0	0	2	0	2	1	2	0	4	3
0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
26	30	45	60	15	22	53	41	32	41	22	25	10	9	44	29
184	200	282	301	162	172	223	190	144	120	136	117	21	19	144	112
0	0	0	3	0	1	1	0	4	2	1	1	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	3	0	1	0	0	0	0	1	1	0	0	0	0
0	0	1	1	1	0	1	0	0	0	2	1	0	0	0	2
38	27	93	126	27	31	70	53	61	81	45	55	4	9	54	46
2	1	4	2	3	3	1	0	2	3	0	3	0	1	1	3
28	35	86	116	26	29	60	47	40	60	36	33	6	9	40	43
31	38	67	73	24	34	37	33	39	37	38	27	12	15	55	54
0	3	2	3	1	1	0	1	2	0	0	3	0	2	2	3
0	2	3	3	2	0	1	2	4	0	1	0	0	0	3	2
0	0	1	0	2	1	0	1	0	1	1	0	0	0	0	2
0	0	2	0	0	0	0	0	2	0	2	0	1	0	5	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1	4	6	6	1	2	1	0	0	1	1	1	1	1	1	3
2	3	3	3	0	2	1	0	0	1	1	1	0	0	1	3
0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0	0	0	2	2	4	1	1	0	1	0	0	0	1	1
0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0
1	1	5	2	1	1	2	0	0	0	1	0	0	0	0	0
0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0
88	69	15	13	128	113	147	120	16	19	7	12	0	2	10	5
0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0
0	0	6	3	1	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1	0	3	4	1	0	0	0	0	0	0	1	0	0	1	1
0	0	18	12	5	0	1	3	3	1	4	2	2	1	4	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0
0	0	2	0	1	1	1	0	1	1	2	2	0	1	0	0
10	11	30	17	21	8	19	12	19	29	28	28	11	7	30	31
0	6	0	23	0	7	3	18	3	49	0	39	1	15	0	29
0	2	0	5	0	2	0	4	1	8	0	9	0	1	0	8
1	1	1	8	1	2	2	6	5	32	0	31	0	5	0	29
12	14	17	27	13	17	14	12	20	16	10	18	7	6	21	40
2	3	7	6	3	2	5	5	5	3	3	10	0	0	4	6
8	4	5	10	2	2	5	2	13	7	6	18	0	2	12	12
0	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0
1	2	6	4	1	2	3	0	8	0	4	1	2	0	6	4
1	0	1	1	1	2	1	0	4	0	3	1	1	0	2	0
67	64	224	232	67	80	175	160	124	109	99	105	23	26	128	102
0	0	1	3	0	0	0	0	0	2	0	1	0	0	0	0
0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1	1	14	10	0	3	3	2	5	12	4	3	0	1	2	2
16	12	14	20	13	10	14	22	16	11	11	12	5	3	15	18
0	0	2	1	0	0	1	1	3	1	1	1	0	0	1	1
0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0
1	0	5	0	0	0	6	0	0	1	0	0	0	1	2	1
2	3	21	12	4	9	4	7	7	6	10	9	8	7	32	22
0	0	2	1	0	0	0	0	1	0	0	0	1	0	1	0
0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0
10	13	24	21	6	14	14	15	12	12	17	20	5	14	17	33
1	1	8	6	3	0	3	2	2	4	3	7	2	3	3	9
153	70	255	146	109	67	163	79	156	77	125	65	63	26	172	107
111	107	209	187	133	134	144	186	118	131	126	125	42	49	174	169
65	84	28	41	51	51	123	121	80	81	68	62	17	13	128	123
0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	1	1	0	2	0	0	0	1	0	1	1
0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1
51	81	34	33	47	62	72	83	121	132	62	92	22	35	68	80
0	0	0	0	0	0	1	0	4	2	0	0	0	0	1	0
454	190	442	230	433	191	1044	508	553	306	536	274	175	96	822	455
0	1	3	0	0	0	2	1	0	0	1	1	0	0	1	3
15	16	17	16	11	13	20	26	26	33	18	20	6	3	17	35
18	17	25	37	14	21	21	17	20	27	14	22	5	3	22	28
0	5	1	6	0	9	2	3	7	18	3	9	1	5	2	21
12	17	48	43	12	5	23	34	16	11	14	10	8	5	31	41
20	12	22	24	5	10	38	38	12	17	11	12	11	11	39	48
4	5	8	8	6	4	14	17	6	4	9	5	7	11	12	19
0	1	2	1	0	0	7	4	1	0	2	0	2	1	7	10
1	1	7	2	3	3	5	3	2	2	3	1	0	3	2	5
54	38	71	74	33	37	107	78	46	53	48	51	27	33	113	143
7	5	21	11	11	3	11	3	11	7	15	10	6	6	22	9
1	0	0	3	0	0	0	0	3	0	2	0	0	0	0	0
1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
17	5	38	8	10	8	19	11	19	4	5	7	2	5	16	8
230	219	222	245	243	271	162	160	276	289	234	235	37	43	203	164
57	43	111	73	67	54	71	79	99	60	69	37	33	14	75	35
30	16	64	72	32	18	38	33	70	53	44	53	8	9	52	43
20	9	44	46	18	11	30	23	50	26	30	32	6	4	34	25
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3	4	14	8	3	2	31	26	16	11	27	11	10	10	57	33
0	0	0	1	0	1	3	4	0	0	2	1	0	0	1	2
0	0	1	1	0	0	0	0	1	1	0	0	1	2	3	1
0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	2
1	0	0	0	0	0	0	0	0	0	4	0	0	0	2	2
0	0	1	0	0	0	0	1	0	1	0	0	0	0	3	0
112	104	151	162	97	89	116	149	72	75	75	66	16	24	136	175
1	2	2	2	0	2	1	1	1	3	1	0	0	0	3	5
7	8	19	24	10	13	13	21	26	16	25	8	5	7	26	36
9	7	15	23	4	9	13	11	20	11	19	7	3	5	17	24
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2	1	2	1	3	0	1	2	5	2	4	0	2	0	17	7
2	1	1	1	3	0	1	2	5	2	5	0	2	0	17	6
3	4	4	9	2	5	12	12	6	3	4	7	2	0	6	7
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	9	8	1	2	0	1	3	3	4	6	2	0	2	4
18	12	56	52	30	23	29	24	17	21	23	13	2	6	15	22
113	121	263	281	102	97	188	175	138	133	167	135	39	49	185	177
47	48	143	145	39	41	103	84	78	77	102	70	21	24	98	92
172	151	285	296	127	156	250	275	160	163	148	180	23	27	201	193
0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	1
2	0	0	1	0	0	0	0	0	6	1	1	2	5	4	3
0	0	1	0	0	1	3	1	3	6	5	2	3	2	11	7
0	0	1	0	0	0	0	0	4	2	2	0	0	1	8	4
7	10	10	10	5	6	6	6	5	28	21	20	6	8	28	45
4	2	5	1	1	0	2	1	22	4	11	7	3	4	40	9
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
21	23	35	59	19	21	19	29	23	20	26	24	7	5	52	47
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0
0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0
1	1	7	9	0	1	1	1	1	0	7	3	2	3	24	19
11	14	86	82	20	13	5	8	7	4	8	11	26	22	71	81
2	0	6	8	0	0	0	0	0	0	1	2	3	3	1	1
3	3	13	8	3	1	2	1	0	0	4	1	5	1	8	12
95	79	185	145	77	68	62	56	85	71	92	63	15	26	121	114
25	26	62	51	18	19	24	26	41	36	33	28	5	6	51	51
1	0	0	2	0	0	0	1	0	0	2	0	3	1	0	2
1	1	3	4	1	5	6	3	3	2	2	3	0	1	0	1
6	9	5	6	11	6	15	18	6	7	10	8	1	3	16	11
7	3	4	8	2	3	1	0	4	0	3	1	1	1	4	4
7	9	10	15	9	13	13	9	8	12	9	11	2	1	8	12
13	21	5	2	15	12	56	62	18	25	11	10	1	0	1	3
8	8	20	9	4	7	5	4	2	6	4	5	4	1	4	6
7	5	7	4	3	4	2	3	1	2	3	3	4	0	3	4
109	79	124	103	74	77	160	134	86	80	86	83	46	56	223	250
91	82	107	110	66	54	61	83	57	60	76	47	18	27	93	72
77	76	151	127	95	67	164	164	91	92	87	64	22	15	95	87
3	3	2	5	3	6	6	4	1	6	0	3	1	0	1	2
83	89	158	148	95	71	190	233	99	108	95	79	22	24	126	136
0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
26	28	172	187	31	39	169	175	39	42	35	39	21	14	94	107
6	7	36	43	8	15	17	15	13	9	11	12	10	4	25	19
2	4	11	19	3	2	3	2	6	4	4	13	7	3	23	33
1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0
2	7	9	22	7	4	5	14	4	5	1	3	0	2	6	6
4	3	6	6	3	0	1	2	1	0	0	2	1	1	1	0
2	0	0	1	0	0	2	0	0	1	0	0	1	0	0	0
1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
50	74	101	113	34	57	96	113	77	64	46	54	27	21	80	85
31	28	52	56	49	45	54	53	58	34	43	38	33	14	93	85
9	10	7	11	7	11	5	6	20	13	16	15	1	5	19	29
0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
130	123	158	129	150	121	154	161	129	106	129	88	47	35	261	231
102	132	120	108	120	111	107	143	96	108	123	86	44	39	237	223
1	1	2	1	1	1	0	3	0	0	2	0	0	1	0	1
0	3	3	1	2	0	1	1	2	2	4	0	0	3	6	4
9	8	11	10	4	10	12	11	11	8	8	7	3	4	14	10
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
3	1	5	10	5	6	1	3	25	19	14	19	5	4	27	18
0	1	1	2	0	1	0	1	1	3	0	1	0	0	2	0
56	49	96	79	57	40	141	118	42	45	41	34	15	8	87	68
459	518	483	468	374	411	930	900	328	341	338	311	94	119	656	758
0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
547	611	511	538	452	481	1018	1022	352	359	337	349	110	141	682	810
8	14	10	13	8	12	18	26	3	8	5	7	4	2	21	26
0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
111	119	86	73	81	85	117	153	63	81	63	43	45	36	187	204
8	18	12	18	18	16	7	24	7	14	8	13	3	2	16	19
1	1	1	2	0	2	1	1	1	3	0	0	0	0	0	0
2	3	4	5	7	1	1	4	1	1	2	1	0	4	8	7
0	4	10	9	4	2	4	3	6	12	11	4	3	5	9	9
2	7	32	29	2	3	17	6	20	21	20	15	5	5	22	22
5	5	7	7	0	1	2	2	0	3	2	6	0	1	2	6
4	3	2	6	0	1	2	2	0	3	1	6	0	0	1	3
180	188	469	426	189	212	399	448	178	217	157	203	43	47	222	222
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
51	38	16	15	26	30	27	24	20	18	14	26	14	12	38	37
1	4	0	0	0	0	0	0	0	1	0	1	0	0	2	4
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4	5	3	3	1	3	5	2	1	9	10	1	2	5	7
1	0	0	0	0	0	0	0	0	1	3	1	0	0	3	1
4	2	1	2	3	2	1	0	0	2	8	5	3	1	10	7
5	5	20	34	8	4	17	19	20	18	14	10	4	4	20	29
91	61	144	144	57	74	140	132	120	121	95	98	44	40	126	152
1	3	4	1	1	4	1	2	5	3	6	5	0	3	7	8
5	2	5	1	3	1	3	1	9	9	4	5	0	2	6	8
3	0	5	10	1	2	10	17	10	8	5	8	2	0	5	1
8	5	14	15	11	10	18	18	23	22	17	17	5	7	25	22
0	1	2	2	4	3	2	1	4	2	2	2	3	0	3	1
23	27	22	23	21	17	13	23	12	18	16	15	3	9	18	21
4	13	11	6	2	4	6	7	6	6	6	5	1	3	11	8
10	9	28	14	3	3	15	13	9	7	10	4	3	3	28	14
0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
120	91	268	200	117	73	181	143	171	129	136	104	56	32	299	223
107	80	245	249	100	87	185	149	173	118	120	111	77	48	337	222
28	31	100	129	29	29	93	90	94	71	62	61	28	16	162	128
1	2	7	2	7	1	5	2	5	2	4	5	1	3	6	4
20	10	49	25	14	13	31	24	21	11	8	11	13	9	49	13
4	7	7	13	0	3	6	6	2	2	3	3	0	0	4	10
35	26	35	48	28	20	40	39	24	31	17	26	5	6	34	34
0	1	0	2	1	1	0	0	0	1	1	0	0	1	0	2
3	3	3	3	2	2	0	2	2	1	8	1	0	1	4	5
538	527	579	570	360	395	705	736	457	486	457	395	127	129	645	661
7	3	13	11	2	4	4	6	8	5	9	5	5	4	14	20
50	54	125	103	40	44	54	45	64	63	82	78	32	37	92	119
0	0	0	3	0	0	0	0	0	0	1	1	0	0	1	1
5	2	13	11	3	4	0	2	2	2	3	2	3	3	5	9
0	0	4	0	0	0	0	0	0	1	0	1	0	1	1	0
48	59	94	101	40	36	90	97	61	71	53	45	17	16	117	112
0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0
122	109	236	212	108	98	133	114	124	119	105	104	100	70	369	304
17	17	27	15	10	12	25	22	21	18	8	14	13	11	37	37
2	1	3	2	1	1	2	2	4	6	0	3	1	1	10	5
0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	1
4	9	13	16	8	4	4	4	10	11	5	5	8	12	12	23
1	2	4	3	2	1	2	1	2	0	1	1	1	2	10	3
17	24	30	32	22	18	26	27	26	23	27	22	8	3	40	45
33	34	77	89	34	32	55	70	57	68	58	53	8	11	77	95
0	0	1	1	0	0	1	0	0	0	1	0	0	0	5	2
2	1	14	18	0	2	1	2	2	4	2	5	0	1	0	1
1	0	1	7	0	2	0	2	0	4	1	2	0	0	0	0
2	2	14	6	3	2	4	2	0	0	3	0	0	0	1	1
0	1	1	2	0	0	0	0	0	0	0	0	0	0	2	0
0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0
19	15	26	29	11	5	18	24	4	9	10	14	21	9	86	99
2	1	8	6	0	2	0	0	0	0	3	2	0	3	7	6
0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0	3	2	3	2	1	2	3	4	6	6	5	0	0	4	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
17	5	6	12	9	2	16	15	28	16	12	19	2	3	16	12
1	1	5	0	1	1	1	3	2	0	2	2	1	1	12	4
1	1	4	4	2	2	0	4	3	0	3	2	2	1	18	13
0	0	0	0	0	0	0	0	2	0	1	1	0	1	3	0
0	0	6	1	1	0	0	2	1	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
6	0	11	5	9	2	4	1	7	4	6	2	3	0	10	7
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1
1	5	2	7	3	6	0	0	0	0	0	0	0	0	4	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
8	8	20	11	8	2	7	5	12	7	9	11	0	1	0	1
7	9	10	3	5	0	5	2	8	2	6	5	0	0	0	1
1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1
0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1
0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0
0	0	1	1	0	0	0	0	0	0	1	2	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	2
0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	2
68	76	148	182	76	67	90	98	108	106	103	100	48	43	130	135
18	19	33	52	16	18	22	31	29	30	22	30	9	8	27	34
9	8	1	5	7	3	5	4	14	5	13	11	3	3	24	22
0	0	1	0	1	1	0	0	3	0	3	1	0	0	2	0
3	1	3	3	4	5	4	0	3	10	2	1	0	3	2	2
7	12	12	22	9	14	9	15	16	16	7	14	5	4	31	20
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	9	0	2	1	0	0	0	0
1	3	4	5	2	2	1	0	12	9	8	10	2	3	4	7
1	0	2	4	1	1	1	0	1	0	2	0	0	0	1	2
1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0
0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
23	24	37	36	24	22	35	39	29	28	11	26	5	13	37	46
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	2	0	0	0	1	1	1	0	0	0	0	0	0	1	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	3	1	1	2	4	1	1	0	4	4
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2	1	6	1	1	1	1	1	5	2	6	2	2	1	2	0
0	0	1	1	0	0	0	2	1	0	0	0	1	0	0	0
0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
6	7	6	13	8	13	11	13	9	9	9	13	5	11	18	11
155	113	269	182	159	103	266	155	159	122	147	103	77	56	381	250
1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0	4	5	5	4	5	1	3	2	6	2	1	2	0	10	10
5	14	25	23	10	7	10	15	11	15	6	8	6	3	29	32
1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1
26	21	39	27	20	22	53	48	27	15	20	23	5	3	43	27
9	6	8	9	1	6	7	14	6	3	4	9	0	0	6	9
88	57	159	169	49	42	178	161	84	60	76	76	41	40	251	226
1	1	2	9	0	1	1	8	2	0	0	1	0	0	0	0
15	12	35	23	15	13	25	27	24	21	22	16	4	1	10	6
4	2	3	2	3	1	8	5	5	5	4	1	0	0	2	1
10	6	19	20	4	4	16	9	9	8	17	19	2	0	11	10
15	10	59	45	18	20	11	12	16	16	21	15	13	7	39	24
0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0
0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
64	68	128	147	53	57	107	127	109	105	64	82	29	29	131	118
2	6	13	10	5	8	3	3	10	4	8	13	2	5	10	22
1	3	4	6	2	1	1	2	5	1	3	4	1	2	4	6
0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
3	1	4	1	1	0	2	0	0	0	3	0	0	0	1	2
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	0	0	0	0	0	2	1	0	0	0	2
76	84	242	232	88	95	46	65	29	21	29	30	77	114	257	359
4	3	21	21	7	7	7	5	1	1	3	2	4	5	23	15
7	5	29	29	7	5	6	3	3	0	2	3	6	7	22	10
9	11	27	37	11	19	10	9	1	1	6	3	8	12	33	27
24	19	54	42	29	19	33	31	27	38	42	46	0	21	21	186
0	0	0	1	0	0	1	0	0	0	4	0	1	2	7	7
1	0	0	3	1	0	0	0	1	2	0	3	2	0	3	2
3	2	5	1	1	0	4	1	1	0	1	0	0	1	0	3
0	0	0	1	0	2	1	0	0	0	0	0	1	0	5	1
0	4	3	2	9	8	2	4	2	0	2	0	0	0	7	0
6	2	15	7	9	5	4	5	1	2	7	1	0	0	7	3
0	1	1	0	2	1	2	0	0	1	1	2	0	0	2	0
2	0	4	5	3	1	1	0	0	0	1	0	0	0	1	0
0	0	0	2	0	0	0	0	1	0	2	0	0	0	1	1
23	29	35	44	25	25	73	84	55	60	49	31	5	6	22	28
2	5	5	5	0	0	9	8	7	8	12	5	0	0	1	2
2	1	7	6	2	2	4	10	8	5	2	0	0	0	1	0
0	2	0	4	0	0	1	0	0	2	0	1	0	0	2	2
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
13	16	36	39	8	11	64	54	22	27	20	20	10	5	49	45
1	2	2	3	2	0	1	0	2	3	2	3	0	1	3	0
1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
158	159	238	210	121	113	109	93	91	90	79	81	20	14	107	112
223	241	319	291	183	177	141	128	109	111	97	107	28	23	130	149
49	101	78	93	59	78	45	65	51	52	42	62	9	6	63	76
0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
0	0	0	0	0	0	3	2	0	0	2	0	0	0	0	0
0	0	7	2	1	0	4	5	7	2	4	1	0	0	2	2
17	9	28	18	13	16	21	14	17	5	16	9	1	0	6	3
0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
880	114	1898	241	807	96	1249	134	548	82	496	69	273	33	1402	210
779	122	1823	267	732	120	1174	178	569	125	499	106	269	42	1393	265
1	0	3	1	0	0	1	2	5	4	5	2	0	0	3	2
647	736	626	730	632	778	1451	1789	670	770	523	596	164	184	815	839
5	10	12	8	5	8	2	1	10	18	9	21	4	7	23	13
598	712	582	663	606	753	1404	1754	627	740	481	561	151	175	733	787
11	12	30	34	8	8	7	18	7	15	12	7	2	1	12	9
12	6	35	35	5	11	7	16	4	9	10	5	3	0	8	9
1	2	2	1	0	0	1	2	1	2	0	1	0	0	1	1
97	114	156	163	77	102	166	184	89	83	91	89	25	30	154	151
0	2	1	0	0	0	5	1	4	1	1	1	0	0	0	0
2	5	4	13	1	4	2	3	6	2	0	0	0	0	0	3
34	53	97	115	46	37	44	44	75	76	66	76	20	16	95	82
4	7	26	40	6	6	16	13	23	32	18	23	3	3	35	20
15	11	26	27	14	29	10	13	26	22	19	24	12	11	20	27
23	17	47	35	22	13	45	28	15	17	32	19	6	6	53	33
0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	1
0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0
3	3	0	2	2	0	0	4	1	1	0	0	4	2	19	29
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
34	40	56	62	29	19	102	87	41	49	30	45	6	8	29	28
34	40	56	62	29	19	102	87	41	49	30	45	6	8	29	28
32	34	38	51	29	17	86	79	40	46	28	43	5	5	24	26
