isoform_id	EP1.WT_hRO_2	EP1.WT_ROs_D45	H9.BRN3B_hRO_2	H9.CRX_hRO_2	H9.CRX_ROs_D45
ENST00000646548.1	140.82953	100.38885	153.11469	175.00582	49.04277
ENST00000646573.2	29.15425	13.955870000000001	52.96676	39.70525	27.01067
ENST00000646583.1	7.21447	0	0	0	0
ENST00000646596.1	0	1.47711	0	3.22687	0
ENST00000646702.1	1.16704	0	0	0	0
ENST00000646792.1	17.59036	0	0	0	0
ENST00000646876.1	1.53144	1.46216	0	0	1.44438
ENST00000646886.1	4.6001	0	6.49454	0	1.60568
ENST00000646966.1	2.47813	8.94674	0	13.39852	2.39985
ENST00000646969.1	7.14472	6.90294	6.17397	3.41474	8.82747
ENST00000647002.2	25.54173	130.25817	9.49755	25.99884	95.0875
ENST00000647034.2	60.48637	8.92581	21.89878	29.92249	4.11364
ENST00000647039.1	0	0	2.27468	0	0
ENST00000647055.1	4.86597	0	2	1	3.00022
ENST00000647136.1	0	5.79621	9.65927	0	6.27827
ENST00000647140.1	2.42335	1.08597	1.19711	3.49405	16.62904
ENST00000647188.2	179.28084	459.11173	165.29453	68.28047	412.90078
ENST00000647289.1	0	2.02984	1.34077	2	0
ENST00000647365.1	3.80446	2.12475	12	14.62212	0
ENST00000647410.1	0	4.79142	0	0	8.34826
ENST00000647444.2	179.38799	1032.62421	220.55606	287.06284	959.29186
ENST00000647504.1	2.3165	22.2807	10.95184	1.98738	34.29699
ENST00000647512.2	14.69057	19.90089	5.06359	24.18446	12.69162
ENST00000647540.1	0	2.19228	0	0	2.15665
ENST00000647604.1	8.5789	0	5.276	2.88398	0
ENST00000647682.2	0	16.47224	7e-5	0	45.20552
ENST00000647730.1	3.5019	0	5.14392	6.05879	0
ENST00000647738.2	0	0	3.0035	0	0
ENST00000647753.1	6.15651	3.40254	1.08979	5.19559	6.38776
ENST00000647788.1	9.02851	10.31121	4.96927	4.89423	18.37184
ENST00000648050.1	19.98917	9.80391	12.88866	13	40.19411
ENST00000648055.1	3.13643	1.11878	7.85775	5.05162	29.52416
ENST00000648087.1	3.18868	14.49236	0	1.28085	24.07554
ENST00000648127.1	41.81125	61.22734	58.82062	26.47242	48.22081
ENST00000648179.1	50.7836	0	50.23667	41.61648	1e-5
ENST00000648187.1	50.7836	202.54121	165.98378	95.43097	222.50155
ENST00000648222.1	71.08267	93.5043	4.7192	65.82237	149.90638
ENST00000648227.1	2.53797	6.91597	0	0	16.41925
ENST00000648242.1	4.25566	0	0	0	0
ENST00000648267.1	114.73931	6.66118	26.26968	31.8581	69.57352
ENST00000648271.1	38.14441	0	2.06093	5.61733	0
ENST00000648290.1	0	0	0	1.28742	0
ENST00000648299.1	0	0	0	3.48213	1.10517
ENST00000648336.2	134.97567	417.37131	192.83304	101.10847	331.36824
ENST00000648339.1	8.53564	0	0	3.43818	0
ENST00000648407.1	1e-5	162.40323	21.68317	24.5674	182.06083
ENST00000648430.2	0	3.50874	4.06824	1.6705	0
ENST00000648444.1	18.35136	0	101.17978	26.2283	1e-5
ENST00000648458.1	3.86855	7.28526	5.0748	4.06829	5.85405
ENST00000648478.1	0	0	0	0	0.67237
ENST00000648511.1	51.33727	55.28354	15.29681	28.27715	64.17803
ENST00000648558.1	4.42328	6.28464	1.61607	2.22192	1.06474
ENST00000648626.1	3.51556	9.63962	3.84919	3.68158	13.84818
ENST00000648649.1	16.5335	6.80075	13.68394	8.95759	30.86203
ENST00000648678.1	0	0	5.37582	5.70965	4.91429
ENST00000648700.1	0	0	1.11134	1	0
ENST00000648714.2	21.9979	20.76924	11.65948	0	191.15961
ENST00000648733.1	3.82668	0	8.32377	2.00321	0
ENST00000648750.1	12.85247	10.0757	0	0	14.07375
ENST00000648768.1	6.63169	0	0	0	1.09739
ENST00000648807.1	0.91575	23.11862	8.23846	0	6.44658
ENST00000648814.2	5.40831	2.77209	8.51556	4.70276	1.35139
ENST00000648928.1	0	0	0	3.3872	1.83147
ENST00000648931.2	7.09466	0.19453	0	0	0
ENST00000648933.1	0	3.22373	0	0	4.00101
ENST00000648957.1	3.35204	1.62791	12.71782	4.1502	1e-5
ENST00000648960.1	0.78006	4.0087	0	9.5287	11.99806
ENST00000649043.2	0	0	0	0	4.41544
ENST00000649067.1	5.35841	7.84964	6.60673	6.6846	9.04356
ENST00000649101.1	19.8534	46.05911	16.73391	9.65155	75.61602
ENST00000649207.1	0	0.95127	0	0	1.83696
ENST00000649260.1	2	1	8.55173	7.68435	2.42999
ENST00000649354.1	3.01083	0	0	0	0
ENST00000649550.1	142.62185	443.1843	257.4984	143.89747	361.69773
ENST00000649557.1	11.89044	17.4218	7.44248	31.76904	21.63373
ENST00000649566.1	0	15.35999	24.41908	9.38168	46.17098
ENST00000649618.1	0	2.79706	0	3.72823	2.61806
ENST00000649646.1	14	10.32499	0	0	2.57001
ENST00000649663.1	0	6.76519	6.4364	0.35125	5.71639
ENST00000649671.1	6.72893	26.81786	13.46619	11.69602	4.66498
ENST00000649689.2	59.08096	154.48063	60.04814	60.09645	161.42101
ENST00000649766.1	11.11746	13.15201	7.03259	55.13618	21.12655
ENST00000649812.1	0	27.6047	0	1.16546	71.10032
ENST00000649815.2	18.81785	92.2532	16.34201	8.82462	65.94853
ENST00000649816.1	2	16.09204	8	5	19
ENST00000649899.1	40.08285	56.66661	47.14891	38.75625	19.30935
ENST00000649973.1	159.96389	697.97158	172.24006	73.18011	909.15476
ENST00000650012.1	1.2e-4	140.23901	198.78239	190.61241	97.84375
ENST00000650042.1	5.58169	3.2374	0	1.39129	1.23369
ENST00000650044.2	37.985	91.36258	30.63301	22.40602	65.97522
ENST00000650096.1	135.77914	295.43394	162.33967	90.72007	328.32135
ENST00000650162.1	0	3.98471	2.29565	2.54112	1.95272
ENST00000650193.1	0	6.95545	0	1	13.36317
ENST00000650198.1	0	5.24064	0	0	0
ENST00000650225.1	42.46688	3e-5	121.96811	48.04336	7.6572
ENST00000650253.1	0	0	1	2.31565	0
ENST00000650297.1	7.18502	5.72323	0	0	8.34074
ENST00000650398.1	8.89811	6.52985	11.6296	4.26252	15.21146
ENST00000650490.1	23	0	0	0	0
ENST00000650540.1	7.26946	2.99303	13.33638	1.45688	15.2828
ENST00000650592.2	14.79695	15	10.30645	4.22222	20.31707
ENST00000650651.1	2.00761	4.00122	0	2.00909	13.06571
ENST00000650653.1	233.7584	114.85164	243.457	301.9768	57.17668
ENST00000650656.1	8.8601	5.98893	1e-5	1e-5	5.2997
ENST00000650731.1	1.46158	2.49947	0	1.279	1.24117
ENST00000650735.1	2.19649	13.58186	8.71038	1.90718	14.94388
ENST00000650772.1	3.74997	5.90152	1.25815	4.77461	3.50098
ENST00000650785.1	1.66667	0	0	3.72754	0
ENST00000650855.1	0	0	0	0	2.80407
ENST00000650893.1	8.37495	11.34777	2.81532	3.85168	11.21675
ENST00000650911.1	1.5	0	3.17233	2.06214	0.54125
ENST00000650954.2	0	1.5	0.55673	0.60226	3.1214
ENST00000651024.2	9.74666	36.26649	9.99063	8.33204	57.82772
ENST00000651042.1	16.57003	90.29274	9.04004	18.4106	61.65365
ENST00000651097.1	4.51847	22.56083	5.1336	4.28523	14.28383
ENST00000651151.1	13.33333	7.78873	9.33389	1.86377	18
ENST00000651152.1	10.17588	0	4.59398	6.20209	2.19358
ENST00000651168.1	78.96503	11.71745	91.11941	85.87791	32.26071
ENST00000651193.1	2.97885	5.73163	10.8384	9.09096	17.15418
ENST00000651252.2	0	8.17321	0	0	1.54838
ENST00000651259.3	3	36.76176	31.23277	25.21591	99.79908
ENST00000651298.1	15.83809	68.72842	42.29454	30.9588	85.20103
ENST00000651302.1	27.86416	57.38736	54.86821	44.10055	26.23705
ENST00000651316.1	0	0	5.05916	17.95482	0
ENST00000651341.1	1.31235	359.81747	12.66957	19.30633	210.50843
ENST00000651354.1	110.3745	186.23626	92.63377	84.87498	233.3258
ENST00000651382.1	30.72705	225.94164	39.49118	37.46725	27.35916
ENST00000651414.1	0	2.32537	0	0	0
ENST00000651501.1	0	5.37177	12.7144	1.93301	9.61284
ENST00000651518.1	0	2.5	1	0	0
ENST00000651528.2	0	19.28749	15.28308	0	24.16478
ENST00000651532.1	36.33324	202.30405	135.25784	79.90531	100.9433
ENST00000651534.1	21.43204	56.08022	21.17126	24.56826	15.38655
ENST00000651564.2	88.42455	1041.08816	111.16045	52.92657	1490.96233
ENST00000651580.1	66.22739	0	0	3.94394	0
ENST00000651586.1	12.43582	12.13154	6.80899	5.94596	11.5126
ENST00000651592.1	0	1.5	0.55673	0.60226	0
ENST00000651600.1	24.20755	0	11.95545	24.39718	0.83495
ENST00000651695.2	20.33234	39.63893	27.95432	60.91536	43.43368
ENST00000651761.1	34.47418	95.3276	38.97272	50.50041	72.82451
ENST00000651829.1	5	0	8.46032	0	1.08291
ENST00000651849.1	0	0	0	11.31496	12.43446
ENST00000651854.1	1.35604	0	1.31823	2.22398	0
ENST00000651857.2	0	16.85366	1.04682	3.47403	10.02862
ENST00000651870.1	3.35662	15.5053	6.66689	8.01372	21.4161
ENST00000651891.1	0	1.77135	0	0	0
ENST00000651892.2	192.39103	452.5534	266.63208	248.20982	447.92645
ENST00000651926.2	1.04231	1.55658	0	1.03484	0
ENST00000651943.2	192.13949	323.80913	148.07937	239.044	252.71307
ENST00000651961.1	3.12661	1.11213	2.31831	2.14634	14.27643
ENST00000651998.1	0	0	0	0	0
ENST00000652036.1	160.85598	2e-5	115.81799	41.69397	98.89392
ENST00000652102.1	12.075	6.13156	11.25	3.44675	29.92157
ENST00000652107.1	437.85039	318.14805	457.99585	403.80593	419.11908
ENST00000652126.1	1.5	8.36955	0	1.03107	0.54125
ENST00000652133.1	7.59692	2.28877	0	0	0
ENST00000652157.1	6.94314	34.73457	1e-5	5.51026	22.67202
ENST00000652172.1	1.52438	0	0	0	0
ENST00000652185.1	23.93347	42.54486	21.94568	7.31543	9.85237
ENST00000652212.1	2.80309	8.17321	0	2.26135	1.54838
ENST00000652237.1	0	0	0	4.22402	0.14002
ENST00000652244.1	2.98819	2.92097	0	0	1.79438
ENST00000652303.1	2.66562	5.12118	10.19547	0	5.94525
ENST00000652337.1	69.22794	369.10666	121.41311	82.28895	332.53763
ENST00000652466.1	4.45453	19.80567	7.12993	4.02664	27.34504
ENST00000652476.1	1.87305	6.81171	3.69956	7.62488	2.85057
ENST00000652497.1	4.30714	19.48094	5.07493	1.20832	11.18778
ENST00000652519.1	11.52158	10.46538	2	4.5	11.23192
ENST00000652569.1	1.43997	1e-5	25.31695	24.23161	0
ENST00000652623.1	4.28069	5.14139	1.21989	0	13.90913
ENST00000652636.1	6	2	2	4	3.42991
ENST00000652663.1	0	1.03073	1.11449	1.20624	1.25782
ENST00000652673.1	3	0	0	4	2
ENST00000652782.1	111.27187	42.06177	104.23399	89.85477	60.94493
ENST00000652967.1	0	7.92335	13.38393	1.98167	26.73741
ENST00000653026.1	4.84364	0	16.78404	19.13104	10.36332
ENST00000653077.1	8.76413	0	0	0	0
ENST00000653124.1	0	0	3.65909	0	1.10683
ENST00000653148.1	4.48303	1.0211	1	1	5.63976
ENST00000653200.1	52.56691	3.02327	1.09144	3.3588	0
ENST00000653233.1	0	0	2.78131	0	0
ENST00000653291.1	2	3.09302	1.4042	0.54693	0
ENST00000653552.1	1	125	1	1.36369	74
ENST00000653667.1	5.28599	0	1.68026	0	5.38204
ENST00000653709.1	0	6.48763	17.41264	5.98717	0
ENST00000653820.1	0	1.40762	0	0	0
ENST00000653856.1	0	1	0	0	0
ENST00000653952.1	0	11.61446	3.4455	0	4.30124
ENST00000653994.1	2	2.48261	1	1	1.19844
ENST00000654025.1	1.82013	1	1.53086	6.92097	5
ENST00000654187.2	145.90339	262.03655	155.9514	162.26267000000001	110.60953
ENST00000654228.1	11.69617	4.85647	16.05979	16.43799	3
ENST00000654331.1	16.68777	39.80419	15.51158	0.87816	14.237120000000001
ENST00000654355.1	0	4.14552	0	3.32068	0
ENST00000654482.1	54.1577	25.67173	58.63953	21.35215	37.23697
ENST00000654568.1	0	3	6	1	1
ENST00000654635.1	3.92721	3.16145	7.2009	0	3.70176
ENST00000654728.1	7.16141	17.93294	2.51036	0	7.76938
ENST00000654795.1	727.40932	2013.85522	838.30903	746.18164	1949.06702
ENST00000654809.1	0	16.14857	0	0	0
ENST00000654857.1	6.20377	0	0.13597	2.92345	0
ENST00000655116.1	53.91708	215.53365	83.60918	72.33858	221.28125
ENST00000655126.1	10.05765	34.28151	21.29661	9.00846	27.14762
ENST00000655177.1	0	1.30456	1.48103	0	1.86819
ENST00000655340.1	2.85593	2.25156	2.01233	4.53693	4.95415
ENST00000655366.1	0	0	0	12.81501	0
ENST00000655407.1	0	1.35346	0.91715	0	0
ENST00000655500.1	18	22.83468	7	16	15.23154
ENST00000655564.1	2.64238	0	0	3.87333	2.7547
ENST00000655630.1	4	0	0	0	43.31645
ENST00000655651.1	5.55393	4.55869	11.00513	7.28214	3.82944
ENST00000655859.2	2.72727	4.45138	5.30148	1.72477	1.42857
ENST00000656150.1	0	0	0	0	1
ENST00000656188.1	0	9.61349	0	1.30761	3.97985
ENST00000656328.1	11	9.45216	5.85371	1.3685	2.94906
ENST00000656389.1	9.60955	0.49382	12.93408	7.09244	0
ENST00000656518.1	0	8.36766	0.51246	0	4.71037
ENST00000656531.1	7	8.5	24.17217	12	3
ENST00000656644.1	2.7982	2.13416	1.75427	0	4.05588
ENST00000656756.1	4	3	2	7	2
ENST00000656911.1	4.35864	3.42667	1.58094	4.34973	4.14697
ENST00000657140.1	66.7636	0	0	55.59976	0
ENST00000657144.1	0	0	0	2.23167	0
ENST00000657145.1	17	1	0	1	1
ENST00000657201.1	0	17.83839	8.96392	1.83757	13.44467
ENST00000657397.2	0	22	1	2.14286	45.52077
ENST00000657430.1	6.83402	0	14.65685	8.99541	1.03471
ENST00000657514.2	5.6173	0	4.66373	3.22405	0
ENST00000657703.1	8.00013	1.16462	3	6.08811	1
ENST00000657742.1	0	6.96249	0	2.94224	18.53786
ENST00000657766.1	0	0	0	0	6.5
ENST00000657986.1	0	7.22386	3.96189	2.9478	19.71003
ENST00000658057.1	3.16871	0	4.59587	3.51307	1.28874
ENST00000658077.1	41.35745	15.48087	9.4754	6.02613	43.84195
ENST00000658182.1	13.32256	11.21617	13.70079	12.40015	7.94293
ENST00000658224.1	7.13558	121.22524	25.24591	21.38292	55.38171
ENST00000658270.1	0	39	15.09283	9.73123	9
ENST00000658319.1	0	2.95816	7.21034	0	0
ENST00000658487.1	0	0	1.60154	1.50099	0
ENST00000658490.1	0	6.74862	4.33632	0	2.78613
ENST00000658778.1	0	0	0.5752	0	0
ENST00000658832.1	3.89577	18.81273	13.68003	24.44711	19.26465
ENST00000658877.1	2.85922	43.94233	3.87758	2.43609	20.66374
ENST00000658932.3	12.68712	17.14022	7.19787	7.79584	14.86632
ENST00000659108.1	18.76022	13.654	9.28599	7.16509	10.63581
ENST00000659164.1	6.48564	0.5	3.6197	26.64766	0.5
ENST00000659227.1	3.7332	3.22748	2.82533	2.92416	0
ENST00000659351.1	5.88639	1.40683	3.1752	1	3.12991
ENST00000659539.1	4.51468	10.16623	7.26603	8.85389	5.64598
ENST00000659570.2	32.15967	27.31431	41.87957	20.4901	25.10704
ENST00000659617.1	0	3.16145	0	0	3.70176
ENST00000659623.1	6.89786	6.62084	15.45665	5.04845	0
ENST00000659680.1	13.62453	9.68869	49.02557	138.71003	8
ENST00000659705.1	0	14.16153	2e-5	1e-5	0
ENST00000659769.1	0	2.36736	7.52176	0	12.03532
ENST00000659795.2	34.93762	24.20977	41.5227	34.89038	22.7428
ENST00000659820.1	0	0	4.67763	0	2.56921
ENST00000659873.1	0	0	0	1	0
ENST00000659926.1	17.42607	10.39251	14.95472	14.87601	10.59133
ENST00000659985.1	5.04593	0.5	0	10.35872	0.5
ENST00000660006.2	0	0	0	2.77407	0
ENST00000660061.1	0	0	10.19743	1.27258	0
ENST00000660072.1	3.15271	3.60506	4.17838	2.44729	1.10191
ENST00000660098.1	0	2.94811	0	0	2.74313
ENST00000660138.1	5.61339	49.67933	4.47097	14.37859	40.63694
ENST00000660248.1	1.28163	3.94371	0	1.34762	5.668
ENST00000660325.2	3.50443	1.66667	14.30763	10.73995	11
ENST00000660326.1	2	1	1	5.34879	1
ENST00000660378.3	9.66007	14.12765	0	10.72035	16.29304
ENST00000660424.1	7	31	50.12234	22.94538	11
ENST00000660923.1	0	1	16	0	1
ENST00000661026.1	0	8.7466	0	1.68495	27.81203
ENST00000661468.1	0	0	2.4144	1	3.96249
ENST00000661550.1	5.1002	7.18673	1.96856	5.93332	1.85599
ENST00000661769.1	3	4.73673	0	0	0
ENST00000661818.1	68.93275	6.18727	44.83591	40.98728	15.73596
ENST00000661885.1	10.60198	1.92129	0	3.50901	0
ENST00000662069.1	0	8.44124	0	0	5.54181
ENST00000662119.1	49.57672	2.16318	0	1.47573	10.19784
ENST00000662218.1	0	2.04558	0	0	0
ENST00000662330.1	4.72983	30.19972	8.21817	4.12537	22.8552
ENST00000662446.2	0	3.15824	1.15538	1.07721	0
ENST00000662476.1	0	3.03038	0	0	0
ENST00000662643.1	0	13.5	0	1	6.5
ENST00000662685.3	6.29544	22.74918	13.59663	1.7343	870.348
ENST00000662733.1	1.5	42	9	7.5	1
ENST00000662797.1	0	16	8.1434	1	1
ENST00000662828.1	0	0	0	0	16.2694
ENST00000663073.1	14.87297	44.80244	8.71388	8.88797	48.82815
ENST00000663212.1	2.30081	0	2	1	1.15722
ENST00000663243.1	1.06409	0	8.38997	0	0
ENST00000663411.1	6.42003	110.44453	6.1775	0	9.9501
ENST00000663448.1	33.34719	42.7436	60.2808	67.04001	50.56103
ENST00000663663.1	1	0	2	0	0
ENST00000663863.2	4.5021	0	0	0	0
ENST00000663881.1	0	0	0	0	0
ENST00000663894.1	243.65721	0	283.1577	225.8408	5e-5
ENST00000663959.1	1.74761	0	0	0	0
ENST00000664279.1	0	0	2	0	5.1185
ENST00000664472.3	11.78266	15	11.8872	4.21947	17.59478
ENST00000664736.1	1	2.41602	2.58623	0	0
ENST00000664766.1	2	0	3	15	0
ENST00000664853.1	4.89221	37.12662	5.43977	1.71481	18.12201
ENST00000664914.1	15	25	15	6	15
ENST00000665000.1	2.14821	2.14967	1.97447	1.40225	3
ENST00000665026.1	1	0	0	1	0
ENST00000665236.1	3.16598	2.03054	3.2269	2.42281	5.75148
ENST00000665432.1	6.83402	0	0	8.99541	0.64392
ENST00000665637.1	16.10428	9.64452	10.38428	12.96274	6.33419
ENST00000665670.2	12.94826	2.00603	10.40872	11.56007	17.03643
ENST00000665783.1	19.65086	10.04284	5.21895	17.14574	69.98291
ENST00000665790.1	0	0	0	1.62989	1
ENST00000666025.1	0	0	2.61793	5.53208	0
ENST00000666050.2	3.19755	1e-5	11.3762	2.00573	0
ENST00000666183.1	0	2.09567	1.14629	2.6315	1.08643
ENST00000666503.2	0	5.9513	1.36735	0.90679	0
ENST00000666532.1	2.47562	2.5	1	0	0
ENST00000666649.2	1.63543	2.63879	4.89163	0	6.6641
ENST00000666677.1	0	20.44294	0	0	36.15
ENST00000666697.1	19.15839	3.07447	32.77778	38.4607	0
ENST00000666824.1	3.16598	5.1324	4.1991	1.58637	2.48121
ENST00000666942.1	4.25239	5.80955	0.59623	1.46792	2.05279
ENST00000667046.1	4.33488	1.09331	11.73555	2.22983	1.59661
ENST00000667056.1	0	22.69836	3.35294	0	4.14927
ENST00000667142.1	0	0	0	0	1.08868
ENST00000667191.1	0	0	0	0	4.93766
ENST00000667214.1	3.44059	4.89993	0	0	6.74045
ENST00000667327.2	3.54793	9.39436	4.58088	3.24535	2.92563
ENST00000667421.1	19.55842	32.24566	17.47976	44.98467	75.86166
ENST00000667433.1	4.22835	0	1.29262	0	0
ENST00000667483.1	17.83058	71.71569	0	73.10318	67.939
ENST00000667600.1	45.0137	19.0322	55.9851	55.51182	23.90335
ENST00000667661.1	0	0	0	0	0
ENST00000667672.2	5.63596	2.52629	1.57756	0	5.6163
ENST00000667839.1	9.06761	24.72611	4.61085	4.24303	16.40254
ENST00000667891.1	0	17.02914	0	1.44984	8.62352
ENST00000667983.1	1.30303	2.79361	5.28653	0	2.23697
ENST00000668232.1	2.08515	3	7.22692	2	2.06148
ENST00000668242.1	1	2.32532	2.29044	13.64207	0
ENST00000668403.2	0	0	0	0	3.67721
ENST00000668547.1	1.51981	4.39905	0	0	2.30466
ENST00000668719.1	0	0	1.13305	0	0
ENST00000668823.1	0	0	3.08726	5.49854	0
ENST00000668840.1	1.45207	1.34205	2	2.81197	2.92563
ENST00000668929.1	26.18834	235.36034	45.89274	53.27813	170.12684
ENST00000668985.1	16.58096	2.92042	1.99659	5.4277	9.28452
ENST00000669018.1	61.94615	36.21365	38.65055	17.02352	35.54708
ENST00000669077.1	50.91667	44.11857	19.72684	22.76478	25.68959
ENST00000669085.2	5.62435	0	4.08209	2.07143	0
ENST00000669094.1	3.7742	6.2054	0	3.073	0
ENST00000669125.1	1.97744	0	1.88409	3.22132	0
ENST00000669174.1	2.92418	0	1.28944	0	0
ENST00000669217.1	3	2.7571	0	4.2337	0
ENST00000669354.1	3.42275	0	1.62951	7.95971	0
ENST00000670091.1	10.58972	81.10882	6.80114	12.23722	39.81502
ENST00000670094.1	86.45274	101.5545	124.07558	114.04858	132.561
ENST00000670097.1	3.40568	7.11464	3.37956	7.40713	12.08158
ENST00000670236.1	4.55816	13.87176	28.32618	44.13381	7.57839
ENST00000670479.3	1.14065	0	1.4	1.22717	3.94688
ENST00000670491.1	1.93419	6.59419	55.03827	2.43193	0
ENST00000670565.2	0	0	0	4.11548	0
ENST00000670612.1	6.11171	71.48954	10.16754	10.69274	35.65437
ENST00000670627.1	0	0	0	8.88648	2.94221
ENST00000670745.1	6.61389	92.06989	14.16017	45.5594	85.60796
ENST00000670768.2	11.24142	0.00279	22.97485	0	25.52106
ENST00000670797.1	8	13.93543	6.34213	11	24.96405
ENST00000670817.1	0	0	7.36207	0	12.76322
ENST00000670940.1	9.42775	18.17827	16.35921	10.17042	16.49121
ENST00000671040.1	9.68729	6.96249	0	0	0
ENST00000671191.1	27.77841	45.77859	27.04934	73.61068	69.93885
ENST00000671238.1	0	1.58561	3.68693	0	8.39794
ENST00000671403.1	6.64546	6.82694	5.92641	5.8953	8.17998
ENST00000671407.1	24.9833	31.5076	39.66499	33.14683	52.85681
ENST00000671487.1	2.1891	6.55984	1.11944	2.21343	1.09262
ENST00000671496.1	0	20.30774	0.5752	0	25.62333
ENST00000671498.1	4.31958	13.774	0	1.15834	1.91072
ENST00000671608.1	0	0	6.50389	2.01434	2.88149
ENST00000671824.1	0	0	0	1.24771	0
ENST00000671916.1	158.43179	27.43663	171.01271	178.62686	92.10135
ENST00000672071.1	4.26707	14.80924	7.65118	12.60845	11.65545
ENST00000672244.1	0	60.70506	2.73189	0	6.03634
ENST00000672314.2	1.13034	1.249	2.08094	1.1123	2.21556
ENST00000672414.2	33.04936	11.82327	4.84411	25.85675	18.99318
ENST00000672422.2	79.22379	10.94181	49.23074	100.51094	24.15084
ENST00000672434.2	61.96048	1.1e-4	3e-5	0	3e-5
ENST00000672476.1	38.6309	26.52193	31.13221	15.85644	25.08477
ENST00000672493.1	1.83749	2.3758	2.20932	2.62413	2.21447
ENST00000672519.1	8	10.99702	2.02968	5.85976	6.74899
ENST00000672535.1	1.11103	0	3.16937	0	0
ENST00000672553.1	3	1	1.01826	0.42472	1
ENST00000672647.1	0	126.97984	28.77257	0	291.42763
ENST00000672695.1	0	1.76866	4.23985	24.37189	7.28738
ENST00000672743.1	30	0	36.26432	33.77995	2.27482
ENST00000672751.2	3e-5	26.02108	78.96907	133.11715	2.2089
ENST00000672818.3	2.37236	13.4669	2	2.00001	5.04411
ENST00000672846.1	6.74678	18.09407	10.31499	8.65427	7.57521
ENST00000672923.2	1.12139	2.54585	2.34043	1.16315	11.04936
ENST00000673058.2	52.25702	479.12752	94.39403	178.56341	183.91433
ENST00000673181.1	1.16802	1	5.78455	0	1
ENST00000673220.1	2.33957	1.15132	13.37569	1.12604	3.83048
ENST00000673284.1	5.22617	1.45528	1.495	6.2019	2.55383
ENST00000673416.1	8.22211	2e-5	11.00817	5.87367	1.55492
ENST00000673475.1	22.22077	8.15456	1e-5	1e-5	3.10195
ENST00000673477.1	3.87887	35.4378	5.40531	10.64277	79.36304
ENST00000673485.1	0.69471	0	24.40646	33.52418	0
ENST00000673487.1	24.00073	7.99659	8.55571	8.02299	147.30754
ENST00000673502.2	10.95337	0	4.77586	34.54052	0
ENST00000673627.1	9.35753	0	30.475	6.36632	0
ENST00000673634.1	55	32.49922	71	41.7241	43
ENST00000673666.1	7.67688	5.59115	0	4.03052	4.41818
ENST00000673673.2	168.44083	15.24414	1.79983	167.92195	12.84006
ENST00000673691.1	2e-5	1e-5	4.24778	54.87831	10.1138
ENST00000673741.1	47.25841	10.27587	5.03279	5.1414	6.56203
ENST00000673997.1	32.45957	45.32987	6.6399	17.27381	45.96738
ENST00000674046.1	3.12683	26.11598	0	0	13.97648
ENST00000674082.1	0	139.88119	0	1e-5	38.41015
ENST00000674083.1	35	14.5	0	0	38.5
ENST00000674137.11	0	11.59267	4.319	4.10571	14.01992
ENST00000674159.1	0	1.86503	8.91472	2.09449	1.16879
ENST00000674166.1	19.38604	75.66851	26.47679	18.03801	51.2029
ENST00000674186.1	2.94513	4.69127	1.11767	6.36498	1.49563
ENST00000674188.1	5.04315	1.80465	7.38023	3.00434	8.35589
ENST00000674200.2	29.51983	11.48898	8.36537	18.24445	28.49858
ENST00000674204.1	18.77082	4.34535	18.76698	16.17276	0
ENST00000674261.1	5.83337	4.15156	3.87562	4.13116	0
ENST00000674268.1	85.15108	287.07612	92.45171	67.50649	241.64771
ENST00000674302.1	2.52256	35.71344	10.30421	5.77614	8.34302
ENST00000674308.1	1e-5	0	0	11.22128	11.59331
ENST00000674316.1	49.25153	134.1287	64.95177	48.49703	74.76752
ENST00000674324.2	22.17604	1.13133	8	6	2
ENST00000674337.1	25.0032	44.32601	7.60664	2.80969	33.33687
