isoform_id	EP1.BRN3B.RO	EP1.WT_ROs_D45	H9.BRN3B.RO	H9.CRX_ROs_D45
ENST00000540052.6	122.92618	119.57046	91.96784	286.24108
ENST00000540059.1	34.37733	23.80149	75.23012	70.42561
ENST00000540080.5	16.38628	46.6486	15.03699	49.12067
ENST00000540113.5	33.87192	34.52206	25.70949	18.22594
ENST00000540164.6	73.39288	241.91671	22.22441	171.51459
ENST00000540176.6	16.96457	25.9611	31.12164	14.35897
ENST00000540251.5	19.16624	21.38326	0	2.78685
ENST00000540285.5	4.15853	0	20.46661	3.68706
ENST00000540353.1	51.41069	21.47445	23.28601	16.11528
ENST00000540373.1	0	223.50305	0	0
ENST00000540387.5	11.91131	7.99697	24.38214	6.89155
ENST00000540438.5	9.16039	7.05513	5.88252	12.43063
ENST00000540440.1	0	2.09074	0	0
ENST00000540442.5	33.33821	31.78068	16.18556	1e-5
ENST00000540449.5	70.70035	3.9661	42.97604	0
ENST00000540534.5	346.02168	144.1228	367.21415	158.31657
ENST00000540556.5	19.72322	2.83705	0	0
ENST00000540565.1	2.90963	0	0	0
ENST00000540567.1	35.39136	13.40225	9.37927	11.31486
ENST00000540574.5	29.794	0	10.39853	0
ENST00000540626.5	283.45766	203.87151	221.47843	258.90396
ENST00000540683.1	5.71134	14.51943	6.40119	11.77345
ENST00000540737.7	107.46472	69.74001	42.88652	148.21351
ENST00000540757.6	251.87906	9.20095	105.83209	5.70057
ENST00000540805.6	199.81341	0	470.49101	1.22894
ENST00000540839.7	120.25056	9.48253	111.02779	0
ENST00000540843.5	24.51121	5.02485	9.5003	15.29982
ENST00000540998.5	81.31045	58.10764	59.03464	53.74025
ENST00000541017.5	18.63794	5.21614	8.11116	3.36392
ENST00000541082.2	21.27409	0	21.92725	5.58065
ENST00000541110.5	162.78951	93.0955	38.73097	126.22773
ENST00000541363.5	20.1836	24.63984	13.22252	77.49044
ENST00000541367.5	0	2.16644	0	12.24143
ENST00000541377.5	204.46507	38.52048	235.23372	32.5959
ENST00000541394.5	8.18206	11.1736	0	8.10118
ENST00000541424.1	0	1	2.18634	7
ENST00000541463.6	44.57126	13.78694	29.8099	7.72889
ENST00000541484.1	0	0	5.64133	11.03315
ENST00000541570.6	31.714	1.54653	3.99768	0
ENST00000541586.5	83.69273	49.87898	36.7512	40.48543
ENST00000541587.6	18.40468	1e-5	56.98695	1e-5
ENST00000541592.1	5.29277	0	4.61167	1
ENST00000541602.5	4	85.61817	5.31565	24.62186
ENST00000541623.5	21.35866	0	0	0
ENST00000541643.7	349.35666	157.32615	504.15668	402.58379
ENST00000541668.5	2	0	1	3.51428
ENST00000541774.5	139.70263	83.73814	162.18313	129.2448
ENST00000541801.5	5.65791	1.67877	2.60876	3.55596
ENST00000541818.1	0	2.22725	1.11489	3.48795
ENST00000541960.5	25.21142	8.72629	83.54659	32.21236
ENST00000541986.5	14.01393	14.49042	6.1019	22
ENST00000542008.1	0	0	47.29442	0
ENST00000542060.5	6.48763	110.9708	1.82259	33.98952
ENST00000542088.2	15.62559	13.40484	12.2772	3.0927
ENST00000542100.5	7.38923	2.27443	14.65731	6.23281
ENST00000542282.5	18.06139	10.502	4.36954	9.52314
ENST00000542447.6	3660.45803	679.6724	1670.92936	603.38364
ENST00000542536.6	189.30569	0	213.66437	51.91882
ENST00000542569.6	101.00827	57.44319	130.82846	38.961
ENST00000542579.5	364.3785	262.66954	493.55865	176.83366
ENST00000542639.6	39.06687	0	58.32375	3.0149
ENST00000542678.5	135.80881	0	113.53463	0
ENST00000542685.5	17.0406	6.37959	8.46114	2.84538
ENST00000542778.5	18.96154	391.94063	39.48216	399.08704
ENST00000542829.1	0	0	0	0
ENST00000542851.5	119.38694	1.11649	0	0
ENST00000542965.2	317.94661	40.74051	239.8939	165.8409
ENST00000542977.5	63.63885	64.38228	29.2584	69.87439
ENST00000543067.6	0	0	13.8851	0
ENST00000543117.5	291.90104	190.57729	644.54858	168.72846
ENST00000543153.1	17.71027	31.63114	14.18617	16.71415
ENST00000543273.5	58.65706	47.19811	37.47763	44.2282
ENST00000543290.1	3	3	2	3
ENST00000543619.1	49.54148	71	1.65227	25.58292
ENST00000543656.2	3.86622	7.76681	4	18
ENST00000543729.5	3.40149	0	0	0
ENST00000543800.5	4.5394	2.81635	17.85141	4.63071
ENST00000543824.5	79.89836	10.09496	64.71222	0
ENST00000544041.5	66.91617	16.87655	34.25192	15.41894
ENST00000544177.1	0	0	0	0
ENST00000544266.1	0	0	6.85254	0
ENST00000544278.2	410.71088	200.88214	291.95593	200.9477
ENST00000544363.5	7.34109	28.69244	7.50063	3.40959
ENST00000544440.7	401.52793	112.07419	93.05041	95.98485
ENST00000544450.6	129.02342	83.93002	121.15694	104.0137
ENST00000544451.2	22.26348	594.07656	212.09038	746.44704
ENST00000544465.5	69.06819	63.59163	38.32037	122.92186
ENST00000544490.5	8.68918	6.93546	4.93143	5.01413
ENST00000544598.5	10.63509	6.78622	14.87059	5.4168
ENST00000544636.1	0	8.51008	0	3
ENST00000544637.5	5.12172	0	0	0
ENST00000544685.2	1.67388	17.23852	0	12.67537
ENST00000544797.6	62.97185	93.54576	116.39166	47.60621
ENST00000544883.5	48.09485	9.40706	32.14952	7.45035
ENST00000544910.5	5.11342	3.04506	5.09679	0
ENST00000544915.5	0	12.62131	0	11.09391
ENST00000544916.6	40.33533	89.49841	82.12503	113.31941
ENST00000544967.5	6.06874	4.78817	7.02227	1e-5
ENST00000544974.6	9.80763	0	0	2.12179
ENST00000544979.6	4.8245	16.13064	16.60145	4.49992
ENST00000545012.5	0	0	17.02215	0
ENST00000545046.5	77.99911	10.25264	5.94441	2.00113
ENST00000545134.1	0	59.08473	0	10.74007
ENST00000545145.6	74.82954	41.97757	28.17822	0
ENST00000545227.6	104.20687	8.22888	96.7817	12.46152
ENST00000545296.6	28.12995	3.36201	35.35576	0
ENST00000545398.5	19.69476	47.15369	14.7245	50.37439
ENST00000545497.5	4.55906	1.39905	1.35801	1.73483
ENST00000545540.5	23.34367	77.21931	7.57581	41.47318
ENST00000545571.5	234.64106	165.05246	110.4768	56.37328
ENST00000545629.5	0	7.06724	80.83189	6.84223
ENST00000545721.1	84.13843	44.59685	119.56334	56.03383
ENST00000545748.5	20.37924	14.15799	62.06947	34.41823
ENST00000545820.1	0	3.27454	26.63272	4.39401
ENST00000545908.6	87.01422	128.183	77.60189	83.85372
ENST00000545919.1	21.83381	1	0	0
ENST00000545921.5	35.2343	12.3826	8.67916	7.16053
ENST00000545990.6	0	7.11744	14.17933	2.96685
ENST00000545998.1	0	1.178	25.30374	1.08738
ENST00000546017.5	80.50853	0	258.36130000000003	3.05855
ENST00000546020.2	68.2531	6.52723	64.88926	15.94491
ENST00000546077.1	2	1	0	1
ENST00000546212.2	16.61018	44.4737	17.16249	42.96013
ENST00000546289.5	12.46415	0	8.48993	0
ENST00000546401.1	0	0	0	0
ENST00000546413.1	21.99536	32.03899	12.128	18.85714
ENST00000546491.1	0	0	0	0
ENST00000546498.2	0	0	11.08204	0
ENST00000546516.5	12.29225	0	7.17857	1.88839
ENST00000546537.6	0	6.67158	0	0
ENST00000546544.5	70.87715	17.5154	45.54838	7.27546
ENST00000546614.1	19.88374	1.92384	1.79693	1.05351
ENST00000546636.5	14.02045	12.2769	5.60105	19.39339
ENST00000546651.3	184.63001	239.75794	118.53167	163.09516
ENST00000546726.5	10.19087	2.96232	9.9444	4.85975
ENST00000546741.3	11	3	1	5.37741
ENST00000546760.5	83.90244	93	81	56
ENST00000546811.1	0	2	0	2
ENST00000546842.5	11.73056	10.76133	10.05369	17.96044
ENST00000546946.5	26.17118	15.32341	50.3931	12.07353
ENST00000547045.5	14.89559	0	17.00441	0
ENST00000547068.5	1.75863	7.9584	12.53354	14.12371
ENST00000547195.5	7.28541	23.98828	3.64889	19.14647
ENST00000547254.5	30.63784	9.3586	27.03987	6.07468
ENST00000547260.5	42.4591	12.46223	6.33631	4.60474
ENST00000547338.5	0	0	0	0
ENST00000547362.5	7.66701	9.79132	9.06566	6.10094
ENST00000547372.5	1.19115	0	5.17241	1.7717
ENST00000547407.5	0	1.77907	0	0
ENST00000547525.6	41.15903	27	28.13851	31.88852
ENST00000547649.5	3129.33945	4228.1224	2083.63473	4186.08119
ENST00000547709.1	2.09756	12	5	13
ENST00000547733.1	11.28683	37.90571	14.35208	6.90463
ENST00000547743.1	15.78024	3.24603	17.1307	1.63759
ENST00000547747.1	5	3	0	2
ENST00000547776.6	7.50714	0	5.2441700000000004	0
ENST00000547878.6	0	25.65966	0	4.55566
ENST00000547944.5	75.2208	101.45046	5.48609	22.06459
ENST00000547946.1	14.66338	140.86092	0	97.80121
ENST00000548058.6	143	119	78.55104	128
ENST00000548150.1	0	0	8	1
ENST00000548249.6	1125.14728	1474.08381	956.5746	1318.34431
ENST00000548283.6	5.75184	8.23859	118.39847	4.3629
ENST00000548580.5	150.30075	206.49332	117.56917	206.7852
ENST00000548590.1	89.66547	66.8759	56.47053	38.87566
ENST00000549024.5	13.78215	1e-5	45.94774	31.2354
ENST00000549040.5	0	0	0	0
ENST00000549091.5	20.43798	66.28403	14.6957	68.12005
ENST00000549396.6	87.61407	70.57878	140.85445	48.48258
ENST00000549506.5	5.36037	8.19402	8.22676	16.26296
ENST00000549537.6	2.15072	2.61598	1.1512	4.04688
ENST00000549545.1	9.96886	0	6.54305	1.77345
ENST00000549558.6	41.7937	3.12321	42.95804	0
ENST00000549578.6	776.88237	1044.25902	478.40933	790.53076
ENST00000549625.1	0	1.64571	0	0
ENST00000549857.1	22	1	10	1
ENST00000549884.6	825.90903	604.62043	961.91349	748.63114
ENST00000549970.5	88.81927	75.07446	75.69737	71.86649
ENST00000550082.5	0	0	0	0
ENST00000550262.1	13.11194	17.18345	17.21618	21.24855
ENST00000550331.1	0	0	0	0
ENST00000550418.6	19.20443	8.60172	8.03384	45.49805
ENST00000550422.5	1e-5	4.98049	50.83443	0
ENST00000550529.5	0	1	1.70732	1.03654
ENST00000550557.1	54.85322	17.76522	69.28397	16.98692
ENST00000550584.6	334.22139	49.558	308.08721	39.56424
ENST00000550697.6	3208.65944	1729.80304	2952.83631	1432.70713
ENST00000550782.5	10.11878	18.85229	5.73687	45.903
ENST00000550798.1	4.22029	40.55578	3.29572	44.34546
ENST00000550831.7	23.14827	29.05119	45.81514	25.89507
ENST00000550833.1	0	0	30	0
ENST00000550988.6	0	0	42.33102	127.87944
ENST00000551024.5	3.62502	30.6985	10.10543	27.93103
ENST00000551100.1	2.95628	2.63541	6.79839	3.01187
ENST00000551142.2	458.88675	146.57095	759.34082	204.16187
ENST00000551185.2	11.43005	21.24206	13.66027	18.93008
ENST00000551271.5	39.42095	34.325	20.01147	47.91707
ENST00000551310.2	1326.14642	739.42582	1199.53143	566.94945
ENST00000551492.5	12.99766	45.38121	2.62398	53.2982
ENST00000551566.1	5.87371	7.7958	0	6.12399
ENST00000551634.6	18.529419999999998	18.10664	7.04864	31.90866
ENST00000551640.5	0	0	3.75297	0
ENST00000551659.6	63.94285	201.29427	36.86076	126.41102
ENST00000551812.5	290.43296	91.75932	405.45915	113.67131
ENST00000551911.5	1.29019	1.28712	1.23873	1.40565
ENST00000551964.6	68.08315	246.72517	67.04662	197.28683
ENST00000552109.5	16.15509	8.39638	16.2421	6.4481
ENST00000552195.5	1	1	0	1.07494
ENST00000552245.5	8	19	11.92016	0
ENST00000552374.7	26.57785	16.26348	21.63519	27.13949
ENST00000552402.5	29	63	16	53
ENST00000552411.2	73.99509	1.04505	38	3.39136
ENST00000552590.6	5.13463	8.74737	0	5.35773
ENST00000552683.5	2.38117	9.48501	0.84513	8.99692
ENST00000552728.5	6.78744	0	5.69694	8.34524
ENST00000552773.1	1	0	5	1
ENST00000552925.5	0	0	3.55804	9.05361
ENST00000552943.5	81.17562	103.48139	15.70083	57.10988
ENST00000553080.1	26.80538	1.43731	19.71269	1.70736
ENST00000553139.5	69.59515	82.03823	67.82249	77.39225
ENST00000553189.5	6.11329	2.55836	48.26503	4.18422
ENST00000553232.1	2.79449	0	1e-5	10
ENST00000553281.5	17.7525	0	12.99733	4.16238
ENST00000553380.1	2.08852	5.25722	2.21898	6.09641
ENST00000553464.2	0.5	1.12574	0	0.5
ENST00000553505.1	7.653	14.94588	4.25091	1.20181
ENST00000553521.5	3798.06377	1696.29904	3572.78857	1327.77284
ENST00000553525.6	26.87687	12.29535	12.56622	2.66667
ENST00000553559.1	0	0	11.92634	0
ENST00000553626.5	24.89058	8.10971	7.1263	8.86724
ENST00000553651.2	38.78226	34.42522	61.72421	54.30833
ENST00000553683.2	31.23079	22.05289	8.07182	8.10848
ENST00000553804.6	25.63671	0	1e-5	5.84851
ENST00000553882.2	87.27004	44.58002	121.16575	10.23499
ENST00000553885.5	0	115.10051	0	75
ENST00000554167.5	0	0	27.18798	0
ENST00000554169.3	112.66766	189.73775	80.56519	148.07688
ENST00000554254.2	0	0	0	0
ENST00000554308.5	28.97239	10.75866	25.47554	5.54501
ENST00000554353.1	8.89766	14.75754	0.83197	28.56339
ENST00000554390.5	18.15985	52.23986	37.78437	56.3817
ENST00000554407.5	3	8	4.38913	9
ENST00000554465.5	521.9026	795.16876	437.14347	490.23036
ENST00000554502.5	20.98077	47.08832	9.6191	11.64433
ENST00000554523.5	5.36135	8.49464	0	9.63075
ENST00000554574.1	8.81824	6.42845	12.23906	16.08679
ENST00000554631.2	5.01939	1.5991	8.81776	0
ENST00000554677.1	91	0	1.16727	2
ENST00000554684.5	160.47183	238.38156	125.66797	191.19185
ENST00000554686.5	22.89565	1.18868	18.29189	1.19286
ENST00000554695.5	18.75871	17.08757	18.37706	19.17024
ENST00000554708.1	0	0	0	0
ENST00000554763.2	0	0	2.2238	0
ENST00000554864.7	8.42986	9.85825	6.6895	8.79704
ENST00000554920.5	3.30033	5.08238	8.7803	5.4027
ENST00000554922.6	252.86687	8	464.66958	3.94587
ENST00000554943.6	467.41356	252.24947	473.22554	280.69943
ENST00000554990.6	195.60211	67.79421	178.21318	81.28635
ENST00000554995.2	15.63154	20.98267	11.75266	3.59726
ENST00000555003.6	5.59223	0	2.99015	0
ENST00000555040.5	0	7.29315	0	0
ENST00000555053.5	36.50743	40.2295	39.80437	48.98862
ENST00000555062.2	8.5583	0	8.19428	0
ENST00000555067.2	44.24029	65.85821	55.85296	87.77741
ENST00000555151.5	12	14	5	3
ENST00000555206.5	1.09684	66.64737	0	47.71497
ENST00000555248.2	85.46449	11.97827	123.32855	10.78472
ENST00000555265.6	171.25543	359.0342	66.04727	312.64085
ENST00000555368.5	0	0	0	0
ENST00000555392.1	8	0	4.04937	3.03099
ENST00000555400.1	130.56001	3.52843	40.74264	5.63708
ENST00000555452.1	13.80087	10.74217	14.76342	9.47612
ENST00000555534.5	5.33926	5.77033	2.23538	5.92154
ENST00000555606.5	25.22214	7.35566	21.6658	5.39473
ENST00000555718.5	16.88982	11.17079	18.36532	4.39535
ENST00000555848.1	366.72886	4.70414	221.15377	20.22761
ENST00000555879.5	9.31985	1.16447	3.98376	6.19062
ENST00000555884.6	8.83126	5.63956	45.7562	0
ENST00000555986.5	6.20682	2.71003	0	9.01172
ENST00000556061.5	0	0	0	0
ENST00000556083.1	25.97426	9.42207	65.56287	8.449
ENST00000556094.1	4.32373	2.10965	5	1.01611
ENST00000556184.5	99.1869	190.63	81.34464	100.03813
ENST00000556200.1	0	49	0	0
ENST00000556351.6	9.0408	7.03531	14.04811	5.03481
ENST00000556553.5	0	2.12255	15.20141	16.67792
ENST00000556583.1	3	2	1.73532	0
ENST00000556588.5	21.12764	0	26.84377	0
ENST00000556666.5	26.65361	24.48309	3.77968	0
ENST00000556807.1	24.42677	8.20579	23.80583	16.04304
ENST00000556951.6	0	169.03484	3.67418	121.56075
ENST00000557018.5	8.48314	17.63015	5.09619	18.57287
ENST00000557058.2	19.06469	6.97503	2.35617	10.43678
ENST00000557154.6	9.51542	160.4976	76.91086	18.28128
ENST00000557205.6	3.63181	12.23401	0	0.53424
ENST00000557210.5	12.35289	4.58663	10.09796	145.56319
ENST00000557271.5	5.54943	5.41546	1.14977	7.2121
ENST00000557285.1	0	0.42593	29.55211	0
ENST00000557320.5	579.54537	377.73134	544.37201	396.95208
ENST00000557364.6	29.44423	39.99242	12.85543	15.84556
ENST00000557366.5	20.11476	7.45735	30.94895	5.37035
ENST00000557390.6	336.31754	192.87238	271.69244	115.02247
ENST00000557407.1	10.16295	2.02997	3.6913299999999998	6.00062
ENST00000557444.5	19.76469	31.74267	46.13052	17.60092
ENST00000557445.1	1e-5	19.94752	7.76985	42.62939
ENST00000557471.5	41.35234	34.15111	17.57406	33.15538
ENST00000557485.5	0	2	11	18
ENST00000557522.1	7.0537	0	5.57143	13.25726
ENST00000557540.7	228.72141	6.67818	363.57248	1e-5
ENST00000557727.1	12.90435	6.46728	10.65121	8.62837
ENST00000557787.1	2.36966	0	0	13.78017
ENST00000557796.6	31.7446	41.01653	66.92431	30.25822
ENST00000557803.5	2.90399	8.50466	6.87687	3.06386
ENST00000557842.6	42.03868	14.7881	57.60161	24.27873
ENST00000557927.1	145.80823	26.69577	175.99009	17.86384
ENST00000557983.1	138.78898	44.40426	99.5619	42.92966
ENST00000558014.5	82.40514	59.28926	82.36725	49.89047
ENST00000558017.5	0	0	1.49289	0
ENST00000558021.1	14	0	51.25065	0
ENST00000558065.1	88.68561	4.87686	524.82538	63.36104
ENST00000558068.1	11.63389	4.22386	2.06822	2.15444
ENST00000558090.2	265	380	176	486
ENST00000558174.5	58.33271	34.80255	44.28388	17.14783
ENST00000558189.1	10.37812	112.17102	17.6596	74.0817
ENST00000558264.5	109.09455	20.43186	24.61519	16.89348
ENST00000558288.1	63.05178	20.58306	84.06523	29.32844
ENST00000558291.2	29.56325	0	48.02844	8.67736
ENST00000558305.5	25.57601	13.91218	36.93065	6.22643
ENST00000558385.2	1	0	0	0
ENST00000558411.1	2	0	5	0
ENST00000558462.5	0	4.1098	0	0
ENST00000558472.5	23.89054	10.61915	27.20371	9.38088
ENST00000558490.5	3.73391	5.88055	7.69702	5.02373
ENST00000558494.5	215.17659	85.41323	192.76631	77.19824
ENST00000558499.2	15.86656	8.20783	9	2
ENST00000558633.6	0	0	0	0
ENST00000558684.5	0	1	0	2.3003
ENST00000558687.1	2	0	4	2
ENST00000558781.6	16.79389	0	12.35879	0
ENST00000558813.5	254.4196	192.02697	202.53303	147.75417
ENST00000558850.5	3.28756	0	1e-5	0
ENST00000558854.5	0	0	34	0
ENST00000558864.5	83.61199	8	43	37
ENST00000558868.6	121.51481	257.11902	115.08823	331.35197
ENST00000558910.3	6.31214	6.65262	59.56056	29.45707
ENST00000558941.6	10.70117	0	22.52284	1
ENST00000559007.5	1.45086	0	1.47861	14.42935
ENST00000559012.2	24.46143	0	7.92418	0
ENST00000559098.5	7.05438	2.16151	0	5.43038
ENST00000559107.5	5.59306	8.07739	6.41031	13.77747
ENST00000559108.1	17.49179	7.52325	45.83481	5.32656
ENST00000559129.2	0	0	0	2.77165
ENST00000559204.6	11.23962	23.65144	2	26.026
ENST00000559234.5	58.29324	131.70811	90.10984	61.89578
ENST00000559239.2	31.54653	23.39236	0.73745	10.67207
ENST00000559281.6	7.93275	2e-5	38.10783	6.63993
ENST00000559299.2	25.375	8	4.8	28
ENST00000559306.1	1.02577	0	0	0
ENST00000559333.5	0	0	0	0
ENST00000559366.1	17.27555	7.0336	20.72409	14.03096
ENST00000559428.2	0	1	4	4
ENST00000559447.8	498.44133	435.78895	470.79137	655.62247
ENST00000559463.5	2184.11641	1644.28565	1573.47362	2197.64151
ENST00000559465.1	115.19413	87.7227	94.842	46.54701
ENST00000559499.1	44.09957	3.28546	27.58907	2.45242
ENST00000559728.1	82.45317	0	0	0
ENST00000559773.5	0	4	0	0
ENST00000559775.5	72.55873	85.58957	85.25015	38.3984
ENST00000559831.6	63.34757	18.87288	62.92085	6.16966
ENST00000559835.5	123.68057	116.46798	105.18656	71.91595
ENST00000559861.1	0	0	0	1
ENST00000559883.5	0	1.38437	2.12886	2.0336
ENST00000559891.1	74.34715	68.21262	97.37935	31.45555
ENST00000559897.1	1	0	2.0409	1.1139
ENST00000559920.5	18.46829	1.27105	13.67883	2.74749
ENST00000559963.5	0	2.75365	2.12886	4.06721
ENST00000560031.6	16.53623	33.38873	12.69849	21.5399
ENST00000560054.6	4	0.7417	23.7946	25.69427
ENST00000560055.5	126.60103	73.625470000000007	72.33716	26.27897
ENST00000560059.6	1.6499	7.63155	20.55999	0
ENST00000560068.1	2	6	2	19
ENST00000560097.1	4	0.7417	0	0
ENST00000560107.6	38.84003	75.75856	13.83303	34.4161
ENST00000560119.5	7.64763	6.42442	3.34378	0
ENST00000560131.2	18.31798	6.70461	30.44179	7.34122
ENST00000560262.5	42.95661	6.99795	28.61347	12.62759
ENST00000560322.5	8.24718	18.68184	1.84571	9.45446
ENST00000560328.1	61.28908	170.45907	50.90943	125.87123
ENST00000560341.2	3.84365	1.39151	5.1114	1.31253
ENST00000560351.2	59.40448	7	13	26
ENST00000560390.1	38.56922	5.67146	12.48533	3.49724
ENST00000560444.1	0	31.39044	0	40.49517
ENST00000560498.5	0	0	0	188.628
ENST00000560504.1	4.45347	33.92383	1	17.04822
ENST00000560568.5	48.50507	0	30.93002	0
ENST00000560570.5	8.94056	9.67661	5.20988	10.64406
ENST00000560587.1	18.62004	35.04949	43.84072	45.83402
ENST00000560615.6	28.68636	91.96775	82.24297	285.55539
ENST00000560622.5	0	0	0	2
ENST00000560626.6	182.98177	165.46148	227.32832	133.94234
ENST00000560637.5	17.42302	12.75749	68.17014	7.7619
ENST00000560697.5	0	0	926.95137	0
ENST00000560854.1	10.93438	5.78424	150.66287	1.10925
ENST00000561014.1	0	0	0	24.31436
ENST00000561060.5	179.77562	282.00372	159.36148	241.30557
ENST00000561107.5	43.71786	56.92534	36.99202	58.14583
ENST00000561122.1	38.02142	27.89081	33.44373	47.32949
ENST00000561153.5	3.24091	0	0	0
ENST00000561163.5	12.1098	3.6352	33.39608	13.35596
ENST00000561208.6	774.9303	151.10104	859.49532	233.57082
ENST00000561213.5	21.34579	1.79663	11.03511	20.23848
ENST00000561245.1	25	0	29	0
ENST00000561251.5	34.00888	13.14831	21.5136	6.14318
ENST00000561311.5	41.8941	4.17111	39.39744	6.57775
ENST00000561373.1	2.27201	0	32.99508	47.91993
ENST00000561524.6	2.43163	0	100.12952	0
ENST00000561545.1	2	5	0	1
ENST00000561602.1	3.63872	1	0	3.05443
ENST00000561611.2	21.47515	6.30928	0.23753	65.58228
ENST00000561621.5	99.365710000000007	67.23271	100.61801	54.74273
ENST00000561633.5	5.54035	3.34263	1	0
ENST00000561648.5	2.12819	5.07989	8.73766	3.55489
ENST00000561679.5	188.09927	35.73895	345.72957	33.5428
ENST00000561734.5	36.84134	15.90036	28.01151	15.44266
ENST00000561781.1	52.7066	3.248	0	0
ENST00000561822.1	12	0	0	1
ENST00000561975.5	0	0	6	0
ENST00000562081.2	61.99412	57.42094	48.14884	65.74904
ENST00000562097.5	3.11727	2.28981	0.44969	9.16396
ENST00000562272.5	32.97378	30.68978	33.34955	16.16784
ENST00000562319.7	321.02543	2.52769	221.02594	0
ENST00000562407.1	0	0	4.37497	0
ENST00000562520.1	106.08399	1.46424	98.7055	0
ENST00000562537.1	5	0	6	1
ENST00000562558.6	17.77669	10.42493	58.65787	31.53056
ENST00000562595.5	96.51744	162.54029	60.69711	147
ENST00000562621.1	59.02199	41.74716	77.52015	110.1681
ENST00000562631.7	61.92552	25.62431	17.3729	61.88552
ENST00000562638.5	0	0	236.94496	0
ENST00000562680.5	65.53332	46.00462	97.83879	39.3735
ENST00000562801.5	26.08577	23.43856	12	32.66003
ENST00000562813.2	12.26102	4.64646	0	10.84833
ENST00000562871.5	0	0	1e-5	2e-5
ENST00000562903.5	2.41765	1.6015	2e-5	0
ENST00000562921.6	0.51995	2.29484	1.5	0.86497
ENST00000562924.5	51.77283	26.84633	28.18334	19.3501
ENST00000562942.3	2.31675	4	3.75637	9.18763
ENST00000562986.5	9.29634	20	12	23
ENST00000563065.5	29.388	11.71438	18.02115	5.78281
ENST00000563137.7	244.74149	596.88679	189.31598	646.99085
ENST00000563233.2	2.20444	1.60603	4.98877	1.79123
ENST00000563263.2	7.48491	12.02579	6.15065	0.40658
ENST00000563307.2	319.4329	198.06771	272.02505	222.38834
ENST00000563332.6	67	80	55	108
ENST00000563465.1	0	71.17668	32.97136	88.59278
ENST00000563594.6	205.04714	115.06005	329.8135	100.92138
ENST00000563618.5	3.72626	3.28319	0	0
ENST00000563686.5	10.92748	12.38098	91.10837	9.56576
ENST00000563727.1	60.84406	273.23503	14.6947	202.73562
ENST00000563746.5	1.71009	17.42802	0	21.27192
ENST00000563753.1	0	0	134.8141	0
ENST00000563795.1	10.57487	20.54245	14.88193	11.66527
