isoform_id	EP1.BRN3B.RO	EP1.WT_ROs_D45	H9.BRN3B.RO	H9.CRX_ROs_D45
ENST00000291598.11	0.99309	0	1.15957	0.15756
ENST00000291775.3	8.29641	10.79128	6.78104	4.82645
ENST00000291825.11	1.42703	1.87604	0.02438	0.55455
ENST00000292147.7	5.71248	8.7723	6.37142	11.93768
ENST00000292254.8	5.72455	2.45368	5.13926	0.95228
ENST00000293195.10	2.15067	2.58632	3.0657	5.02145
ENST00000293422.9	192.06713	322.55016	130.15402	344.79147
ENST00000293618.12	12.95375	2.74123	18.00167	0.23614
ENST00000293831.13	250.02368	344.37638	189.57674	363.38248
ENST00000294489.10	9.2588	14.11685	4.44913	14.07402
ENST00000294785.10	32.90901	35.85815	30.17576	41.2517
ENST00000295049.9	9.31144	7.37104	7.28121	4.01716
ENST00000295050.12	7.77089	10.10238	7.9934	9.47009
ENST00000295238.11	13.42349	9.79978	12.25384	4.54594
ENST00000295566.8	0	0	0	2.38737
ENST00000295750.5	0.90677	0	0.30873	0.88037
ENST00000295754.10	0.95998000000000006	1.46159	0.11832	1.61026
ENST00000295757.8	7.03607	4.48341	7.95181	7.74406
ENST00000295830.13	36.21383	77.53656	19.14064	50.24533
ENST00000295851.10	70.91894	74.73281	67.64487	80.80759
ENST00000295874.14	2.86734	4.02074	2.61778	4.63856
ENST00000295894.9	6.77777	0.62858	3.54324	3.29937
ENST00000295903.8	0.20832	1.63393	0	0.8247
ENST00000295955.14	0.99894	7.30988	0.68421	3.03237
ENST00000295956.9	0.60422	0.3733	0.57943	0
ENST00000295959.10	4.3766	7.00507	3.86201	6.86438
ENST00000295966.11	0	0	0	0
ENST00000295971.12	1.97829	3.04528	2.83411	1.80039
ENST00000296202.12	2.60899	1.45561	2.79397	3.98468
ENST00000296254.3	0.19402	0.16042	0.13256	0.24764
ENST00000296350.10	1.00113	1.63445	0.74958	2.90963
ENST00000296351.8	0.08343	0.15615	0.12493	0.29096
ENST00000296387.6	0.49883	1.4639	0.41391	2.95937
ENST00000296425.10	82.21038	55.94856	0.26642	54.75497
ENST00000296530.12	0.3126	4.14744	0.95608	4.96662
ENST00000296575.8	3.09831	1.11883	4.89879	1.33
ENST00000296734.6	1.44115	1.08645	1.02036	0.7487
ENST00000296873.11	11.14321	11.1169	9.88045	15.89363
ENST00000296885.7	0.24387	0.41759	0.86293	0
ENST00000296978.4	1.52244	1.32267	1.26139	2.05523
ENST00000297056.11	5.18813	8.99375	5.5069	8.56843
ENST00000297063.10	0.78454	0.54543	0	0.61412
ENST00000297071.9	22.38622	47.00272	15.12081	40.18864
ENST00000297107.11	14.10547	11.71607	12.61878	15.48934
ENST00000297130.4	1.11469	0.43042	0	0.82388
ENST00000297447.10	8.92801	9.43535	9.33539	5.20459
ENST00000297534.7	1.147	54.72252	1.62681	60.94661
ENST00000297788.9	8.78237	1.66692	3.92213	4.45711
ENST00000297908.7	2.39225	0.12231	2.79471	0.13913
ENST00000298260.8	0.70114	3.52124	0	2.30041
ENST00000298281.8	16.91057	19.44092	29.32063	19.40561
ENST00000298292.13	8.20077	14.98936	7.61111	17.06657
ENST00000299167.12	9.85234	23.21706	13.76754	19.12827
ENST00000299366.11	1.94161	2.14714	1.91744	3.50504
ENST00000299612.11	0	0.23383	0.46657	0
ENST00000299626.10	7.23135	22.90355	6.7593	26.14791
ENST00000299687.10	5.1664	5.88688	3.8933	4.88308
ENST00000299871.9	0.11603	0.51165	0.09896	0.19962
ENST00000299886.9	12.80419	12.14823	15.74466	15.90225
ENST00000300030.8	29.01049	69.10024	27.00866	60.59635
ENST00000300093.9	7.31363	45.23588	0.76679	53.57019
ENST00000300181.7	13.53543	9.42492	11.51253	11.51462
ENST00000300213.9	17.75614	24.91569	15.02247	22.87499
ENST00000300231.6	17.27848	21.08787	18.64293	21.3575
ENST00000300245.8	1.47256	0	1.95864	0
ENST00000300249.10	51.30536	29.56218	34.20334	23.42096
ENST00000300278.8	212.72838	6.56626	157.1778	16.47649
ENST00000300302.9	0	15.87458	0	16.86468
ENST00000300305.7	0.12999	0.49115	0.13176	0
ENST00000300823.10	9.59788	2.69934	9.58476	1.91561
ENST00000300835.9	4.72619	16.96366	6.31409	16.53105
ENST00000300843.8	7.69764	1.16668	6.1746	3.27018
ENST00000300870.15	3.66394	4.59439	2.24783	3.55818
ENST00000301037.11	3.16001	4.01013	1.99985	3.11577
ENST00000301043.10	3.75344	6.29545	2.15652	7.48321
ENST00000301281.11	32.8056	28.72942	42.73971	35.326
ENST00000301329.11	45.00608	44.53279	46.09123	38.80025
ENST00000301671.12	1.10348	0.92142	1.0952	3.30792
ENST00000301712.5	0.42836	0.34924	0.20564	0.17896
ENST00000302003.11	0.39739	2.63545	0.52904	1.04689
ENST00000302008.12	0.6572	0	1.24001	0.32765
ENST00000302036.12	6.38226	5.22259	4.67936	4.58237
ENST00000302251.9	9.76356	1.46778	8.15514	1.57353
ENST00000302278.8	36.18119	46.25912	13.97405	35.31706
ENST00000302291.9	17.57934	36.14109	17.12017	34.52395
ENST00000302475.9	25.56269	4.28963	40.16673	5.52471
ENST00000302763.12	49.94012	118.40508	52.21713	109.06399
ENST00000302904.8	9.51835	8.26609	6.22968	8.63726
ENST00000302913.8	2.76155	0.33507	0.83269	0.55981
ENST00000302955.11	8.61676	6.85015	5.72079	10.8134
ENST00000302979.5	30.24632	28.63408	38.35578	30.89204
ENST00000303025.10	3.10023	0	1.34515	0
ENST00000303145.11	1.337	12.44888	0.4094	10.67351
ENST00000303296.9	16.57341	4.70427	10.90838	6.60234
ENST00000303391.11	29.80232	17.54553	31.43164	21.46242
ENST00000303635.12	27.15262	18.60713	30.608	18.89536
ENST00000303824.11	0.20958	0.69157	0.11301	0.48464
ENST00000303887.10	28.9431	149.3478	13.49812	149.59718
ENST00000304031.8	4.64911	9.8833	3.92371	12.99046
ENST00000304060.10	1.04708	1.46035	1.56162	2.66698
ENST00000304189.6	3.8911	0	0	0
ENST00000304231.12	1.17416	11.49375	0.44358	15.72625
ENST00000304425.4	0.97408	0.09248	2.8e-4	0.3615
ENST00000304543.10	8.70977	14.38951	6.10415	18.16494
ENST00000304771.8	28.29763	37.3796	33.29576	27.28942
ENST00000304786.12	108.80364	273.28777	66.69668	196.50186
ENST00000304813.13	1.49466	0.66098	0.40508	0
ENST00000304952.11	23.84542	30.48838	20.04581	26.90639
ENST00000305124.11	16.45634	152.96974	15.38669	115.26787
ENST00000305747.11	16.39414	20.98533	15.79112	21.32988
ENST00000305762.11	2.91114	4.79705	2.75608	4.32926
ENST00000305784.7	19.94041	69.30184	8.70678	90.02853
ENST00000305866.10	10.1085	11.8537	13.66428	9.82759
ENST00000305921.8	13.17112	15.96991	12.81372	17.42502
ENST00000306006.10	0.41686	0.135	1.26198	0.30014
ENST00000306315.9	8.08118	1e-5	36.08959	3.50472
ENST00000306346.5	0	0	0.30515	0
ENST00000306433.9	7.17966	3.67273	6.81246	3.56595
ENST00000306560.1	0	0.74608	0.49972	2.47709
ENST00000306601.9	3.52842	3.75291	0.96013	4.30682
ENST00000306704.10	21.51186	41.80478	9.78227	45.78782
ENST00000306721.8	2.60712	22.64123	0.53488	18.69377
ENST00000306735.10	11.93314	18.26806	8.65981	14.60341
ENST00000306796.10	13.22943	21.00304	8.2719	25.71518
ENST00000306875.10	20.3245	9.702	11.31389	17.74694
ENST00000307078.10	1.42358	6.4486	0.45041	4.47288
ENST00000307089.7	5.73331	3.68628	6.55119	3.80051
ENST00000307102.10	16.94571	16.78437	19.39461	25.86089
ENST00000307142.9	0.58787	0.28012	0	0.59548
ENST00000307236.8	1.79833	0.75151	2.61379	0
ENST00000307296.8	39.10542	58.32584	28.08842	51.002
ENST00000307340.8	42.47038	1.08182	51.56266	3.15956
ENST00000307422.9	0	6.59186	0	0
ENST00000307602.9	48.13457	77.02769	43.43809	75.78118
ENST00000307729.12	9.78059	5.42974	13.10675	19.36936
ENST00000307877.7	30.29227	37.70453	25.88379	39.74545
ENST00000307885.4	0.66283	0	0.49615	0
ENST00000307980.7	2.18296	5.16246	0.9437	6.69989
ENST00000308110.9	12.08409	15.08913	12.41107	13.96179
ENST00000308158.10	7.11586	5.5751	7.97922	7.68839
ENST00000308159.10	21.57551	41.68348	23.69859	38.62583
ENST00000308197.10	3.74079	4.39128	3.80165	5.79782
ENST00000308354.11	6.03582	0.15656	6.70716	2.82804
ENST00000308406.9	1.53663	1.88569	0.55889	3.41675
ENST00000308440.11	0.78941	0.85786	0.15699	0.60231
ENST00000308488.11	94.91787	122.1856	73.16435	102.47214
ENST00000308664.10	1.95407	2.11948	2.49026	2.735
ENST00000308696.11	54.13756	31.05344	45.43078	24.06715
ENST00000309035.11	70.02629	33.90759	85.71907	45.05696
ENST00000309050.9	0.33211	0.11358	0.24041	0.15771
ENST00000309060.7	0	0	0	0
ENST00000309061.12	6.31733	6.12506	5.16131	8.62983
ENST00000309083.8	201.27749	95.5432	193.33541	92.56728
ENST00000309212.11	4.07936	6.32789	1.67439	16.24647
ENST00000309877.11	3.03911	1.63381	3.95858	1.81235
ENST00000309902.10	0.43096	0.1564	2.02336	0
ENST00000309964.8	21.35998	23.16628	47.33934	12.96369
ENST00000310092.12	21.09616	63.66267	13.77971	58.66208
ENST00000310123.8	29.76992	6.0692	13.19462	5.90775
ENST00000310300.11	8.14363	10.57324	7.80943	13.53166
ENST00000310397.13	14.86511	0.68002	3.02928	1.39536
ENST00000310418.9	20.92164	7.15025	22.7758	8.42719
ENST00000310512.4	4.98411	0.49712	5.5211	2.15956
ENST00000310585.4	0.56294	0.17383	4.61592	0.23566
ENST00000310604.9	1.66704	5.11307	0.21478	2.60754
ENST00000310917.6	0	0.20242	0	0.86028
ENST00000310931.10	19.76931	46.86358	20.08776	55.39952
ENST00000310961.9	0.59945	0.25002	0.09524	0.08737
ENST00000310998.8	0.0543	0	0.18994	0
ENST00000311001.9	0	0.18679	0.10768	0.42986
ENST00000311015.7	5.32952	26.06551	2.98842	9.3955
ENST00000311086.9	27.09317	72.84767	28.24921	61.12847
ENST00000311117.8	30.57941	25.48186	35.29047	21.23984
ENST00000311122.5	0.79923	2.79804	2.88641	0.80578
ENST00000311160.14	10.67225	9.07994	4.99725	15.28431
ENST00000311202.7	0	0.41461	0	0.34529
ENST00000311227.6	11.30867	64.64236	3.88187	67.09456
ENST00000311234.9	22.01273	21.89322	20.36883	18.79789
ENST00000311275.11	2.15529	0.75288	4.14192	0.68138
ENST00000311320.9	0.87794	1.17558	0.74298	1.55926
ENST00000311549.11	5.06234	3.18666	0.26282	0
ENST00000311573.9	0	3.30958	0.10249	0.46708
ENST00000311669.12	12.20401	9.94061	7.25537	5.46753
ENST00000311713.11	0.38838	0.84609	0.96551	0.68811
ENST00000312046.10	6.77043	7.25785	9.01799	7.66423
ENST00000312132.8	1.94776	1.68646	6.3262	0
ENST00000312210.9	0.61731	1.95353	0.64873	5.02426
ENST00000312265.9	0	0.52655	0	0.78342
ENST00000312358.12	6.95147	2.12451	7.05475	3.39646
ENST00000312373.12	0.72516	0.15706	3.3776	0.3924
ENST00000312431.10	7.17939	14.0679	9e-5	0.13458
ENST00000312493.5	0	0.25738	0.34961	3.25936
ENST00000312629.10	13.41253	16.2512	14.20985	26.24534
ENST00000312726.9	53.89464	25.46319	57.03319	26.20683
ENST00000312865.10	10.57269	41.40102	9.69446	42.02737
ENST00000312938.5	8.94541	11.34099	9.05418	9.66474
ENST00000313182.7	8.91973	18.19608	7.20794	14.54162
ENST00000313342.8	0	0.15716	0.06948	0
ENST00000313432.5	7.95205	6.96404	13.85895	18.42636
ENST00000313434.10	1.83937	1.9397200000000001	2.1242	1.15794
ENST00000313552.11	12.92469	21.20118	14.68426	18.67094
ENST00000313695.11	3.29713	5.19129	2.02906	6.96094
ENST00000313726.11	27.81919	26.14268	24.39922	36.35199
ENST00000313860.12	22.40262	4.89512	41.71538	5.80672
ENST00000313961.10	3.42182	12.65222	3.82757	4.15596
ENST00000314088.6	6.13462	10.06421	7.35148	13.28635
ENST00000314328.14	21.03235	17.82893	21.80816	16.0289
ENST00000314332.5	1.27884	1.52097	2.68599	1.07911
ENST00000314367.14	8.30333	4.51304	10.72103	2.69225
ENST00000314499.11	10.17744	11.73867	25.9127	4.08105
ENST00000314589.11	2.81872	1.92696	0.95314	0.75565
ENST00000314666.11	8.13261	24.73068	4.87918	27.6365
ENST00000314748.10	0.24986	0.29025	0.50491	0.28158
ENST00000314759.6	3.74853	22.66978	0.79209	18.46952
ENST00000314970.11	3.22979	1.13214	2.79875	0.37607
ENST00000315073.10	5.91501	7.36029	6.27935	9.48145
ENST00000315082.9	10.05659	11.38727	7.17011	17.28213
ENST00000315422.9	2.97429	9.20871	3.66365	7.62184
ENST00000315456.10	1.99379	1.15893	3.23757	1.01691
ENST00000315588.11	13.2044	4.30308	10.82206	3.56348
ENST00000315658.11	1.52443	0.70889	0.94437	0.88351
ENST00000315939.11	55.54137	80.18853	29.0437	78.89777
ENST00000316068.7	0.19776	1.30402	7.0842	0.78294
ENST00000316199.10	3.173	54.26406	1.10278	50.29334
ENST00000316286.13	4.83863	2.61852	6.02126	4.05792
ENST00000316308.9	8.39272	13.31338	10.33889	12.0659
ENST00000316316.10	2.25822	2.67387	2.23331	2.48442
ENST00000316364.9	1.039	0	0.7035	0.94947
ENST00000316425.9	0.50823	0.75735	1.54234	0.77729
ENST00000316433.9	2.82914	0.70929	3.00898	0.78409
ENST00000316528.12	0	0	0	4.63853
ENST00000316715.9	6.21566	16.84474	2.84591	7.68517
ENST00000316724.10	10.02789	17.06477	16.29164	17.60773
ENST00000316999.9	19.7379	31.91302	12.49897	26.73921
ENST00000317020.10	0.84927	5.80231	0.73056	3.26088
ENST00000317243.10	3.53203	4.50694	3.17178	4.668
ENST00000317446.7	1.12468	0	0.91431	0
ENST00000317516.12	0.3449	0.82308	2.64742	0.30017
ENST00000317610.11	296.41839	284.84052	218.30536	300.54109
ENST00000317613.10	0	2.49914	0	1.46648
ENST00000317827.9	15.44376	6.57732	24.63344	8.40273
ENST00000318041.13	0.74913	4.23324	0.37549	0.15456
ENST00000318129.6	2.40263	10.16324	1.0803	11.08118
ENST00000318204.5	0.45563	0	0.27485	0
ENST00000318240.8	77.00088	53.24755	87.99025	46.50424
ENST00000318282.9	5.32955	1.86302	3.96384	2.3458
ENST00000318424.9	2.44171	0.16893	4.5215	0.76688
ENST00000318443.10	19.15395	42.73122	12.75449	58.25647
ENST00000318631.8	2.80452	2.27103	1.99888	1.66061
ENST00000318948.7	55.3772	71.27641	55.621339999999996	65.34563
ENST00000319471.13	0.58188	0.28292	2.73593	0.59928
ENST00000319481.8	4.92695	17.47274	4.14676	13.84777
ENST00000319562.11	38.72133	60.55889	29.59885	73.77747
ENST00000319580.13	4.78203	0	3.31437	0
ENST00000319769.10	2.1642	7.89626	2.29348	8.3108
ENST00000319770.7	9.97758	5.43201	7.73234	7.38749
ENST00000319778.11	35.77005	11.95989	42.12394	22.59158
ENST00000319826.8	8.43929	5.18014	8.69938	5.41763
ENST00000320161.10	0	0.11612	0	0
ENST00000320211.10	4.01906	6.83824	3.90754	7.76092
ENST00000320339.8	0.6344	0	1.42374	0.70451
ENST00000320356.7	0.80673	17.61884	0	8.53997
ENST00000320393.9	6.98107	21.37238	8.42859	18.15819
ENST00000320912.8	40.78831	107.35958	39.04826	117.04224
ENST00000321117.10	11.87251	17.67319	13.26633	23.45598
ENST00000321130.14	1.16956	1.34295	0.9423	0.4924
ENST00000321153.9	791.61018	1657.47602	739.28325	1920.29747
ENST00000321256.10	42.47676	59.30205	39.1408	55.40675
ENST00000321287.12	0.64534	0.32032	0.8168	0.26858
ENST00000321297.10	3.78124	0	3.80628	0.55812
ENST00000321326.11	0.60809	0	0	0
ENST00000321356.9	6.33907	18.78351	6.18388	14.60098
ENST00000321556.5	29.74207	26.14444	22.5255	29.25102
ENST00000321612.8	9.47513	13.87316	5.0909	17.58577
ENST00000321757.11	34.78199	36.13144	33.1983	31.54386
ENST00000321854.13	0.31491	0	1.13216	0.45901
ENST00000321944.8	0.41205	1.44642	0.87632	1.01905
ENST00000322139.4	0.61884	11.04664	1.32381	9.68266
ENST00000322142.13	0.77159	0.18209	5.00678	1.13139
ENST00000322238.12	0.93578	0.52388	0.46236	1.47486
ENST00000322340.9	3.97389	1.62408	3.82554	0.72087
ENST00000322396.7	6.12246	8.74599	6.75104	8.89159
ENST00000322536.8	20.99916	33.44083	12.80096	30.81223
ENST00000322610.12	0.85715	0.77088	0.6531	0.72376
ENST00000322680.7	22.74987	10.27785	26.76872	12.92856
ENST00000322723.9	93.46956	44.00177	132.36486	53.68282
ENST00000323055.10	21.63984	1.08403	1.25619	2.575
ENST00000323064.12	7.03516	11.17974	6.47908	15.88544
ENST00000323373.10	0.69401	0.46136	0.60268	0.5332
ENST00000323374.8	1.18523	20.4542	1.82081	25.89002
ENST00000323456.9	7.11717	9.81169	8.96091	6.85947
ENST00000323460.10	32.27177	22.40199	22.83336	23.22894
ENST00000323584.10	5.63501	0	9.97411	0
ENST00000323630.9	0.37284	1.21545	0.47191	0.75787
ENST00000323669.10	2.70141	2.37761	2.77004	1.23741
ENST00000323854.9	1.08872	2.21671	0.46783	1.66391
ENST00000323926.10	90.63916	21.17171	8.91855	6.37415
ENST00000324001.8	0	0.34103	0	0.1866
ENST00000324170.7	7.41366	14.57429	11.38328	11.36286
ENST00000324309.8	1.52441	0.9926	2.86713	1.97508
ENST00000324331.10	0.50262	1.19656	0.44049	1.54442
ENST00000324348.9	5.2288	2.65611	4.96982	2.13059
ENST00000324385.9	0	0	0	0
ENST00000324464.8	0.25318	2.40584	0.67736	3.27258
ENST00000324501.10	10.26992	9.8888	7.50373	8.88767
ENST00000324589.9	0	0	0	0.23501
ENST00000324938.9	0	0	0	0
ENST00000325203.9	0.64016	1.19957	0.87451	1.61875
ENST00000325385.12	3.49658	7.61008	2.99568	6.9675
ENST00000325577.8	3.38277	6.96181	2.35255	3.85178
ENST00000325590.9	10.36013	24.37137	3.21006	22.53279
ENST00000325722.8	35.67882	24.75825	38.31377	25.28694
ENST00000325747.9	2.55184	8.01944	1.50661	7.2085
ENST00000325897.5	0.00665	3.84934	0.35544	3.88199
ENST00000326071.8	2.26813	0.97932	4.10105	2.04265
ENST00000326092.8	0.60902	1.53486	0.52196	1.14604
ENST00000326877.8	1.03684	1.12372	0.67727	0.91657
ENST00000326932.8	104.87834	112.46555	61.4443	120.83217
ENST00000327026.7	2.48513	6.89425	2.53389	4.23106
ENST00000327035.10	8.06843	5.0861	26.11512	1.11998
ENST00000327155.10	8.74045	18.83834	11.12232	21.34946
ENST00000327171.7	7.66008	5.7185	8.27764	4.87526
ENST00000327304.10	10.62609	35.25866	8.51991	26.68237
ENST00000327569.7	0	1.08278	0	0
ENST00000327680.7	1.76626	11.57271	0.89618	14.8925
ENST00000327697.11	3.30589	9.20637	3.59042	7.23966
ENST00000327791.8	0.92353	1.07472	0.88874	0.80662
ENST00000328111.6	0	0	0.01701	1.42075
ENST00000328453.9	9.85547	7.05775	8.44657	3.52693
ENST00000328514.11	1.13628	2.44103	0.12212	0.9645
ENST00000328969.5	0	0.33315	0.10683	0.18017
ENST00000329138.9	12.9156	17.44475	3.66983	24.41044
ENST00000329285.13	1.28357	1.73882	6.3999	1.69133
ENST00000329600.8	2.26783	1.36896	0.27976	0.84501
ENST00000329800.7	0	0.1187	0.09906	0.12824
ENST00000329908.12	24.50109	29.48961	20.61533	13.14979
ENST00000330010.12	1.57848	3.36741	2.95383	4.59356
ENST00000330232.9	0	1.89605	1.67872	12.04896
ENST00000330233.11	3.94968	19.25638	1.52927	16.35441
ENST00000330503.12	21.13825	26.45897	13.05145	23.64734
ENST00000330634.11	27.97365	9.07014	24.09411	15.97523
ENST00000330675.12	9.67073	0.71219	7.82594	1.02592
ENST00000330877.7	3.38406	0.02762	3.09302	0.81853
ENST00000330884.9	2.16597	3.58121	1.49101	4.60085
ENST00000331040.9	0	0	0.54385	0.42373
ENST00000331200.8	69.66617	46.45958	58.22106	42.28589
ENST00000331203.7	2.80077	6.30136	1.60422	6.0574
ENST00000331239.8	13.60986	15.40306	0	7.98281
ENST00000331272.9	12.12858	16.70835	12.28913	11.58254
ENST00000331320.12	16.16727	37.58863	14.17277	22.282
ENST00000331493.7	0.157	0.12435	2.35962	0.08207
ENST00000331552.12	5.29307	5.05456	4.64545	6.72999
ENST00000331581.11	172.58729	52.59529	494.9467	61.05623
ENST00000331711.11	1.41566	4.23585	1.14111	2.64547
ENST00000331821.8	79.00519	15.52571	26.54376	16.1
ENST00000331826.12	1.05442	0.26958	0.20358	0.50017
ENST00000331830.7	2.49723	100.83086	0.62836	95.21047
ENST00000331856.7	0	0	0.11597	0
ENST00000332082.8	2.30708	0	0.50935	0
ENST00000332129.6	13.29362	1.66992	12.96768	2.54142
ENST00000332131.9	4.30353	11.84489	1.9493	6.74903
ENST00000332496.10	18.61007	6.40624	17.44853	8.44286
ENST00000332592.7	0	2.01338	0	2.44081
ENST00000332810.4	6.26884	10.60851	5.93478	13.64628
ENST00000332854.11	2.05016	1.51687	1.53565	1.94315
ENST00000333027.7	15.85925	1.44224	10.47215	2.67144
ENST00000333201.13	9.26072	7.71673	8.18726	6.89172
ENST00000333202.8	21.68629	15.0223	15.07699	9.73812
ENST00000333425.10	0	0	0.09527	0
ENST00000333447.11	10.46451	1.27281	15.92231	0.34464
ENST00000333511.9	62.45876	1.16471	79.90758	1.70751
ENST00000333538.10	3.90194	0.37304	1.8323	0
ENST00000333681.5	1.09742	1.10812	0.81736	1.64133
ENST00000333896.5	18.51197	11.6979	62.16837	10.40991
ENST00000334116.7	13.6468	5.55255	9.70572	3.20469
ENST00000334186.9	8.51781	3.05552	8.7878	3.74682
ENST00000334211.12	3.79502	0.84376	3.97882	0.74796
ENST00000334571.7	7.32376	9.29559	8.95519	11.5912
ENST00000334634.9	1.92539	2.94605	0.56788	1.95117
ENST00000334636.10	2.64263	9.99236	1.29543	8.09749
ENST00000334661.5	2.7238	5.54141	2.82946	3.40573
ENST00000334715.7	4.35403	1.25226	3.92644	2.27479
ENST00000334785.12	1.84389	1.4339	0.86059	4.59781
ENST00000334884.9	9.12246	2e-5	25.17136	1e-5
ENST00000334895.10	4.1379	1.7886	1.6315	1.61339
ENST00000334933.8	0	0.86919	0	0.89055
ENST00000334976.11	66.94365	49.64254	47.02741	59.73792
ENST00000335263.9	1.73918	8.28022	1.17201	7.85516
ENST00000335282.5	0.19873	4.527	0.1872	3.69564
ENST00000335551.11	0.57168	0	0.60599	0.10744
ENST00000335866.7	21.98861	66.07178	9.83163	75.70451
ENST00000335877.11	41.96605	44.02017	30.53343	60.89845
ENST00000335953.9	2.06547	42.52929	1.90272	33.75289
ENST00000336216.9	20.68607	30.99923	18.17467	25.86156
ENST00000336294.10	5.64552	8.68802	3.74005	7.5777
ENST00000336454.5	9.59046	7.66303	8.85531	5.29521
ENST00000336592.11	4.66839	10.62756	2.45325	16.70433
ENST00000336648.8	0.15191	0.6704	0.28553	1.0372
ENST00000336695.4	37.98736	24.42924	34.57788	36.06437
ENST00000336787.6	1.47115	2.35515	0.63497	3.57888
ENST00000336904.7	1.75665	2.57566	1.80035	2.15518
ENST00000336916.8	31.02714	0.58005	8.33884	0.39739
ENST00000336949.7	19.31292	21.61385	21.22696	16.83601
ENST00000336985.11	0.92558	6.5263	0.47662	7.41156
ENST00000336990.8	0.93959	0.90499	1.74616	0.2375
ENST00000337019.7	0.50353	0	0.47993	0
ENST00000337057.8	5.66219	2.11368	3.10871	1.47446
ENST00000337080.8	12.11302	14.18962	11.62165	14.95074
ENST00000337120.9	10.41164	8.29014	10.20464	5.88519
ENST00000337195.10	18.46746	33.49811	11.80395	27.66185
ENST00000337248.9	5.57654	2.13998	9.78048	3.08805
ENST00000337273.10	40.15346	107.16357000000001	46.30696	66.32648
ENST00000337414.9	0.16435	0.18098	0	0.50755
ENST00000337433.10	4.45278	6.37565	2.97151	4.18366
ENST00000337526.11	312.93053	174.64541	389.86967	162.26812
ENST00000337540.11	0.76883	1.49337	1.18565	0.94744
ENST00000337673.7	9.19398	2.33278	2.41122	4.45457
ENST00000337706.7	2.85456	0.25709	4.90864	0.57224
ENST00000337843.7	2.65341	2.53459	2.58793	8.35833
ENST00000337851.9	1.85698	4.38989	3.06918	1.14018
ENST00000337910.10	11.32805	16.90596	4.81134	14.09033
ENST00000337963.9	10.55601	4.70575	3.87265	5.53641
ENST00000337979.9	33.30012	7.61507	84.24028	15.46547
ENST00000337989.11	1.65991	0.10665	0.46561	0.71643
ENST00000338056.7	0.13071	0.16519	0	0.24676
ENST00000338104.10	0.66613	0	0.69248	0.16601
ENST00000338167.10	98.10633	97.0712	68.09075	142.45531
ENST00000338193.11	0.50302	0	0	0
ENST00000338316.9	7.46696	1.28669	6.02199	3.6497
ENST00000338327.4	0.33736	0.37304	0.87451	0.41033
ENST00000338343.10	4.36503	26.96801	2.78549	26.48455
ENST00000338382.11	8.51699	17.25158	11.8933	19.4691
ENST00000338387.11	8.85852	0.10658	36.82723	0.24267
ENST00000338446.8	1.29405	1.89908	0.20721	1.14406
ENST00000338465.5	0.15981	2.4618	0	10.77822
ENST00000338508.9	5.86116	0.46109	4.5218	2.59628
ENST00000338564.9	4.69033	2.8666	6.57355	1.97662
ENST00000338608.7	0.41077	4.18402	0.27894	2.85991
ENST00000338631.10	5.83163	9.59542	3.49507	9.70809
ENST00000338635.10	0	4.38851	0	0.90003
ENST00000338702.4	20.58854	3.47819	22.70736	3.9045
ENST00000338858.9	0	27.56891	0	8.92682
ENST00000338883.9	0.40645	1.48821	1.18657	0.59655
ENST00000338891.12	6.02453	12.02068	7.95154	10.01603
