isoform_id	EP1.BRN3B.RO	EP1.WT_hRO_2	H9.BRN3B_hRO_2	H9.BRN3B.RO	H9.CRX_hRO_2
ENST00000509513.6	11.1467	4.62428	3.48091	12.11467	1.09055
ENST00000509529.1	28.72918	18.49342	11.4755	16.50289	1.06006
ENST00000509581.5	11.06904	7	8.05457	7.02928	5.01179
ENST00000509744.1	0	0	0	36	0
ENST00000509799.5	77.59808	312.38929	259.86261	122.44854	327.09058
ENST00000509834.6	0	10.66667	40.30212	0	10
ENST00000509903.5	42.23905	22.60362	0	0	0
ENST00000509912.5	17.00619	10.19414	10.55279	5.22981	6.85261
ENST00000509957.5	21.25554	11.06629	10.85888	27.59653	6.34497
ENST00000509984.1	11.4318	0	0	21.51893	0
ENST00000510098.1	0	1.18153	2.59134	0	7.2221
ENST00000510212.1	0	0	0	33.3687	0
ENST00000510269.5	2.46431	1.72818	1.31883	0	0
ENST00000510283.5	206.68233	68.00129	74.04775	147.10593	56.4492
ENST00000510321.1	109.48503	7	18.2893	120.4788	18
ENST00000510379.1	32.31827	14.93737	5.95144	87.13222	6.95491
ENST00000510451.5	2.20557	3.34609	4.46618	3.38776	4.04516
ENST00000510533.5	17.16218	3.85011	0	18.87911	4.08571
ENST00000510573.6	38.32284	67.12066	53.71194	38.688720000000004	40.874
ENST00000510625.2	18.51341	17.9327	9.32693	28.05771	8.07003
ENST00000510644.6	43.99887	7.75955	10.95775	38.88709	9.46533
ENST00000510954.6	10.67424	6.756	9.32386	6.88423	27.50648
ENST00000510999.1	0	30	33	0	35.23739
ENST00000511001.2	12	1	0	3	8
ENST00000511003.1	3.88238	1.8946	2	0	5.23499
ENST00000511015.1	0	29.59109	0	0	0
ENST00000511058.2	0	0	0	54.0114	0
ENST00000511097.6	39.63292	13.7716	3.48582	11.50755	3.13745
ENST00000511163.5	20.52977	11.5344	9.36223	11.38587	17.18688
ENST00000511171.5	19.40436	14.4478	14.55759	11.57315	5.47507
ENST00000511258.6	20.0891	7.336	5.17055	0	5.19564
ENST00000511294.1	69.43492	102.76065	119.2725	166.40695	94.54859
ENST00000511345.5	69.146	48.53698	57.60488	50.97704	72.55238
ENST00000511455.7	114.9445	60.46538	66.85891	86.01005	54.60218
ENST00000511497.5	15.01656	9.76445	4.77908	7.54735	3.62253
ENST00000511573.5	14.58419	9.10964	1.51036	13.73527	5.15814
ENST00000511633.5	12.49978	0	0	5e-5	30.25469
ENST00000511642.5	9.13119	0	33.19383	1e-5	10.73699
ENST00000511643.6	79.35977	2.35219	6.2582	35.58148	3.86028
ENST00000511647.5	53.26245	54.515	71.24946	76.66598	41.17638
ENST00000511687.1	255.72347	0	0	154.94997	0
ENST00000511817.1	43.21671	36.29011	24.91479	26.93664	15.97163
ENST00000511833.3	109.59092	188.78447	242.97759	412.41247	120.12068
ENST00000511901.1	22	10	9.20569	2	7.1405
ENST00000511980.5	2.08116	1.09302	0	2.29137	2.18876
ENST00000511987.5	4.37572	4.63415	1.04365	80.29508	2.47543
ENST00000511996.5	5.26983	1.04478	2	11.14731	32
ENST00000512033.1	0	2.63112	11.62492	0	3.88853
ENST00000512095.5	6.78735	6.96183	3.52596	0	3.24934
ENST00000512101.5	15.21398	16.36914	10.90758	9.42225	20.10946
ENST00000512168.1	253.64542	2.4832	1e-5	0	2.59453
ENST00000512193.5	3.07049	0	25.89523	53.69633	0
ENST00000512231.5	10.29765	37.55619	53.64456	23.95402	17.10975
ENST00000512298.2	15.90093	3.42798	5.43682	25.23857	7.48566
ENST00000512339.5	14.28867	4.00301	12.66349	14.26574	19.97335
ENST00000512375.1	17.4368	21.8305	14.98507	13.67986	7.1527
ENST00000512376.2	16.06892	3.22046	0.08951	1e-5	32.96576
ENST00000512391.5	7.42341	4.4851	2.6469	5.19658	5.10616
ENST00000512419.5	890.78611	623.95652	705.14646	1778.27886	443.45223
ENST00000512466.1	17.00109	2.33476	8.35117	433.30718	8.39555
ENST00000512534.5	59.80775	43.59022	48.84084	95.48463	35.98458
ENST00000512588.5	81.45713	199.97542	120.43072	66.25422	167.95444
ENST00000512648.5	3.68948	3.02338	2.4963	0	3.34832
ENST00000512733.5	128.61857	170.53419	89.7781	141.07326	160.67986
ENST00000512737.6	1933.6179	1390.75903	1897.62843	1413.00652	1696.45719
ENST00000512739.5	96.29242	0	0	64.08058	0
ENST00000512894.6	0	10.75409	0	2.71043	6.73778
ENST00000512914.1	37.59265	59.71717	35.30664	32.3524	64.0905
ENST00000512944.6	215.27101	65.98179	66.17596	170.79571	84.27547
ENST00000512960.5	21.0533	5.72488	11.7058	25.37767	7.50405
ENST00000513137.5	10.61068	9.1292	0	11.61241	2.11681
ENST00000513162.5	34.41159	39.45062	13.7182	51.68583	3.25121
ENST00000513291.2	87.77737	30.24833	21.20981	182.26216	19.56809
ENST00000513295.2	33.5639	0	8.58397	22.79108	2.6757
ENST00000513318.1	6.79804	1.16076	0	8.66762	28.20524
ENST00000513416.5	33.3974	92.92953	69.22356	25.94589	60.13669
ENST00000513541.5	10.27181	2.87514	5.72058	9.1416	6.07567
ENST00000513572.3	4	14.85115	14.70564	16.81579	86.17932
ENST00000513582.5	180.13114	7.95971	25.07665	9.93696	8.88053
ENST00000513750.6	10.29765	37.55619	53.64456	23.95402	17.10975
ENST00000513824.5	3.1419	1.04878	0	4.35573	1
ENST00000513848.5	8.71662	0	8.55447	13.83504	6.80696
ENST00000513914.5	4.68553	3.39374	3.35011	10.65045	0
ENST00000513985.5	23.67654	61.46374	22.40517	26.5041	36.63201
ENST00000513986.2	794.17157	448.3484	604.2572	538.06754	406.91021
ENST00000514080.2	0	0	0	0	16
ENST00000514160.2	3.38774	2.5877	64.73696	4.05283	0
ENST00000514224.2	45.81197	7.11907	3.75394	14.94001	16.74878
ENST00000514358.1	4	0	1	0	0
ENST00000514368.1	2.21917	0	0	11.14923	0
ENST00000514429.5	165.06978	23.78575	33.29811	110.47818	21.89284
ENST00000514430.5	26.81183	41.24953	16.00408	72.99352	28.15438
ENST00000514442.5	2.06675	3.0524	4.11445	6	5.07625
ENST00000514483.5	2.23324	4	9.10362	2.16067	7
ENST00000514605.2	6.27255	27.59739	2.06621	8.5413	4.68019
ENST00000514698.5	4.27068	0	1.4449	0	1.50243
ENST00000514703.5	0	1.12127	0	0	21
ENST00000514886.1	2.39098	0	1.36504	6.97273	1.74286
ENST00000515035.5	7.0873	4	5.03444	7.07948	6.07697
ENST00000515098.5	57.04873	3.40769	3.12728	25.19026	2.33198
ENST00000515165.5	0	0	0	0	4.75006
ENST00000515332.5	0	1	0	0	0.61428
ENST00000515353.1	0	20.20174	32.399	2.69978	25.14569
ENST00000515360.5	12.22968	5.6537	26.77362	7.20344	64.6735
ENST00000515370.1	3.31223	1.11043	2.15709	1.10573	8.03598
ENST00000515380.1	2.0158	9.51512	14	7.09787	0
ENST00000515434.1	6.50371	6.35093	9.18595	4.80581	2.41325
ENST00000515578.5	8.89322	24.82621	31.60908	36.94165	21.21487
ENST00000515600.1	5.97473	7.71162	0	3.49942	7.7085
ENST00000515601.6	102.10892	0	29.77139	90.30934	40.59323
ENST00000515644.2	5.6887	1.37139	2.97656	2.12913	0
ENST00000515701.1	0	0	0	15	0
ENST00000515796.1	0	0	0	0	2
ENST00000515853.5	32.13675	15.51417	5.07575	54.21599	3.6956
ENST00000515868.5	33.55082	4.99067	7.37977	1.89892	2.87033
ENST00000517339.5	21.61288	18.46997	0	36.07404	52.1216
ENST00000517413.5	6.77395	7.6088	7.99977	21.11489	9.5857
ENST00000517448.5	0	0	11.98391	0	0
ENST00000517462.6	46.69705	6.45751	7.702	80.80528	4.81224
ENST00000517561.2	11.70155	2.32369	11.61271	7.43095	10.96564
ENST00000517609.5	4.15162	0	1.02936	3	5.91276
ENST00000517659.5	0	0	0	0	0
ENST00000517682.6	1944.56639	1.79593	1013.02843	1637.37429	1.73895
ENST00000517697.6	5.22409	1.56099	4.05921	17.50773	1.78814
ENST00000517860.5	0	0	0	0	0
ENST00000517874.1	0	0	0	0	0
ENST00000517885.5	14.97015	0	0	10.5336	0
ENST00000517898.1	210.97583	0	3.08406	19.75016	0
ENST00000517913.5	3.43814	2.25847	3.31317	55.86549	1.07412
ENST00000517940.2	270.73865	1e-5	7.11776	31.3801	2e-5
ENST00000518072.1	4.74069	32.75423	2.94983	18.28048	0
ENST00000518286.5	17	0	0	0	0
ENST00000518304.1	1	0	0	0	9
ENST00000518320.6	7.37845	0	0	1.03611	1
ENST00000518384.1	8.07572	2.23603	6	9.15282	3.54234
ENST00000518414.5	5.16998	0	0	0	0
ENST00000518415.5	12.13195	4.00233	0	29.1637	3.35673
ENST00000518533.5	19.72279	0	2.3978	4.27227	12.56204
ENST00000518592.5	11.25783	4.38621	5.27085	9.37837	5.33333
ENST00000518660.5	0	0	7.15741	0	0
ENST00000518707.1	2	2	0	13.61825	0
ENST00000518786.1	84.39031	0	3.14052	2.29579	1.11113
ENST00000518818.1	37.64399	1.33696	0	3	0
ENST00000518858.1	1.87631	0	0	8.94546	0
ENST00000518894.1	0	2.66304	6.85102	0	38
ENST00000518937.6	523.82039	151.74692	128.04481	581.93563	78.48325
ENST00000518972.5	2.92724	2.44105	0	1.0257	0
ENST00000518993.2	218.27508	65.96145	541.4481	177.50153	51.47556
ENST00000519027.1	122.93668	14	0	0	0
ENST00000519093.5	33.62989	52.72802	76.16148	118.02582	125.18561
ENST00000519132.5	14.0007	7.8711	2.51753	2.72884	10.03584
ENST00000519199.5	4.18628	1.01504	3.11359	2.02074	4.76461
ENST00000519258.1	0	0	0	40	0
ENST00000519259.5	660.69526	194.37266	185.05951	420.04423	195.33066
ENST00000519263.5	0	0	2.01995	1.84476	0
ENST00000519295.6	169.64882	48.25638	42.21438	133.61465	0
ENST00000519300.1	2.92724	0	0	0	0
ENST00000519301.6	4.17424	1.56353	1.43149	3.38065	1.58127
ENST00000519342.1	0	19	23	3	10
ENST00000519356.1	29.51818	0	1	11.49283	0
ENST00000519389.6	34.34265	36.66209	9.59287	7.70735	10.82045
ENST00000519432.1	0	0	0	2.4643	0
ENST00000519449.5	26.59598	49.65799	52.13585	24.1067	22.10129
ENST00000519463.1	4.56912	3.86704	4	6.17835	6.1576
ENST00000519583.5	28.64261	15.36692	8.23189	2.00656	12.68534
ENST00000519584.5	0	4.07752	0	1.83112	0
ENST00000519602.6	15.59396	47.44522	30.26353	44.46634	16.46611
ENST00000519650.5	1.86861	5.4	1.33333	0	1.31722
ENST00000519657.5	0.06473	3.15825	1.00418	1.92708	2.88884
ENST00000519664.1	32.66536	0	0.65045	10.87903	2.80582
ENST00000519846.5	1.78898	0	0	13.5652	0
ENST00000519888.6	3.53695	15.77364	81.6105	9.31351	15.26851
ENST00000520058.1	0	0	53.51987	0	2.75497
ENST00000520067.5	0	0	0	1	0
ENST00000520099.5	0	6	6	20.5	0
ENST00000520179.5	5.02037	0	0	4.23531	2.49437
ENST00000520191.5	28.7308	0	0	0	0
ENST00000520262.6	42.53796	69.6266	47.86291	0	45.2165
ENST00000520271.5	44.31197	44.7329	37.3506	24.88633	36.54566
ENST00000520296.5	8.16191	0	3.41477	8.28619	13.28813
ENST00000520302.5	36.91945	33.7133	18.05365	112.96877	17.44486
ENST00000520388.5	0	0	0	17.38175	6
ENST00000520405.1	26.2167	0	0	0	0
ENST00000520407.5	20.45791	7.80654	11.38662	16.05622	9.13095
ENST00000520439.3	0	2.83355	2.03533	0	6.29965
ENST00000520461.1	0	0	0	0	0
ENST00000520468.7	2.07977	2099.82549	372.03892	52.3892	2028.76249
ENST00000520502.7	0	9.13692	14.65712	0	3.62699
ENST00000520527.5	252.71607	35.80817	40.2358	618.62681	38.48437
ENST00000520636.5	12.7323	2.14993	4.06704	5.16551	4.18704
ENST00000520645.6	468.7697	224.1714	266.79918	380.46391	326.91046
ENST00000520855.1	0	18	4	0	2
ENST00000520878.5	82.35633	25.52681	24.06557	107.65807	11.00073
ENST00000520916.1	2	1.12075	17.30679	4.47591	10.7406
ENST00000520957.1	6.13387	5.3458	1.76922	11.32389	2.74576
ENST00000521104.1	191.55843	84.7641	97.55463	345.55108	89.36572
ENST00000521164.5	0	0	0	0	20.49888
ENST00000521189.1	2.96784	5.89484	4.60435	2.42076	4
ENST00000521241.6	2.25352	1.2213	4.8463	3.27675	2.80834
ENST00000521270.5	0	0	0	76.21112	0
ENST00000521335.1	3.0982	2.65058	5.56779	103.38202	1.64222
ENST00000521485.5	0	0	0	10.58132	14.08411
ENST00000521519.1	4	0	2	0	0
ENST00000521531.5	107.89972	0	4.52408	128.42925	0
ENST00000521621.5	133.00823	22.40917	27.29416	101.82679	19.43754
ENST00000521623.1	0	4.66667	0	0	0
ENST00000521709.1	0	0	2	2.84772	0
ENST00000521743.5	28.99328	19.97581	8.92156	11.77559	9.25417
ENST00000521761.6	1.74136	4.68298	5.41228	0	1.78814
ENST00000521925.5	3.58532	0	0	15.63743	0
ENST00000522016.1	21.64541	1.14094	0	12.93343	0
ENST00000522136.5	2.73665	3.19924	9.87504	5.47408	11.06077
ENST00000522144.1	0	0	21.5	0	0
ENST00000522225.5	8.69261	0	1.8423	0	4.98025
ENST00000522284.5	182.61744	2.71776	1.21142	10.71845	11.23458
ENST00000522301.5	0	0	0	73.90394	1.07331
ENST00000522317.5	42.72596	1.99628	0	9.19018	0
ENST00000522425.5	19.55801	17.47425	9.83651	20.41079	8.32867
ENST00000522517.5	0	0	0	0	0
ENST00000522556.1	20.2941	4.06079	0	16.72596	1.54816
ENST00000522621.1	4	16	10	1	6
ENST00000522677.8	70.80933	145.52444	176.9861	62.42935	127.58503
ENST00000522792.1	86.55017	288.0046	187.07918	101.07933	312.81921
ENST00000522866.5	17.37994	1.04813	0	5.69274	4.29839
ENST00000522904.6	41.66049	18.73896	14.18714	62.90909	13.05272
ENST00000522912.5	130.98131	25.84535	30.08792	103.59586	27.7307
ENST00000522954.1	7.51839	23.28906	12.37799	4.75868	5.13191
ENST00000522955.5	29.04782	2.36276	4.62258	3.2076	1.08882
ENST00000523013.1	1e-5	0	4.37881	18.74058	0
ENST00000523064.1	9.3523	17.55866	8	4	13
ENST00000523079.5	14.42756	2.66806	1.55929	4.41921	0
ENST00000523183.5	6.66667	0	3	0.5	0.5
ENST00000523204.2	1e-5	23.83022	1.97727	0	24.38703
ENST00000523235.5	64.38458	4.63087	7.57454	70.49059	12.44003
ENST00000523271.1	66.31365	62.48981	22.75189	58.52904	74.53952
ENST00000523304.1	15.05566	4.49425	33.33221	28.72953	39.33975
ENST00000523340.1	47.25886	19.92991	26	35.705	26.49276
ENST00000523345.1	0	0	0	85.86736	0
ENST00000523362.6	3.21689	3.09576	6.41076	1.0268	11.22948
ENST00000523392.2	86.66781	33.8486	112.75394	262.37271	39.78465
ENST00000523418.5	3.14716	0	1.41746	2.0835	0
ENST00000523448.5	9.85079	4.1001	8.67676	11.81925	10.21222
ENST00000523551.1	43.28563	0	0	0	0
ENST00000523585.5	2.08107	0	0	4.12618	1.71229
ENST00000523681.1	2.32758	1	4	1.2345	20
ENST00000523683.1	6.08438	195.41666	4.03114	3.07101	54.21156
ENST00000523732.1	3.42857	2	0	28.2086	1
ENST00000523952.5	3.16734	1.1051	2.08266	1.0388	51
ENST00000523984.5	11.47653	40.37464	48.17551	18.01307	35.07621
ENST00000524052.2	27.74343	9	3.31848	18.23993	8
ENST00000524095.5	0	21.54797	0	0	0
ENST00000524111.5	73.05606	29.98448	25.59426	51.0038	30.46491
ENST00000524176.2	35.16486	10.98131	14.68168	9.30753	16.07523
ENST00000524233.1	0	0	0	0	6.16204
ENST00000524250.5	3.12569	0	0	4.495	1.68151
ENST00000524314.1	4.27721	12.85714	9.6022	5.24642	8.43796
ENST00000524365.5	0	0	7.84431	0	8.92787
ENST00000524506.5	9.93574	6.58513	8.96935	14.07608	3.23583
ENST00000524522.5	38.2882	9.16585	17.11167	54.87689	12.80478
ENST00000524549.1	95.70278	17.80797	31.65873	59.27461	18.36882
ENST00000524556.1	0	2.2876	0	0	2.06211
ENST00000524647.5	32.3197	11.66826	21.40789	28.72265	18.78054
ENST00000524666.5	103.10791	31.80257	20.55359	59.76398	38.81032
ENST00000524720.5	0	3.16888	3.85592	0	3.78326
ENST00000524722.1	0	0	0	0	1.70866
ENST00000524725.5	1e-5	47.8741	28.51183	9.06628	46.82441
ENST00000524821.6	118.02453	59.82422	61.5	153.45236	69.86212
ENST00000524827.6	15.48331	9.1784	3.94121	13.69648	6.3056
ENST00000524849.5	1.83988	0	0	0	6.93103
ENST00000524989.1	12.0521	2.25811	1.10371	10.19133	2.3128
ENST00000525006.1	14	1	12	0	0
ENST00000525077.2	24.80895	9.68548	18.56795	22.96521	6.20362
ENST00000525356.1	5.53667	20.13832	18.82528	2.52779	18.15992
ENST00000525433.2	2.12505	2.29598	1.67259	1.65756	4.29837
ENST00000525449.6	1.30348	0	4.57806	14.59253	3.40057
ENST00000525462.1	0	0.74154	7.17969	10.30228	3.86156
ENST00000525543.5	235.9264	19.67523	22.43602	127.2403	15.1635
ENST00000525621.6	86.19441	102.75747	111.48172	31.26939	86.89674
ENST00000525680.6	266.73967	316.64676	350.40444	202.482	344.37142
ENST00000525729.5	6.98191	4.5	4.02217	8.62842	10.53056
ENST00000525790.5	20.09905	2.08532	0	34.13748	0
ENST00000525842.5	184.76453	39.22045	122.20694	262.37636	13.24054
ENST00000525908.6	78.59381	3.1147	18.42919	56.99576	4.95463
ENST00000525989.1	4.92339	0	13.5796	11.09918	0
ENST00000526151.6	0	2.39656	0	1.03274	0
ENST00000526177.5	29.60642	19.21372	4.16833	38.1747	4.25878
ENST00000526202.5	2.79635	5.63711	0	6.50569	1.30723
ENST00000526302.5	0.94422	1.28918	3.97245	0	3.78326
ENST00000526395.5	19.09511	10.16712	10.92177	10.50297	31.01822
ENST00000526400.7	15.98158	1.5161	3.76664	7.3506	0
ENST00000526413.5	2.28284	0	1.62658	12.08199	1.23622
ENST00000526495.6	0	0	0	0	0
ENST00000526531.1	73.50842	8.37927	24.98593	65.66966	15.93962
ENST00000526683.6	60.94814	21.30933	27.04509	12.53601	16.43865
ENST00000526689.1	32	10	3	73	3
ENST00000526725.1	4	1	0	1.06118	0
ENST00000526746.5	0	1	0	25	0
ENST00000526794.1	78.37055	6.02233	12.03035	139.43164	8.35343
ENST00000526941.1	19.47267	0	0	26.21423	0
ENST00000527150.5	28.51633	9.17555	13.54402	14.91167	10.066
ENST00000527186.1	181.71621	599.94662	414.05259	190.93607	325.79036
ENST00000527197.5	7	3.31702	8.10488	3.07013	4.24651
ENST00000527231.2	64.90327	5.14539	8.58263	60.32646	7.43661
ENST00000527261.5	2	0	0	1	0
ENST00000527295.5	10.91149	0	0	6.26123	0
ENST00000527306.1	204.14535	9.18426	7.94957	131.23635	10.00383
ENST00000527368.5	0	2.04253	30.36482	19.54736	0
ENST00000527372.7	126.62909	39.436279999999996	34.04528	115.00208	87.77702
ENST00000527411.5	23.43641	11.33259	0	12.11845	1.59123
ENST00000527478.6	253.43116	285.10109	310.86701	288.99402	387.06095
ENST00000527481.3	3.2939600000000002	3.64919	0	2.33259	1.44996
ENST00000527531.5	7.99317	0	0	7.63947	0
ENST00000527545.1	3.63706	0	1.50463	9.23478	30.15843
ENST00000527634.5	5.22665	0	0	1.23862	3.6518
ENST00000527657.1	0	0	0	26.1115	2
ENST00000527662.5	2.09787	0	1.80742	2.03083	0
ENST00000527685.5	68.689	0	0	5.60325	0
ENST00000527744.6	53.40081	0	0	42.45458	0
ENST00000527755.5	58.61216	4.82082	23.23192	73.81975	16.72517
ENST00000527763.5	26.679	21.48057	27.77348	31.32039	12.31754
ENST00000527785.1	1.73901	0	0	0	0
ENST00000527830.1	46.85942	46.51561	103.99108	35.36113	52.49061
ENST00000527848.1	7.21017	4	3	0	1
ENST00000527867.5	42.95441	0	0	0	0
ENST00000527981.1	6.92895	4.02946	3.19175	5.11546	4.39738
ENST00000527987.1	10.66064	0	0	22.32219	0
ENST00000528031.1	1.21363	15.72441	0	0	0
ENST00000528066.1	6.45145	6.1474	14.6229	0.51615	4.18899
ENST00000528157.7	803.20977	307.82901	339.27958	471.0477	285.66981
ENST00000528282.5	541.10348	18.36776	22.97238	2063.9222	5.44116
ENST00000528416.6	326.19505	234.32985	475.86357	199.55338	241.72895
ENST00000528536.1	0	11	0	0	0
ENST00000528647.5	1.97969	3.80297	0	1e-5	0
ENST00000528694.1	67.81655	42.52147	58.66151	61.55941	43.29431
ENST00000528723.5	0	1.73047	1.10643	2.84835	1.18246
ENST00000528845.5	2.438	1.24945	2.73821	0	1.43353
ENST00000528930.6	299.83624	434.43603	505.11411	295.73504	527.08453
ENST00000528996.2	11.94894	28.74262	26.01716	1.55417	20.30484
ENST00000529175.5	14.56669	19.59971	31.14232	21.81847	20.49582
ENST00000529177.5	8.13617	14.29549	3.44144	10.59792	5.81627
ENST00000529208.5	51.3701	35.37626	6.73416	110.35306	6.80918
ENST00000529213.1	0	0	0	0	1.13934
ENST00000529221.6	109.32793	58.79435	38.81849	89.46746	23.88471
ENST00000529348.1	21.7035	21.6048	15.44063	5.67036	24.41722
ENST00000529354.1	3.31743	1	1.09554	1.06966	1.06749
ENST00000529370.6	11.60083	11.64247	0.92744	24.16858	14.35562
ENST00000529391.5	0	0	0	0.47382	0
ENST00000529572.5	59.57276	4.54234	2.50359	37.30674	7.32662
ENST00000529690.5	12.37091	13.17493	23.39781	6.1286	15.21325
ENST00000529720.2	294.54079	39.46175	56.46824	116.24832	5.33597
ENST00000529721.5	12.2083	5.34538	0	16.06617	4.51617
ENST00000529739.2	16.27049	24.48296	2.11491	0	9.21511
ENST00000529742.1	60.79635	14.96098	27.3249	58.86339	18.80417
ENST00000529747.5	17.4861	88.96453	214.51602	132.61171	89.72758
ENST00000529808.1	3.67677	2	1.06152	5.12147	2.22407
ENST00000529834.5	1.04608	0	1.17852	3.33161	1.15951
ENST00000530104.2	24.29542	15.07409	14.18989	20.96589	18.4645
ENST00000530271.6	54.75358	79.17296	45.72519	102.89167	9.24619
ENST00000530304.5	486.62415	0	106.37388	498.35592	0
ENST00000530340.6	25.22597	11.59965	0	22.44542	0
ENST00000530481.5	175.74864	60.05094	39.10004	359.42853	62.325
ENST00000530489.5	2e-5	0	21.50369	37.39483	1e-5
ENST00000530618.1	58.07614	0	0	0	0
ENST00000530660.5	15.15691	115.87647	98.23383	3e-5	176.39116
ENST00000530712.6	71.16062	48.81994	163.53186	32.33746	150.18993
ENST00000530755.5	7.32411	9.10812	6.04637	25.13352	1
ENST00000530757.5	102.74274	63.23197	18.01764	170.10853	33.02214
ENST00000530829.2	42.25419	1e-5	0	50.56576	14.69741
ENST00000530928.5	4.69486	5.99808	4.46042	3.25859	4.9276
ENST00000531022.5	2.76281	0	0	10.49276	0
ENST00000531066.6	342.81879	180.60768	160.79827	283.83546	248.14121
ENST00000531130.6	9.09375	5.54491	11.19403	7.51793	7.25587
ENST00000531133.5	41.28245	12.44616	20.31031	42.16318	19.00223
ENST00000531253.5	41.45158	83.35751	102.03262	67.59136	82.71124
ENST00000531493.5	83.66151	0	0	2.69774	0
ENST00000531712.5	1.11912	0	1	3	0
ENST00000531759.1	18.22498	7.42398	0	3.36208	1.01728
ENST00000531776.1	38.27174	17.86389	20.96266	12.08991	35.52287
ENST00000531836.6	16.54863	0	0	11.72511	6.76263
ENST00000531905.1	20.66557	9.31856	1.55712	8.1057	12.10128
ENST00000531928.6	3.81532	15.34871	7.85019	4.58806	14.36276
ENST00000532049.1	6.46654	0	0	5.02842	1.06283
ENST00000532052.1	19.80297	108.39732	22.91043	28.82399	204.74399
ENST00000532143.2	5.45541	3.27642	0	31.13615	4.7586
ENST00000532163.5	15.44996	35.57228	30.88981	5.86652	33.3739
ENST00000532250.5	0	0	0	6	1
ENST00000532312.2	46.8738	16	23	17	7
ENST00000532428.6	54.00896	13.8907	38.92605	45.99599	33.59913
ENST00000532512.1	12.52654	1.08337	4.32868	7.49017	2.22683
ENST00000532529.1	12.60523	80.08015	65.4368	15.23636	65.92061
ENST00000532549.2	0	0	0	2.73576	0
ENST00000532779.5	4.41414	0	5.44028	8.26922	7.55785
ENST00000532939.3	29.30532	16.19583	13.32107	115.31003	9.20909
ENST00000532976.1	58.07722	20.97213	19.7608	65.43847	31.63288
ENST00000533035.5	1e-5	22.00546	1e-5	2e-5	13.0047
ENST00000533065.5	5.81101	0	1.36253	0	0
ENST00000533072.1	64.69057	140.37232	139.94858	85.82523	134.40592
ENST00000533093.5	263.8373	31.40627	12.07394	187.10543	13.59167
ENST00000533102.5	15.79375	10.91509	13.73465	31.86346	10.26713
ENST00000533171.5	0	0	0	0	0
ENST00000533277.5	11.23137	4.83051	7.86513	21.071	5.7422
ENST00000533299.2	6	0	0	15	1
ENST00000533334.2	2.6343	0	0	7.73507	20.47288
ENST00000533345.5	22	5.0795	1.02351	43.7545	0
ENST00000533402.5	11.93847	6.9995	1.80742	14.31527	1
ENST00000533474.1	1.81042	80.71607	23.84164	0	0
ENST00000533519.1	50.31897	0	7.2516	70.23758	8.80196
ENST00000533522.1	6.65918	0	3.47767	0	2.153
ENST00000533626.5	385.9682	88.02754	209.17388	673.61485	47.87084
ENST00000533627.5	0	0	1.6104	6.94357	3.58547
ENST00000533637.5	15.49279	7.37655	4.3362	21.39276	2.13031
ENST00000533645.1	28.19231	3.57797	12.01835	10.57824	10.40445
ENST00000534054.1	1.28162	153.81215	308.63167	2.21832	276.68679
ENST00000534222.1	0	0	0	0	0
ENST00000534228.2	5.04668	0	8.83399	4.2754200000000004	0
ENST00000534325.5	27.17099	24	0	71.00276	26.55287
ENST00000534501.5	0	0.57347	0	115.00792	0
ENST00000534577.1	27.29392	4	3	27	13
ENST00000534578.5	15.08038	1	0	20.49402	2.74518
