isoform_id	EP1.BRN3B.RO	EP1.WT_hRO_2	H9.BRN3B_hRO_2	H9.BRN3B.RO	H9.CRX_hRO_2
ENST00000301678.7	10.85686	14.12669	13.87579	10.15455	17.16345
ENST00000301679.7	7.63583	3.2965	3.50978	1.58696	0.85261
ENST00000301770.10	0	0.45459	0.85508	0	0.37873
ENST00000301831.9	3.43742	1.39612	2.13177	9.48898	2.56973
ENST00000301897.5	0.3767	0.47434	0.8375	0.75727	0.1564
ENST00000302251.9	9.76356	1.64519	1.90803	8.15514	3.36647
ENST00000302287.7	11.99201	7.42224	4.69925	6.24789	6.87142
ENST00000302533.6	1.56463	1.16538	0.23963	0.55604	0.13917
ENST00000302763.12	49.94012	78.72571	80.2454	52.21713	56.27212
ENST00000302913.8	2.76155	0.59633	0.7852	0.83269	0.34671
ENST00000302955.11	8.61676	16.64704	14.6498	5.72079	14.2882
ENST00000303025.10	3.10023	0	0	1.34515	0.20155
ENST00000303145.11	1.337	6.79348	3.80932	0.4094	3.7058
ENST00000303230.6	23.2459	9.77732	4.88714	34.20323	5.25218
ENST00000303334.9	0.78079	3.37696	3.61466	0.82365	5.55468
ENST00000303391.11	29.80232	16.58792	13.52069	31.43164	17.72889
ENST00000303586.11	1.76903	3.52586	2.06923	1.5993	1.44513
ENST00000304004.7	3.5074	1.73484	0.53768	3.81037	1.37754
ENST00000304032.13	27.26902	31.41755	20.26432	32.66545	24.40572
ENST00000304129.9	5.28937	0.55866	1.11003	6.33014	1.10408
ENST00000304372.6	0	0	0	0	0
ENST00000304771.8	28.29763	25.74284	22.64199	33.29576	30.21333
ENST00000304886.6	37.67026	30.29087	40.96027	36.72961	32.64341
ENST00000304952.11	23.84542	29.16358	33.39666	20.04581	32.16416
ENST00000305264.8	30.16594	30.5646	37.8913	26.48385	39.08173
ENST00000305476.10	7.04538	5.56479	4.67108	5.09853	2.77651
ENST00000305557.9	5.84729	3.83517	2.87979	4.3784	3.24752
ENST00000305762.11	2.91114	4.37113	3.51008	2.75608	3.17217
ENST00000305958.9	8.34769	6.68674	2.68369	5.96409	6.48023
ENST00000306006.10	0.41686	0.51804	0.2454	1.26198	0.20717
ENST00000306315.9	8.08118	8.12949	1.066	36.08959	18.80226
ENST00000306389.7	0.26158	0.55916	1.7069	0.20117	1.34738
ENST00000306433.9	7.17966	3.54103	3.05441	6.81246	1.56729
ENST00000306721.8	2.60712	9.97467	13.03172	0.53488	17.7096
ENST00000306875.10	20.3245	12	7.25645	11.31389	9.60337
ENST00000306910.9	3.64317	1.45783	2.43108	1.03695	1.35715
ENST00000307114.11	1.43653	1.36555	1.43974	1.77849	1.17612
ENST00000307126.10	9.91729	7.61068	7.13603	16.15926	7.92297
ENST00000307355.12	0.65001	1.1169	0	0.19963	0.8327
ENST00000307378.10	0.79258	0.16743	5.78054	2.95566	2.38948
ENST00000307422.9	0	10.37843	0.43941	0	0.41719
ENST00000307602.9	48.13457	64.22914	58.88979	43.43809	66.66649
ENST00000307641.9	0.30439	0.90592	1.05407	0.521	0
ENST00000307650.9	4.83648	13.27057	7.93971	6.9936	6.50908
ENST00000307662.5	31.93799	1.93545	1.48704	11.55399	1.04698
ENST00000307729.12	9.78059	16.61551	12.19299	13.10675	13.95072
ENST00000307808.10	25.4279	0	0	37.99008	0
ENST00000307877.7	30.29227	32.36095	25.95788	25.88379	31.5098
ENST00000308110.9	12.08409	18.31986	20.17189	12.41107	17.49468
ENST00000308159.10	21.57551	29.14031	31.81086	23.69859	20.56674
ENST00000308212.9	3.99562	10.78777	3.73328	1.21512	12.52991
ENST00000308370.11	5.58394	7.49186	5.51842	2.40341	3.60916
ENST00000308375.10	0.92189	0.76869	0.79157	0.60968	1.07007
ENST00000308388.7	1.19857	2.47399	4.67521	0.45902	5.15899
ENST00000308440.11	0.78941	0.28139	0.54166	0.15699	0.36326
ENST00000308811.8	1.65187	0.23194	0	0.36823	0
ENST00000308964.7	3.60274	7.04622	5.90618	5.2745	8.27483
ENST00000309050.9	0.33211	1.72857	1.05616	0.24041	0.82793
ENST00000309060.7	0	7.2653	3.18155	0	0.63466
ENST00000309190.9	8.36299	16.46882	15.90122	18.29194	15.44132
ENST00000309244.9	57.49236	63.99621	55.09096	50.58621	57.58675
ENST00000309657.8	5.21008	2.78548	2.25511	5.0175	0.87499
ENST00000309777.11	4.72862	3.07717	2.37881	1.17668	2.8423
ENST00000309863.11	24.69228	15.78841	24.68166	26.30224	37.56193
ENST00000309868.12	3.16815	0	1.05194	6.34313	0.50807
ENST00000310123.8	29.76992	21.36365	33.21338	13.19462	52.62381
ENST00000310132.11	2.34099	1.78422	3.38637	6.34131	1.43176
ENST00000310397.13	14.86511	0.19513	0.58301	3.02928	0
ENST00000310496.9	13.73366	7.49537	7.16863	12.59072	5.75991
ENST00000310758.9	3.89502	10.62713	1.67142	22.32568	2.01988
ENST00000310961.9	0.59945	0.17684	0	0.09524	0
ENST00000310998.8	0.0543	0.12988	0	0.18994	0
ENST00000311001.9	0	0	0	0.10768	0
ENST00000311086.9	27.09317	51.38156	55.64741	28.24921	47.65594
ENST00000311160.14	10.67225	11.59549	12.58722	4.99725	11.58984
ENST00000311549.11	5.06234	0	0	0.26282	0
ENST00000311573.9	0	0.93372	10.31042	0.10249	10.38414
ENST00000311669.12	12.20401	0.19967	2.36792	7.25537	1.56147
ENST00000312210.9	0.61731	4.17081	1.2311	0.64873	1.66797
ENST00000312239.10	5.70343	10.04226	6.02948	4.3643	6.04977
ENST00000312265.9	0	0	0.49386	0	0.06995
ENST00000312358.12	6.95147	6.26923	6.01956	7.05475	5.77064
ENST00000312413.10	1.45655	7.6866	6.78214	2.88659	6.08674
ENST00000312431.10	7.17939	4.50179	11.1537	9e-5	14.52346
ENST00000312493.5	0	0	0	0.34961	0
ENST00000312547.7	59.13683	37.24578	33.21562	57.96486	33.9815
ENST00000312562.7	12.04906	2.22091	11.32957	1.64297	0.63121
ENST00000312841.9	0.62767	0	0	0.44012	0.18864
ENST00000312938.5	8.94541	9.4561	9.52842	9.05418	12.25329
ENST00000313236.10	5.4485	3.32897	6.07638	8.61329	3.48189
ENST00000313243.6	18.02608	5.29554	2.22407	24.06286	2.84382
ENST00000313269.5	39.00803	13.70116	16.47795	45.61025	11.51335
ENST00000313349.3	17.91444	26.34995	25.29167	25.73554	28.40461
ENST00000313352.11	0.27843	0.12988	0.1166	0.13402	0.50497
ENST00000313375.8	0.26536	0	0	0.54147	0.40049
ENST00000313386.9	9.76642	15.98574	21.19306	18.62048	17.21224
ENST00000313465.5	0.1638	2.94352	2.41271	0.44618	2.99753
ENST00000313565.10	0.89099	2.02237	4.46439	0.40604	2.70925
ENST00000313581.4	0.36335	0	0.65679	0.46463	5.15221
ENST00000313695.11	3.29713	4.2304	5.6978	2.02906	5.44456
ENST00000314070.9	0	0.94765	0	0	3.59775
ENST00000314167.9	13.1811	11.858459999999999	10.96054	13.13101	10.41013
ENST00000314191.7	30.08697	45.3276	46.28524	28.30996	32.07448
ENST00000314250.11	1.67113	3.17429	1.73104	3.88604	0.43047
ENST00000314276.7	4.80749	0	0	1.8261	1.20232
ENST00000314328.14	21.03235	15.9964	24.19365	21.80816	15.45506
ENST00000314744.6	15.13691	33.27254	14.22542	4.30693	21.65592
ENST00000314756.7	0.53594	0.16433	0.20901	0.37573	0.05554
ENST00000315013.9	0.16432	0.60814	3.85886	0	2.76146
ENST00000315082.9	10.05659	13.92964	17.50132	7.17011	19.24227
ENST00000315436.8	51.20743	24.41621	24.35361	34.91101	17.85212
ENST00000315554.15	11.38203	13.60347	15.44326	13.60721	10.69981
ENST00000315658.11	1.52443	0	0.63068	0.94437	0.23475
ENST00000315939.11	55.54137	69.43618	39.12835	29.0437	55.60601
ENST00000316156.8	14.55721	22.64479	24.81205	13.95171	14.41578
ENST00000316199.10	3.173	10.98302	19.15018	1.10278	14.60013
ENST00000316308.9	8.39272	12.49739	17.50265	10.33889	15.71908
ENST00000316364.9	1.039	0	0	0.7035	0
ENST00000316433.9	2.82914	3.24523	2.81219	3.00898	2.94876
ENST00000316586.9	28.03529	40.62606	49.23246	27.03424	41.35857
ENST00000316623.10	13.32381	17.62287	9.71747	10.34266	12.29086
ENST00000316715.9	6.21566	11.37957	14.3881	2.84591	12.66084
ENST00000316724.10	10.02789	11.83714	22.96149	16.29164	20.83805
ENST00000316891.10	9.12994	23.54391	16.13695	10.50196	15.44947
ENST00000316981.8	6.15371	12.92713	14.98453	6.60135	15.69115
ENST00000316999.9	19.7379	22.10608	35.3915	12.49897	29.72453
ENST00000317020.10	0.84927	0.66875	0.95658	0.73056	1.86661
ENST00000317151.7	1.25113	2.98958	2.58649	2.41126	0
ENST00000317502.11	41.18275	27.65664	27.35268	21.38455	23.74212
ENST00000317552.9	32.46579	75.71765	75.29641	16.14821	39.45053
ENST00000317571.8	11.25404	4.7346	4.67909	14.78934	4.91229
ENST00000317734.12	0.14165	0	0.37979	14.15047	0.38312
ENST00000317757.8	0.24153	0	0.46641	1.44835	0.27934
ENST00000317827.9	15.44376	5.80236	6.47259	24.63344	4.5272
ENST00000318041.13	0.74913	0.33787	0	0.37549	0.28054
ENST00000318424.9	2.44171	0	0	4.5215	0.80307
ENST00000318443.10	19.15395	24.53983	23.7432	12.75449	15.6842
ENST00000318948.7	55.3772	45.96673	73.95257	55.621339999999996	120.59485
ENST00000319223.8	7.22936	21.80873	19.20365	5.36541	19.72048
ENST00000319481.8	4.92695	10.85428	11.79569	4.14676	10.15916
ENST00000319769.10	2.1642	8.20239	9.30544	2.29348	6.98187
ENST00000319778.11	35.77005	0.3522	21.81191	42.12394	25.85505
ENST00000319792.7	2.46619	1.24638	2.01182	6.011	2.44377
ENST00000319826.8	8.43929	4.16023	6.30753	8.69938	6.77653
ENST00000319849.7	1.14031	0.15269	0	0.20685	0.26926
ENST00000320203.8	0	0	0	2.40461	0
ENST00000320552.6	2.41417	3.8697	2.01551	1.51389	2.03675
ENST00000320631.8	8.9517	11.77772	12.6446	7.44481	10.48637
ENST00000320912.8	40.78831	104.38113	109.77908	39.04826	98.64619
ENST00000321130.14	1.16956	0.25977	0.89892	0.9423	2.12455
ENST00000321326.11	0.60809	0.34799	0	0	0.35826
ENST00000321505.9	1.17053	3.42881	1.78237	0.64905	4.04465
ENST00000321878.10	13.14321	10.96323	6.80607	9.64609	4.84864
ENST00000322038.5	7.54222	6.63741	9.0004	6.56965	8.0398
ENST00000322142.13	0.77159	0.3065	0.76099000000000006	5.00678	0.23255
ENST00000322266.9	3.72652	2.40195	1.56785	5.68812	2.96809
ENST00000322313.9	45.87727	36.52989	38.96372	48.74927	35.10586
ENST00000322396.7	6.12246	5.62028	4.93414	6.75104	7.48078
ENST00000322522.8	8.13554	4.8534	5.93516	8.58292	8.1494
ENST00000322536.8	20.99916	25.32297	26.07074	12.80096	22.75418
ENST00000322680.7	22.74987	24.30619	13.3091	26.76872	15.37479
ENST00000322834.7	0.57886	0.41862	0.2332	0.37938	0.12895
ENST00000322910.9	3.49192	3.54423	3.43945	2.00475	6.73255
ENST00000323301.8	2.90659	5.81498	4.82268	6.37988	6.36755
ENST00000323374.8	1.18523	2.63415	0	1.82081	0.78599
ENST00000323563.8	24.08829	28.27365	27.55298	23.54365	29.79901
ENST00000323588.9	0.61988	2.55846	2.28304	0.86853	1.63077
ENST00000323668.11	11.37742	4.28881	3.29742	0	0.92909
ENST00000323959.9	19.32629	18.87365	13.04066	13.41294	16.002
ENST00000323997.10	0.76058	1.98369	0.29407	1.09639	0
ENST00000324170.7	7.41366	13.03823	15.58597	11.38328	14.12377
ENST00000324324.12	41.96378	41.10092	54.80888	40.37727	30.15052
ENST00000324461.9	0.08643	5.06723	0	1.45543	0
ENST00000324472.9	13.06779	20.57009	17.25156	14.26802	16.55659
ENST00000324545.9	9.96823	14.21105	9.18727	6.66902	4.04678
ENST00000324570.9	0.94565	3.21567	0	2.29487	0.9568
ENST00000324856.13	127.87592	88.54288	133.20491	112.84954	93.52494
ENST00000324866.11	0.84467	6.05136	2.60234	0.67102	2.11089
ENST00000324894.13	6.55712	19.04773	15.7124	7.56151	14.24399
ENST00000324938.9	0	0	0	0	0.2084
ENST00000325215.10	2.70938	2.79418	2.07649	1.15543	1.76323
ENST00000325279.4	6.73462	15.0226	13.40406	2.47026	11.69535
ENST00000325303.9	7.61841	6.68296	6.58343	4.92819	6.15229
ENST00000325385.12	3.49658	5.79844	5.62241	2.99568	5.64893
ENST00000325577.8	3.38277	4.96015	6.93966	2.35255	4.72322
ENST00000325674.11	0	5.43423	5.27717	0	2.60812
ENST00000325747.9	2.55184	3.63014	4.84473	1.50661	4.23811
ENST00000325897.5	0.00665	2.4866	1.99678	0.35544	1.34659
ENST00000326080.10	7.36944	14.18131	11.56551	6.27803	15.91729
ENST00000326092.8	0.60902	0.86671	1.05125	0.52196	0.91575
ENST00000326172.9	14.04101	1.94825	0.43174	17.68143	0.81433
ENST00000326413.7	0.26927	0.87545	1.65607	0.43661	0.27052
ENST00000326685.11	9.86923	0.45344	0	6.01372	0
ENST00000326877.8	1.03684	1.22295	2.46719	0.67727	2.84224
ENST00000327347.10	30.51246	45.98451	53.64458	18.72588	49.29025
ENST00000327374.9	1.98357	6.60902	1.77339	2.52294	0
ENST00000327697.11	3.30589	8.1162	7.79329	3.59042	9.08555
ENST00000327794.10	0.6857	1.32205	0.50651	0.46689	0.18398
ENST00000327858.11	6.95342	10.94527	15.27861	3.64599	12.4953
ENST00000328453.9	9.85547	8.40798	5.95137	8.44657	2.0981
ENST00000328568.9	1.00193	0	0	0.64701	0
ENST00000329006.5	1.39779	6.84689	6.20458	1.77278	7.20968
ENST00000329043.7	1.649	0.37346	0	2.67762	0.68286
ENST00000329117.10	1.92276	0.22493	0.22149	2.1275	0.6113
ENST00000329153.10	17.91994	19.86491	11.09126	17.71682	7.56924
ENST00000330045.12	0.41436	2.2185	2.10627	0.37355	1.56294
ENST00000330276.4	9.7837	12.26067	6.87623	23.85184	12.44682
ENST00000330687.8	0	0.92141	6.1183	0	3.63134
ENST00000330753.6	41.55794	37.71785	44.74654	19.7654	19.89153
ENST00000330877.7	3.38406	5.15374	2.88263	3.09302	5.0329
ENST00000330938.8	89.00827	77.95372	98.40452	55.22979	95.53573
ENST00000331075.10	3.00845	2.92046	3.12681	4.51378	2.5225
ENST00000331552.12	5.29307	6.98742	7.09513	4.64545	6.14863
ENST00000331559.9	0.76339	1.69405	0	0.24881	0.67657
ENST00000331826.12	1.05442	0.62467	0.18486	0.20358	0.12624
ENST00000331830.7	2.49723	71.40921	74.18559	0.62836	116.45232
ENST00000331856.7	0	0	0.1734	0.11597	0
ENST00000331923.9	19.8433	15.13505	15.93912	16.02844	21.35409
ENST00000332047.10	2.4469	1.30765	0.9045	1.08347	4.30416
ENST00000332065.9	20.97667	19.06014	24.00878	15.29295	21.21193
ENST00000332536.10	0	0.85737	0.18394	0	0.25538
ENST00000332725.7	0.89206	2.66622	2.73198	0.24446	0.65586
ENST00000333202.8	21.68629	17.75845	17.68591	15.07699	17.23334
ENST00000333213.11	7.65779	4.88145	6.71039	6.24463	6.0046
ENST00000333425.10	0	0	0.23571	0.09527	0.20114
ENST00000333447.11	10.46451	4.35713	4.78071	15.92231	8.92112
ENST00000333511.9	62.45876	32.32188	17.97945	79.90758	20.9763
ENST00000333868.10	3.724	6.1455	7.88261	3.95193	4.63024
ENST00000334018.11	1.61329	1.81837	3.49025	0.66629	2.6511
ENST00000334121.11	50.99627	58.19243	66.68747	46.32721	66.01497
ENST00000334186.9	8.51781	6.85915	7.69316	8.7878	7.82033
ENST00000334192.8	5.30023	1.29856	3.06787	11.68704	5.06958
ENST00000334619.7	2.43145	0.94275	0.79526	27.75565	0.64869
ENST00000334686.6	7.22521	8.53562	3.52625	9.28305	4.37462
ENST00000334805.11	6.40152	11.3542	14.87575	7.76094	17.92303
ENST00000334944.9	5.03257	3.04071	9.42697	2.79169	11.16777
ENST00000334956.15	15.03928	24.52357	26.22403	11.25067	24.61733
ENST00000335613.10	3.66251	0.45459	1.71016	3.88637	0.37873
ENST00000335765.9	405.65962	95.96038	113.12983	731.99015	101.75518
ENST00000335852.6	0	0	0.01789	0	0
ENST00000336034.8	0	0.76325	0	1.1272	0.56279
ENST00000336057.9	1.96426	22.29126	14.22693	4.80175	24.73696
ENST00000336279.9	1.38328	0	0	9.0138	0
ENST00000336498.8	4.0027	5.13548	5.75752	13.39957	6.7916
ENST00000336604.8	0.02379	0	0	3.81112	0
ENST00000336648.8	0.15191	1.76973	3.41555	0.28553	0.76221
ENST00000336783.9	28.6466	26.11505	9.26883	36.71153	22.58056
ENST00000336798.11	2.95762	29.15098	25.82713	4.20896	19.35725
ENST00000336873.9	4.6492000000000004	3.01873	4.03623	4.33125	6.77156
ENST00000336898.8	24.31994	8.11746	4.11565	25.21333	2.46442
ENST00000336904.7	1.75665	2.36806	1.53983	1.80035	2.38552
ENST00000336985.11	0.92558	3.78498	4.30181	0.47662	3.96938
ENST00000336990.8	0.93959	0.40401	0.89888	1.74616	1.70775
ENST00000337019.7	0.50353	0	0	0.47993	0
ENST00000337057.8	5.66219	1.12725	0	3.10871	0
ENST00000337273.10	40.15346	53.29471	78.93871	46.30696	67.77369
ENST00000337393.10	31.75709	23.89588	16.97859	37.05077	24.63226
ENST00000337401.8	1.97617	0	0	2.35631	0
ENST00000337414.9	0.16435	0.25114	0	0	0
ENST00000337566.9	0.20988	0	0.37059	0.0805	0.4689
ENST00000337706.7	2.85456	0.65512	1.30819	4.90864	0.57959
ENST00000337851.9	1.85698	2.95374	3.11173	3.06918	7.81769
ENST00000337979.9	33.30012	33.91939	24.74334	84.24028	23.48321
ENST00000338005.7	0.12969	0	0	0.17208	0.29983
ENST00000338325.1	0	0.63322	0.46641	0	0
ENST00000338343.10	4.36503	22.85945	15.61507	2.78549	16.66404
ENST00000338368.7	27.286	16.62531	21.23831	31.10844	22.35321
ENST00000338387.11	8.85852	0.12988	0	36.82723	2.56023
ENST00000338635.10	0	0	0	0	0
ENST00000338732.7	1.65894	13.38275	15.12576	1.3882	10.37969
ENST00000338858.9	0	0.72	1.37129	0	0.67898
ENST00000338891.12	6.02453	8.4191	7.17963	7.95154	10.46783
ENST00000338910.9	32.05609	16.49281	15.1031	30.66725	19.59798
ENST00000338977.5	7.50902	0.42113	0	0	1.68499
ENST00000339091.8	0.08704	0.14511	0.50579	0	0.13809
ENST00000339123.10	0.93206	1.81676	3.09281	0.75931	3.6473
ENST00000339362.9	4.18448	0	0.81521	6.12852	0
ENST00000339363.7	8.39017	3.07941	6.45066	8.89924	4.51396
ENST00000339382.3	2.15413	7.29313	25.44788	4.2868	13.78764
ENST00000339394.7	25.14853	9.42434	9.85302	9.0328	7.02748
ENST00000339450.10	1.97151	4.82642	2.56231	0.81399	4.73218
ENST00000339582.7	0.48359	0	1.31877	0.62926	0.84808
ENST00000339664.7	2.9887	4.70702	5.18972	2.54483	10.0754
ENST00000339837.9	0.38433	0	0.84254	0.10577	1.16506
ENST00000339859.8	3.85331	0	0.5736	0.35143	12.50205
ENST00000339868.10	1.33071	2.12077	1.62798	3.59167	0.82058
ENST00000339877.8	2.25511	7.20167	4.29972	1.1439	2.48136
ENST00000339901.8	10.33139	13.24975	11.83024	11.49057	10.35257
ENST00000340006.7	1.23664	0.03114	0.17283	0.91236	0
ENST00000340080.9	5.95023	2.86486	3.24673	7.23426	2.58179
ENST00000340099.10	9.30414	7.44589	8.32804	7.75092	8.6494
ENST00000340116.12	0.60851	0.57842	0.1305	1.02091	1.17073
ENST00000340124.9	13.9081	9.78048	16.11175	10.82347	10.49555
ENST00000340394.12	15.58901	19.51471	18.2524	19.08188	15.05336
ENST00000340510.8	2.48701	5.22126	3.96913	3.61633	3.25058
ENST00000340611.9	5.34794	9.1207	10.66104	3.65289	12.30762
ENST00000340635.11	1.59516	0	0	3.5055	0
ENST00000340645.10	52.40261	32.65658	37.85417	54.36449	35.04464
ENST00000340647.8	0	0	0.31553	4.25761	0
ENST00000340694.8	6.74251	11.44897	16.10326	5.54785	10.75655
ENST00000340738.9	1.5206	0.33718	0.0982	1.35181	0.35611
ENST00000340828.7	52.68561	72.46202	104.59256	36.54238	81.07084
ENST00000340833.4	0	0	0.39625	0.13684	0.44206
ENST00000340834.10	24.87685	6.89195	8.54832	19.41811	9.37992
ENST00000340908.9	85.62735	13.81018	32.46686	67.83983	34.07028
ENST00000340965.4	1.02176	0.97176	1.44785	1.20969	1.07306
ENST00000341084.7	25.42668	22.51422	20.37475	23.83895	20.29183
ENST00000341164.9	1.69696	4.20964	2.99843	0.48229	5.53926
ENST00000341170.5	16.45623	20.2691	10.85732	20.17857	13.13716
ENST00000341421.7	23.64571	18.543	18.01365	28.59321	20.91804
ENST00000341491.9	6.7642	3.38865	3.91422	11.02983	1.20037
ENST00000341547.8	0.71476	2.51337	4.05106	1.76055	3.11346
ENST00000341671.12	2.35732	6.08442	9.53784	1.97756	5.32413
ENST00000341752.11	0.63597	0.38965	0.78952	0	0.88586
ENST00000341754.8	6.03147	3.69437	4.97495	3.60968	6.50176
ENST00000341928.7	0.69297	0	1.11597	0.31839	0
ENST00000342175.11	0	7.62913	1.57071	0	3.16448
ENST00000342216.8	7.04598	29.52671	30.05538	16.38875	24.35967
ENST00000342228.7	2.59345	1.21316	0.46404	4.2844	0
ENST00000342247.10	0	4.88463	19.15203	0	14.13574
ENST00000342251.7	0.98886	0	2.59423	1.59564	0.55201
ENST00000342421.9	2.24323	1.60875	4.61903	9.95388	2.50309
ENST00000342503.8	23.13544	55.17378	80.53234	18.49066	51.99319
ENST00000342550.6	0	0	0	1.08137	0.18817
ENST00000342616.4	0.7279	1.22357	0	0.11051	0
ENST00000342771.10	24.7191	36.1369	31.42739	24.82557	28.53319
ENST00000342818.4	0.07382	0.51008	0.45965	0	0.07328
ENST00000342895.8	0.12099	3.00663	1.2593	0.25093	0.62204
ENST00000342932.8	4.11273	2.95942	3.37171	6.418	1.87949
ENST00000342933.7	18.61842	16.46326	11.99479	14.75677	11.50261
ENST00000342992.11	31.86532	14.97603	2.35601	0	8.99622
ENST00000343002.7	11.95035	11.0971	14.77873	3.79267	5.1593
ENST00000343043.7	6.18408	6.96773	6.25514	11.04226	5.18368
ENST00000343348.11	38.19904	48.93684	35.9324	21.21501	38.48254
ENST00000343455.8	11.27761	36.36236	33.79193	24.33828	47.72035
ENST00000343526.9	44.88162	62.27661	64.795	37.8946	55.77869
ENST00000343529.9	4.29016	14.49622	9.76934	0.87531	3.87769
ENST00000343534.9	0.03499	0.8663	1.20974	0.06463	0
ENST00000343599.5	0	0	0	0	0.27805
ENST00000343600.9	4.122	10.77662	5.5842	2.83726	4.13188
ENST00000343742.6	1.21815	0.72629	0.81621	0.65828	0
ENST00000343815.10	7.44098	12.22797	16.36311	5.00911	27.69842
ENST00000343876.6	0.13947	0	0.14072	1.06781	0
ENST00000343882.10	23.79707	9.65724	8.12278	35.15498	5.42936
ENST00000343984.5	3.74531	7.60084	5.79476	1.58791	2.27132
ENST00000344001.3	0	0.84424	0.52471	0.06246	0.63121
ENST00000344213.9	0.21865	0.71495	0	0	0
ENST00000344256.10	8.44661	7.6959	9.05384	6.81388	6.76835
ENST00000344277.10	0.23528	0	0	0.25753	1.78744
ENST00000344366.7	9.21673	0	0.13577	2.36349	0.12624
ENST00000344450.9	7.39667	4.57088	2.71295	3.12262	1.78116
ENST00000344461.7	0.21072	0.21106	2.45903	0.59602	0
ENST00000344548.8	8.72945	1.75066	2.98402	4.44332	1.23011
ENST00000344726.10	103.32749	71.94472	63.42093	68.60748	71.98487
ENST00000344768.10	8.32431	3.39172	3.20655	4.42324	2.74184
ENST00000344824.11	0.06713	0.1643	3.88329	0	5.73576
ENST00000344887.10	0.13879	0	0	0.08754	0.29933
ENST00000344949.9	6.51131	11.92966	11.19026	8.22025	7.17255
ENST00000345114.9	0	0	0.14575	0	0.7057
ENST00000345127.9	2.21937	2.61497	4.02894	1.97042	2.28829
ENST00000345201.6	0.49081	0.4992	0	0	0
ENST00000345239.6	1.86681	1.8215	0.38673	3.46807	0.68012
ENST00000345429.10	2.57917	0.55432	0.45255	2.37868	0.77424
ENST00000345451.8	0.77253	0.14776	0.36734	0.29962	0
ENST00000345519.10	74.3833	110.5106	142.02103	61.26067	104.79761
ENST00000345745.9	0.24953	0	0.4472	0.46255	0
ENST00000345865.6	29.57505	40.26628	49.90531	26.32473	43.38041
ENST00000346049.10	0.24768	3.7927399999999998	4.66833	0.67497	4.25145
ENST00000346387.8	0	0	0	0.32804	0
ENST00000346436.11	10.83822	13.81595	15.71696	11.95228	10.84001
ENST00000346530.9	0.41998	0	1.99937	0.35803	0
ENST00000346798.8	21.26992	15.62419	8.7098	16.38633	10.21863
ENST00000347230.9	6.96506	14.01719	10.13981	10.32727	8.31361
ENST00000347275.9	0.74347	0.95943	3.11286	0	2.06998
ENST00000347302.7	2.67874	1.40758	1.88334	2.02225	0.99741
ENST00000347703.7	1.04094	5.80683	6.12361	0.74167	7.51345
ENST00000347970.7	12.72968	18.98141	29.83899	9.31998	22.86002
ENST00000347982.9	1.74527	2.17272	1.01127	2.63629	2.13869
ENST00000347992.11	3.70669	1.40485	0	4.42545	0
ENST00000348295.7	0.25131	0.31087	0.59699	0.08057	0.48345
ENST00000348459.10	2.98431	7.28425	8.63506	0.65689	7.74944
ENST00000348495.10	21.55029	10.88061	19.30259	15.56626	16.55589
ENST00000348520.10	42.00643	40.19417	17.26759	26.07369	24.55227
ENST00000348549.9	0.75501	0.34588	0.30449	1.1674	2.3136
ENST00000348750.8	2.77552	3.64672	13.98706	2.22128	5.00053
ENST00000348824.11	3.35036	0	0	0.91193	0.62441
ENST00000348990.9	41.39597	46.87402	49.33048	53.13921	24.94624
