"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099003","vesicle-mediated transport in synapse","141/6778","252/15460",0.55952380952381,1.27622279363206,3.90620761050722,6.55308990834875e-05,0.00210388676004881,0.00131969428348187,"TPRG1L/CLSTN1/EPS15/DNAJC6/SGIP1/BTBD8/CAPN2/SNAP47/RAB4A/OTOF/STON1/NRXN1/PPP3R1/AAK1/BIN1/RAB3GAP1/CACNB4/RAPGEF4/GRIP2/CTNNB1/CADPS/CBLB/ATP6V1A/MYLK/PLD1/NLGN1/AP2M1/CPLX1/GAK/DGKQ/CTBP1/NSG1/ATP8A1/SNCA/BLTP1/CLCN3/AP3S1/CPLX2/CLTB/CANX/DTNBP1/PACSIN1/BTBD9/RIMS1/SNAP91/STX11/STXBP5/SYNE1/SYNJ2/PRKN/PRKAR1B/ACTB/SCRN1/AMPH/RALA/ABCA13/STX1A/PCLO/CADPS2/MKLN1/BRAF/PPP3CC/NRG1/ATP6V1H/RIMS2/SCRIB/SH3GL2/UNC13B/ATP6V1G1/STXBP1/DNM1/PTEN/DRD4/AP2A2/BRSK2/TH/SLC17A6/SYT7/PICALM/LRRK2/SLC4A8/RAP1B/MDM2/SYT1/PPFIA2/ATP2A2/ARPC3/STX2/PCDH17/ATP6V1D/PSEN1/NUMB/STON2/SNAP23/BLOC1S6/UNC13C/AP3B2/SH3GL3/AP3S2/SV2B/PRRT2/DOC2A/STX1B/VAC14/AP1G1/RPH3AL/PLD2/GIT1/AP2B1/ATP6V0A1/ACTG1/ARHGDIA/ROCK1/CDH2/PIK3C3/AP3D1/PIP5K1C/SH3GL1/STXBP2/DNM2/RAB8A/UNC13A/GRIK5/CALM3/AP2S1/PPFIA3/SLC17A7/AP2A1/BRSK1/SNAP25/OSBPL2/SYNJ1/ITSN1/ATP6V1E1/SEPTIN5/ATP6AP2/CASK/GRIPAP1/SYP/OPHN1/FMR1",141
"GO:0051235","maintenance of location","164/6778","299/15460",0.548494983277592,1.25106704654346,3.87340558226307,7.31560021027035e-05,0.00225806124547656,0.0014164025241255,"RER1/PLCH2/VPS13D/SELENON/ANGPTL3/GPSM2/GSTM2/CASQ2/ASPM/PTPRC/CACNA1S/HNRNPU/LDAH/SUPT7L/SLC8A1/PRKCE/CCDC88A/AUP1/ITGAV/SP100/ITPR1/ABHD5/XCR1/TWF2/IGSF11/TRPC1/PLCH1/TBCCD1/LETM1/HTT/G3BP2/CXCL9/PKD2/SNCA/NFKB1/ANK2/CAMK2D/MFSD8/FBXW7/PDE4D/TMEM232/FBN2/DIAPH1/ANXA6/ITPR3/PPARD/MDFI/IBTK/ATG5/LATS1/SYNE1/SUN1/GET4/MAD1L1/NPSR1/CD36/AKAP9/CAV1/HILPDA/MSR1/LPL/PTK2B/NRG1/ASPH/GPAA1/DGAT1/TTC39B/VPS13A/ABCA1/HSPA5/CIZ1/TAF3/ARHGAP21/ANK3/SIRT1/HK1/GHITM/PLCE1/GSTO1/PNPLA2/NUCB2/CRY2/F2/NR1H3/BSCL2/ARL2/CPT1A/DGAT2/UVRAG/APOA1/SORL1/CACNA1C/CD4/CLSTN3/PKP2/OS9/OSBPL8/HSP90B1/ACACB/SCARB1/ATP7B/DZIP1/JPH4/PRKD1/AKAP6/NFKBIA/ERO1A/ZFYVE1/PSEN1/AKT1/RYR3/CAPN3/FBN1/VPS13C/HEXA/BBS4/PML/CEMIP/PDPK1/SMIM22/ATP2A1/CD19/CORO1A/FTO/ARL2BP/JPH3/CYBA/PAFAH1B1/SREBF1/STAT5B/RNF213/PTPN2/NPC1/RIT2/EPG5/PLIN5/C3/PRKACA/CHERP/RYR1/APOE/CALM3/FKRP/PLA2G4C/KDELR1/HRC/RBCK1/FKBP1A/PLCB1/PLCB4/NTSR1/LIME1/NRIP1/MORC3/ABCG1/GP1BB/CHCHD10/PISD/SUN2/PPARA/DMD/GLA/TMSB15B/FLNA",164
"GO:0007338","single fertilization","80/6778","132/15460",0.606060606060606,1.38236898343124,3.89814927827271,7.40347949336577e-05,0.00225806124547656,0.0014164025241255,"PITHD1/UBAP2L/DCST2/ASH1L/FCRL3/KDM5B/CD46/ADCY3/DRC1/CCT4/CCT7/PLCD4/ITPR1/HYAL3/ROPN1B/SLC9B1/CCT5/AP3B1/LHFPL2/TRIM36/TRPC7/SPINK13/CRISP1/RIMS1/SLC22A16/ZPBP/ZP3/CCDC146/GARIN1B/CCDC136/PRSS37/LLCFC1/PRSS55/ADAM32/PLAT/SPAG1/CNTLN/UNC13B/NPR2/SPAG8/STXBP1/CDK1/VDAC2/IFTAP/ZP1/CD9/IRAG2/TMPRSS12/CCT2/GLIPR1L1/HVCN1/STX2/ADAM20/SLIRP/UBE3A/SPESP1/NOX5/ABHD2/CACNA1H/C16orf92/ALDOA/OR1D2/CFAP52/ZPBP2/SMAD4/ATP8B3/TEX101/SPACA4/IZUMO1/SPACA6/NLRP5/PLCB1/UMODL1/CECR2/MYH9/SNU13/WBP2NL/ACR/SPACA5/AR",80
"GO:0009566","fertilization","99/6778","169/15460",0.585798816568047,1.33615368901476,3.8823517408431,7.61559011088174e-05,0.00226610242323798,0.00142144647255739,"PITHD1/UBAP2L/DCST2/ASH1L/FCRL3/MAEL/KDM5B/CD46/ADCY3/DRC1/CCT4/CCT7/PLCD4/ITPR1/HYAL3/NECTIN3/ROPN1B/SLC9B1/CCT5/PRDM9/AP3B1/LHFPL2/TRIM36/TRPC7/SPINK13/CRISP1/RIMS1/SLC22A16/ZPBP/ZP3/CCDC146/CFAP69/GARIN1B/CCDC136/PRSS37/LLCFC1/PRSS55/ADAM32/PLAT/SPAG1/CNTLN/UNC13B/NPR2/SPAG8/STXBP1/CDK1/VDAC2/IFTAP/ZP1/BBS1/CD9/YBX3/IRAG2/INTS13/NELL2/TMPRSS12/CCT2/GLIPR1L1/HVCN1/STX2/REC8/ADAM20/SLIRP/UBE3A/CATSPER2/SPESP1/NOX5/ABHD2/NR2F2/CACNA1H/MEIOB/C16orf92/ALDOA/OR1D2/CFAP52/ZPBP2/SMAD4/ATP8B3/TDRD12/SPTBN4/TEX101/NECTIN2/SPACA4/IZUMO1/SPACA6/NLRP5/PLCB1/BCL2L1/SYCP2/UMODL1/CECR2/MYH9/SNU13/WBP2NL/ACR/ZFX/SPACA5/AR/TEX11",99
"GO:0008361","regulation of cell size","103/6778","177/15460",0.581920903954802,1.32730852392169,3.86964595750054,7.96127633762075e-05,0.00231256122188031,0.00145058844547626,"KDM1A/MACF1/VAV3/LAMTOR5/TRIM46/ADCY10/DISC1/AKT3/RTN4/BCL11A/SCTR/STK39/CREB1/MAP2/FN1/CLASP2/GOLGA4/OXSR1/CCDC51/RHOA/SEMA3F/TWF2/WNT5A/GSK3B/SLC12A8/RYK/MAP3K13/SPP1/CLCN3/SEMA5A/IL7R/EFNA5/SLC12A2/FSTL4/CDKL3/LARS1/KIAA0319/VEGFA/MAP3K7/EPHA7/RAC1/LIMK1/SEMA3A/SMURF1/SLC12A9/NRCAM/IFRD1/KEL/ABCB8/SEMA4D/TSC1/VAV2/OLFM1/KCNMA1/PTEN/SLIT1/ZFYVE27/SCT/EIF4G2/BDNF/CLNS1A/AQP11/RDX/ANO6/DIP2B/RARG/SPART/PRKD1/SLC12A6/SEMA6D/SLC12A1/ISLR2/SIN3A/GPRC5B/CLN3/SLC12A3/IST1/PAFAH1B1/RAP1GAP2/ULK2/MAPT/NHERF1/RPTOR/AQP4/DCC/PTPRS/LRRC8E/DNM2/MEGF8/APOE/AKT1S1/SLC12A5/SHANK3/CDKL5/HDAC6/WNK3/MSN/ATP7A/FGF13/L1CAM/ARHGAP4/GDI1/PLXNA3",103
"GO:0002757","immune response-activating signaling pathway","221/6778","417/15460",0.529976019184652,1.20882697795732,3.8196097516997,8.71469428099187e-05,0.00247254116809537,0.00155093824780443,"CPTP/GPATCH3/PUM1/ERMAP/EIF2B3/FYB2/PDE4B/GBP5/GFI1/VAV3/VTCN1/CD160/CTSS/FCRL3/IFI16/FCER1G/FCGR2B/CD247/RC3H1/DENND1B/NEK7/PTPRC/LAX1/RAB7B/CR2/CR1/LYPLAL1/PARP1/GCSAML/FOSL2/NLRC4/EIF2AK2/SOS1/PRKCE/RTN4/NAGK/CACNB4/IFIH1/HSPD1/CD28/RFTN1/FBXL2/MYD88/APPL1/FOXP1/NFKBIZ/CBLB/HHLA2/PLSCR1/PIK3CA/EIF2B5/TNIP2/TEC/STAP1/ANKRD17/NFKB1/OTUD4/TLR2/TLR3/PDE4D/ERBIN/PIK3R1/NAIP/AP3B1/MEF2C/PPP2CA/CSNK1A1/IRGM/TNIP1/ITK/DUSP22/MOG/HLA-A/ATAT1/NFKBIL1/BAG6/BTNL2/HLA-DRB1/HLA-DPB1/CD2AP/MAP3K7/FYN/THEMIS/TNFAIP3/TAX1BP1/NOD1/LIMK1/CD36/SH2B2/CAV1/ZC3HAV1/BRAF/MFHAS1/BLK/IKBKB/RNF170/PRKDC/RIPK2/PTK2/LRRC14/RIGI/UBQLN1/SYK/NR4A3/DAB2IP/RC3H2/VAV2/MAPK8/PLEKHA1/HRAS/IRF7/CD81/TRIM3/NR1H3/PTPRJ/LPXN/SLC15A3/CLPB/PAK1/BIRC2/NLRX1/HSPA8/TIRAP/CLEC6A/CLEC7A/KLRD1/KCNJ8/CACNB3/PCBP2/TARBP2/TESPA1/USP15/TBK1/PAWR/WASHC4/APPL2/OAS1/OAS3/SPPL3/OASL/RNF34/SLC15A4/ELF1/ACOD1/RNF31/PRKD1/NFKBIA/PRKCH/PSEN1/EIF2B2/TRAF3/AKT1/CD276/CSK/SPSB3/PDPK1/MEFV/NLRC3/CREBBP/CD19/ITGAM/CYLD/CMTM3/ZNRF1/BCAR1/CYBA/ARRB2/PLD2/C1QBP/DHX33/NLRP1/GPS2/SARM1/TRIM25/CD300LD/GRB2/SEC14L1/NPLOC4/YES1/PTPN2/EPG5/MALT1/BCL2/CD226/STK11/ABHD17A/CACTIN/PTPRS/C3/PRAM1/FCHO1/CEACAM1/NECTIN2/MARK4/PRKD2/C5AR1/NOP53/CARD8/IRF3/LILRA2/LILRB4/RBCK1/ITCH/SRC/ADA/NFATC2/LIME1/APP/ICOSLG/SLC19A1/MAPK1/PLA2G6/EP300/BMX/RPS6KA3/DDX3X/OGT/PAK3/XIAP/GDI1/IKBKG",221
"GO:0030217","T cell differentiation","152/6778","276/15460",0.550724637681159,1.25615268494404,3.79395299582516,0.000101291910584982,0.00278468730231187,0.00174673655632505,"PRKCZ/RPL22/RUNX3/ARID1A/JAK1/IL23R/GPR89B/RORC/ZBTB7B/CD1D/SLAMF6/FCER1G/RC3H1/MR1/PTPRC/CR1/CD46/HLX/DUSP10/ADAM17/FOSL2/SOS1/SOCS5/CYP26B1/LOXL3/GLI2/SP3/ATF2/STAT4/CD28/NHEJ1/TGFBR2/CTNNB1/CCR9/SMARCC1/RHOA/PBRM1/FOXP1/NFKBIZ/CD80/OPA1/KIT/LEF1/TMEM131L/SH3RF1/DROSHA/IL7R/IL6ST/PIK3R1/AP3B1/CAMK4/TCF7/SPINK5/ITK/IL12B/DOCK2/CD83/HLA-DRB1/BRD2/RUNX2/PRDM1/ATG5/THEMIS/VNN1/MYB/ARID1B/CCR6/PHF10/LFNG/ACTB/GLI3/CDK6/BRAF/SLC4A2/SMARCD3/PRKDC/IL7/RIPK2/SMARCA2/CTSL/SYK/TNFSF8/RC3H2/TSC1/ZEB1/ZMIZ1/ENTPD7/RAG1/MDK/AMBRA1/MEN1/SART1/IL18/ZBTB16/KMT2A/CRTAM/CRACR2A/CD27/CD4/LMBR1L/SMARCD1/TESPA1/SMARCC2/STAT6/DTX1/GPR18/LIG4/SOS2/ZBTB1/BCL11B/RASGRP1/B2M/RORA/SPN/BRD7/CYLD/NFATC3/ZFPM1/FANCA/TP53/PIK3R6/ERBB2/IKZF3/SMARCE1/STAT5B/STAT5A/STAT3/SMARCD2/JMJD6/PTPN2/SMAD7/MALT1/BCL2/STK11/AP3D1/SMARCA4/BRD4/PIK3R2/IFNL1/PSG9/CLPTM1/RELB/KDELR1/IL4I1/LILRB4/ADA/PREX1/RUNX1/AIRE/LGALS1/EP300/ATP7A",152
"GO:0002253","activation of immune response","247/6778","472/15460",0.523305084745763,1.19361118474026,3.7745152961946,0.000102713875904946,0.00278468730231187,0.00174673655632505,"CPTP/MASP2/GPATCH3/PUM1/ERMAP/EIF2B3/FYB2/PDE4B/GBP5/GFI1/VAV3/VTCN1/CD160/CTSS/FCRL3/IFI16/FCER1G/FCGR2B/CD247/RC3H1/CFH/CFHR4/CFHR2/CFHR5/DENND1B/NEK7/PTPRC/LAX1/RAB7B/C4BPA/CD55/CR2/CR1/CR1L/CD46/LYPLAL1/PARP1/GCSAML/FOSL2/NLRC4/EIF2AK2/SOS1/PRKCE/RTN4/NAGK/CACNB4/IFIH1/HSPD1/CD28/XRCC5/RFTN1/FBXL2/MYD88/APPL1/FOXP1/NFKBIZ/CBLB/HHLA2/PLSCR1/PIK3CA/EIF2B5/TNIP2/TEC/STAP1/ANKRD17/NFKB1/CASP6/OTUD4/TLR2/TLR3/C7/C6/PDE4D/ERBIN/PIK3R1/NAIP/AP3B1/MEF2C/PPP2CA/MATR3/CSNK1A1/IRGM/TNIP1/ITK/DUSP22/MOG/HLA-A/ATAT1/NFKBIL1/BAG6/C4A/C4B/BTNL2/HLA-DRB1/HLA-DPB1/CD2AP/MAP3K7/FYN/THEMIS/TNFAIP3/TAX1BP1/NOD1/LIMK1/CD36/SH2B2/CAV1/ZC3HAV1/BRAF/MFHAS1/BLK/IKBKB/RNF170/PRKDC/RIPK2/PTK2/LRRC14/RIGI/UBQLN1/SYK/NR4A3/C5/DAB2IP/RC3H2/VAV2/MAPK8/PLEKHA1/HRAS/IRF7/CD81/TRIM3/NLRP10/NCR3LG1/CD59/NR1H3/PTPRJ/LPXN/SLC15A3/CLPB/PAK1/BIRC2/NLRX1/HSPA8/TIRAP/C1RL/CLEC6A/A2M/CLEC7A/KLRD1/KCNJ8/CACNB3/KRT1/PCBP2/TARBP2/TESPA1/USP15/TBK1/PAWR/WASHC4/APPL2/OAS1/OAS3/SPPL3/OASL/RNF34/SLC15A4/ELF1/ACOD1/RNF31/PRKD1/NFKBIA/PRKCH/PSEN1/EIF2B2/TRAF3/AKT1/CD276/CSK/SIN3A/SPSB3/PDPK1/MEFV/NLRC3/CREBBP/CD19/ITGAM/CYLD/CMTM3/ZNRF1/BCAR1/CYBA/ARRB2/PLD2/C1QBP/DHX33/NLRP1/GPS2/SARM1/TRIM25/CD300LD/GRB2/SEC14L1/NPLOC4/YES1/PTPN2/EPG5/MALT1/BCL2/CD226/CFD/STK11/ABHD17A/CACTIN/PTPRS/C3/PRAM1/FCHO1/CEACAM1/NECTIN2/MARK4/PRKD2/C5AR1/NOP53/CARD8/IRF3/LILRA2/LILRB4/RBCK1/ITCH/SRC/ADA/NFATC2/LIME1/APP/ICOSLG/SLC19A1/MAPK1/PLA2G6/EP300/BMX/RPS6KA3/DDX3X/PQBP1/OGT/PAK3/XIAP/GDI1/IKBKG",247
"GO:0032886","regulation of microtubule-based process","143/6778","258/15460",0.554263565891473,1.26422465752171,3.7815027680085,0.000107278181565875,0.00282846726181594,0.00177419818752389,"CDK11B/CDK11A/STMN1/RCC1/MACF1/STIL/GPSM2/WDR47/PDE4DIP/TRIM46/ARHGEF2/CFAP45/NME7/TPR/CAMSAP2/HNRNPU/ROCK2/DRC1/MAPRE3/MEMO1/SPAST/XPO1/ALMS1/DCTN1/CLASP1/TTC21B/MAP2/KAT2B/CLASP2/RHOA/ATXN7/CHMP2B/CEP97/PHLDB2/GSK3B/CEP70/CCDC39/MAP6D1/DYNLT2B/TACC3/RNF4/SLAIN2/SNCA/PLK4/OCLN/EFNA5/TRIM36/CEP120/DIAPH1/NPM1/STMND1/RIPOR2/ATAT1/SENP6/CCR6/RAC1/DNAH11/GNAI1/CFAP69/AKAP9/MCPH1/CHMP7/ADAM7/TMEM67/MAPK15/HAUS6/CDK5RAP2/CAMSAP1/SLC39A12/ODAD2/SIRT1/TACR2/CFAP43/CKAP5/EML3/MARK2/ARL2/CATSPER1/BBS1/NUMA1/PAK1/CHORDC1/CEP295/DIXDC1/PHLDB1/CDKN1B/KIF21A/MDM1/NAV3/SKA3/DIAPH3/BORA/SLAIN1/ARHGEF7/CHMP4A/CCDC88C/DYNC1H1/XRCC3/TTBK2/BBS4/HDGFL3/PKD1/NUBP1/BMERB1/CYLD/BBS2/CHMP1A/PAFAH1B1/TAOK1/GIT1/ERBB2/BRCA1/MAPT/TAC4/TRIM37/CLTC/CEP295NL/CCDC40/CHMP6/CEP131/TBCD/CEP76/ROCK1/HAUS1/VPS4B/STK11/APC2/MAP1S/CLIP3/WDR62/GSK3A/TEX101/MARK4/EML2/NUP62/ATF5/AURKA/STMN3/DYRK1A/MID1/HDAC6/FGF13/MECP2",143
"GO:0030522","intracellular receptor signaling pathway","189/6778","352/15460",0.536931818181818,1.22469252125862,3.76780181688128,0.000108965542053565,0.00282846726181594,0.00177419818752389,"CPTP/KDM1A/GPATCH3/PUM1/GBP5/ARNT/RORC/FCRL3/IFI16/NEK7/RAB7B/ESRRG/LYPLAL1/PARP1/NCOA1/ASXL2/EIF2AK2/RTN4/NAGK/CYP26B1/KDM3A/IFIH1/CNOT9/SP100/NR2C2/RFTN1/NR1D2/THRB/RARB/FBXL2/MYD88/RHOA/TMF1/FOXP1/TP63/TNIP2/CLOCK/ANKRD17/TLR3/SKP2/DAB2/ERBIN/PPP2CA/RNF14/NR3C1/CSNK1A1/PPARGC1B/IRGM/ATAT1/DAXX/PPARD/MAP3K7/NR2E1/TNFAIP3/CITED2/LATS1/FAM120B/AHR/TAX1BP1/NOD1/CD36/CAV1/TRIM24/ZC3HAV1/EZH2/IKBKB/RNF170/PRKDC/HNF4G/RIPK2/UBR5/KDM4C/RIGI/DNAJA1/UBQLN1/NR4A3/NR6A1/RXRA/AKR1C3/MAPK8/SIRT1/ZMIZ1/CTBP2/IRF7/TRIM3/BMAL1/CRY2/NR1H3/SLC15A3/SCGB2A2/CLPB/PAK1/PRCP/BIRC2/VPS11/NLRX1/HSPA8/TIRAP/LMO3/KCNJ8/VDR/KMT2D/NR4A1/RARG/PCBP2/TARBP2/USP15/TBK1/CNOT2/NR2C1/WASHC4/OAS1/OAS3/OASL/RNF34/NCOR2/SLC15A4/PRKD1/STRN3/NFKBIA/ESR2/ESRRB/SNW1/AKT1/UBE3A/DNAAF4/NEDD4/RORA/TRIP4/PML/NR2F2/SPSB3/MEFV/NLRC3/CYLD/CNOT1/ZDHHC7/C1QBP/DHX33/NLRP1/GPS2/ALOX15B/ALOXE3/PER1/NCOR1/SREBF1/MED1/THRA/STAT3/BRCA1/TRIM25/DDX5/SEC14L1/NPLOC4/EPG5/PIAS2/ABHD17A/PLIN5/PTPRS/SAFB2/SAFB/CARM1/SMARCA4/PKN1/NR2F6/ACTN4/EGLN2/MARK4/NOP53/CARD8/IRF3/DDRGK1/ASXL1/ITCH/SRC/PMEPA1/SLC19A1/MAPK1/MN1/YWHAH/RBFOX2/DDX17/EP300/PPARA/DDX3X/HDAC6/AR/OGT/XIAP",189
"GO:0042110","T cell activation","253/6778","485/15460",0.521649484536083,1.1898349116152,3.7531431410915,0.000111359648129467,0.00283039105662396,0.00177540491645006,"PRKCZ/RPL22/PLA2G5/RUNX3/ARID1A/CTPS1/JAK1/IL23R/VTCN1/GPR89B/CD160/RORC/ZBTB7B/SH2D2A/CD1D/SPTA1/NCSTN/SLAMF6/CD84/SLAMF1/FCER1G/FCGR2B/ILDR2/CD247/RC3H1/ABL2/MR1/PTPRC/LAX1/CD55/CR1/CD46/HLX/DUSP10/ADAM17/FOSL2/SOS1/SOCS5/CYP26B1/LOXL3/NCK2/GLI2/MARCHF7/DPP4/SP3/ATF2/STAT4/HSPD1/CASP8/CD28/SLC11A1/NHEJ1/AZI2/TGFBR2/CTNNB1/CCR9/SMARCC1/RHOA/PBRM1/FOXP1/NFKBIZ/CBLB/HHLA2/TIGIT/CD80/PLXNA1/NCK1/IL20RB/PIK3CA/OPA1/TFRC/DLG1/KIT/PPP3CA/LEF1/PDE5A/TMEM131L/SH3RF1/DROSHA/IL7R/IL6ST/PIK3R1/AP3B1/CAMK4/TCF7/SPINK5/FBXO38/ITK/IL12B/DOCK2/DUSP22/CD83/RIPOR2/HLA-A/BAG6/AGER/HLA-DRB1/HLA-DQA1/HLA-DQB2/BRD2/HLA-DPA1/HLA-DPB1/RUNX2/PRDM1/ATG5/FYN/THEMIS/ARG1/VNN1/MYB/ARID1B/CCR6/PHF10/MAD1L1/LFNG/ACTB/GLI3/ZP3/CDK6/PIK3CG/CAV1/BRAF/SLC4A2/SMARCD3/PRKDC/IL7/PAG1/RIPK2/CYRIB/SCRIB/DOCK8/SMARCA2/IFNK/CTSL/SYK/TNFSF8/RC3H2/TSC1/TRAF2/ZEB1/ZMIZ1/ENTPD7/CD151/CD81/NCR3LG1/CD44/RAG1/MDK/AMBRA1/CD6/MEN1/SART1/IL18/ZBTB16/KMT2A/CRTAM/CRACR2A/CD27/CD4/CLEC4A/CLEC7A/LMBR1L/SMARCD1/TESPA1/SMARCC2/STAT6/PAWR/KITLG/DTX1/SLC7A1/LCP1/GPR18/LIG4/TNFSF13B/CUL4A/SOS2/ZBTB1/PSEN1/BCL11B/AKT1/RASGRP1/EIF2AK4/B2M/SEMA6D/RAB27A/RORA/SMAD3/CD276/CSK/PDPK1/NLRC3/SPN/CORO1A/ITGAL/BRD7/CYLD/NFATC3/ZFPM1/FANCA/TP53/PIK3R6/FLOT2/CCL5/ERBB2/IKZF3/SMARCE1/STAT5B/STAT5A/STAT3/SMARCD2/PRKAR1A/GRB2/JMJD6/YES1/PTPN2/SMAD7/MALT1/BCL2/SOCS6/STK11/AP3D1/TNFSF14/CD209/TYK2/SMARCA4/DHPS/BRD4/FCHO1/PIK3R2/IFNL1/CEACAM1/PSG9/CLPTM1/RELB/KDELR1/IL4I1/LILRB1/LILRB4/FKBP1A/ITCH/SRC/ADA/PREX1/RUNX1/ICOSLG/AIRE/ADORA2A/MYH9/LGALS1/EP300/WAS/MSN/ATP7A",253
"GO:0007163","establishment or maintenance of cell polarity","123/6778","218/15460",0.564220183486238,1.28693479443748,3.76983266606531,0.000114784549126227,0.00285790101906116,0.00179266094983388,"PRKCZ/CDC42/CAP1/KIF2C/PATJ/DOCK7/LRRC7/GPSM2/SNX27/LMNA/ABL2/KIAA1614/CRB1/SDCCAG8/ROCK2/RHOQ/WDPCP/CYP26B1/DCTN1/CLASP1/PARD3B/STK25/CLASP2/MAP4/RHOA/WNT5A/FRMD4B/PHLDB2/GSK3B/NPHP3/AMOTL2/EPHB1/IFT80/DLG1/HTT/WDR1/SPRY1/FAT1/RICTOR/ERBIN/CTNNA1/WWC1/DOCK2/FBXW11/RACK1/RIPOR2/DST/ACTB/CYTH3/RAC1/KRIT1/FSCN3/MCPH1/CYRIB/PTK2/SCRIB/DOCK8/KANK1/TEK/CDK5RAP2/GPSM1/FRMD4A/MPP7/ITGB1/PARD3/GBF1/BRSK2/RHOG/WEE1/PARVA/INSC/PAX6/CKAP5/MARK2/SIPA1/NUMA1/DLG2/AMOTL1/CRTAM/JAM3/ATN1/KCNJ8/PRICKLE1/RAP1B/SKA3/NEK3/DIAPH3/PALS1/TTC8/CDC42BPB/MYO9A/IGF1R/PKD1/CORO7/SPN/RPGRIP1L/CARMIL2/PARD6A/PAFAH1B1/DLG4/NDEL1/IFT20/FLOT2/ANKFN1/NHERF1/LLGL2/CYTH1/NDC80/LAMA1/MTCL1/ROCK1/STK11/SIPA1L3/BRSK1/FERMT1/PARD6B/MYH9/SH3BP1/MSN/OPHN1/DLG3/SLC9A6/FGF13",123
"GO:0016032","viral process","213/6778","402/15460",0.529850746268657,1.20854124185799,3.7432852731599,0.000118099890659029,0.00288163733208031,0.00180754990545504,"TARDBP/RCC1/KPNA6/PPIH/ST3GAL3/EPS15/JUN/NFIA/GTF2B/LAMTOR5/CSDE1/SETDB1/ADAR/IFI16/SLAMF1/NUCKS1/CD55/CR2/CR1/CD46/EIF2AK2/RAB1A/MGAT4A/MGAT5/CXCR4/DPP4/IFIH1/ITGAV/STAT1/CD28/PIKFYVE/SP100/ARL8B/TOP2B/FBXL2/UBP1/RPSA/ZNF502/CXCR6/DAG1/TASOR/CHMP2B/NECTIN3/CD80/GSK3B/ITGB5/RAB43/PLSCR1/AGTR1/ZNF639/ST6GAL1/TFRC/CTBP1/REST/SCARB2/LEF1/LARP7/SPCS3/ITGA2/CHD1/MAN2A1/CSNK1A1/TNIP1/LARP1/CANX/MGAT1/DEK/MOG/TRIM26/HLA-DRB1/SRPK1/EEF1A1/ATG5/IGF2R/PRKN/EIF3B/DDX56/PPIA/FKBP6/PEG10/SRPK2/MDFIC/CAV1/ZC3HAV1/CTSB/VPS37A/CHMP7/SLC20A2/WWP1/PABPC1/ST3GAL1/LY6E/PARP10/SLC52A2/VPS28/VCP/PCSK5/CTSL/MVB12B/LRSAM1/NOTCH1/ITGB1/CDK1/IFIT5/IDE/TRIM8/CTBP2/IFITM2/IFITM3/IRF7/CD81/TRIM21/TRIM6/TRIM22/SMPD1/EIF3F/FAM111A/DDB1/SLC3A2/PC/GRK2/UVRAG/RSF1/NCAM1/TMPRSS4/DDX6/CBL/NECTIN1/HSPA8/CD4/RESF1/PCBP2/TARBP2/ITGA5/MGAT4C/OAS1/OAS3/OAS2/OASL/SCARB1/RAN/ZDHHC20/SLC7A1/TRIM13/ATP7B/LIG4/CHMP4A/FUT8/ZFYVE1/SNW1/IFI27/SIVA1/AKT1/EIF2AK4/NEDD4/OAZ2/HACD3/ISG20/FURIN/JPT2/TFAP4/CIITA/N4BP1/PARD6A/WWP2/ST3GAL2/CHMP1A/TP53/CCL5/TOP2A/CALCOCO2/TRIM25/DDX5/KPNA2/ST6GALNAC2/CHMP6/P4HB/NPC1/GALNT1/PIK3C3/BCL2/VPS4B/CTDP1/BSG/PTBP1/INSR/CD209/EIF3G/SMARCA4/LDLR/BRD4/IFNL3/ZFP36/GSK3A/NECTIN2/APOE/PRMT1/TRIM28/TBC1D20/ITCH/SRC/MX1/ADARB1/LGALS1/EIF3L/APOBEC3G/EP300/PPARA/ACE2/DDX3X/FMR1/HCFC1/ZBED1",213
