isoform_id	EP1.WT_hRO_2	EP1.WT_ROs_D45	H9.BRN3B_hRO_2	H9.CRX_hRO_2	H9.CRX_ROs_D45
ENST00000650162.1	0	0.29729	0.26768	0.3208	0.16025
ENST00000650193.1	0	0.51894	0	0.12624	1.09667
ENST00000650198.1	0	0.391	0	0	0
ENST00000650225.1	5.51574	0	14.2217	6.06512	0.6284
ENST00000650253.1	0	0	0.1166	0.29233	0
ENST00000650297.1	0.93321	0.427	0	0	0.68449
ENST00000650398.1	1.15572	0.48718	1.35603	0.53811	1.24835
ENST00000650490.1	2.98731	0	0	0	0
ENST00000650540.1	0.94418	0.22331	1.55505	0.18392	1.2542
ENST00000650592.2	1.92188	1.11913	1.20175	0.53302	1.66735
ENST00000650651.1	0.26075	0.29852	0	0.25363	1.07226
ENST00000650653.1	30.3613	8.56891	28.38752	38.12237	4.69228
ENST00000650656.1	1.15078	0.44682	0	0	0.43493
ENST00000650731.1	0.18983	0.18648	0	0.16146	0.10186
ENST00000650735.1	0.28529	1.01332	1.01565	0.24077	1.22639
ENST00000650772.1	0.48706	0.4403	0.1467	0.60276	0.28731
ENST00000650785.1	0.21647	0	0	0.47057	0
ENST00000650855.1	0	0	0	0	0.23012
ENST00000650893.1	1.08777	0.84664	0.32827	0.48625	0.92052
ENST00000650911.1	0.19482	0	0.3699	0.26033	0.04442
ENST00000650954.2	0	0.11191	0.06492	0.07603	0.25616
ENST00000651024.2	1.26593	2.70579	1.16493	1.05186	4.74571
ENST00000651042.1	2.15217	6.7366	1.05408	2.3242	5.05969
ENST00000651097.1	0.58687	1.68323	0.59859	0.54098	1.17222
ENST00000651151.1	1.73178	0.58111	1.08835	0.23529	1.4772
ENST00000651152.1	1.32168	0	0.53567	0.78297	0.18002
ENST00000651168.1	10.25623	0.87422	10.62469	10.84146	2.64752
ENST00000651193.1	0.3869	0.42763	1.26378	1.14767	1.40778
ENST00000651252.2	0	0.60979	0	0	0.12707
ENST00000651259.3	0.38965	2.74274	3.6418	3.18332	8.19015
ENST00000651298.1	2.0571	5.12772	4.93162	3.90832	6.99214
ENST00000651302.1	3.61909	4.28158	6.39773	5.56737	2.15318
ENST00000651316.1	0	0	0.58991	2.26667	0
ENST00000651341.1	0.17045	26.84543	1.47729	2.43728	17.27567
ENST00000651354.1	14.3358	13.8948	10.80126	10.71485	19.14821
ENST00000651382.1	3.99093	16.85716	4.60474	4.72997	2.24527
ENST00000651414.1	0	0.17349	0	0	0
ENST00000651501.1	0	0.40078	1.48252	0.24403	0.78889
ENST00000651518.1	0	0.18652	0.1166	0	0
ENST00000651528.2	0	1.43901	1.78203	0	1.98312
ENST00000651532.1	4.71908	15.0936	15.77131	10.08746	8.28405
ENST00000651534.1	2.78366	4.18406	2.46861	3.10156	1.26272
ENST00000651564.2	11.48487	77.67401	12.96151	6.68159	122.35791
ENST00000651580.1	8.60183	0	0	0.49789	0
ENST00000651586.1	1.61521	0.90512	0.79394	0.75063	0.9448
ENST00000651592.1	0	0.11191	0.06492	0.07603	0
ENST00000651600.1	3.14416	0	1.39403	3.07997	0.06852
ENST00000651695.2	2.64083	2.9574	3.25952	7.69012	3.56445
ENST00000651761.1	4.47762	7.11225	4.54429	6.37531	5.97645
ENST00000651829.1	0.64942	0	0.98649	0	0.08887
ENST00000651849.1	0	0	0	1.42843	1.02045
ENST00000651854.1	0.17613	0	0.15371	0.28076	0
ENST00000651857.2	0	1.25743	0.12206	0.43857	0.82301
ENST00000651870.1	0.43597	1.15683	0.77737	1.01167	1.75754
ENST00000651891.1	0	0.13216	0	0	0
ENST00000651892.2	24.98837	33.76432	31.08978	31.33468	36.75971
ENST00000651926.2	0.13538	0.11613	0	0.13064	0
ENST00000651943.2	24.9557	24.15891	17.26632	30.17756	20.73925
ENST00000651961.1	0.40609	0.08297	0.27032	0.27096	1.17162
ENST00000651998.1	0	0	0	0	0
ENST00000652036.1	20.8925	0	13.50459	5.26356	8.11587
ENST00000652102.1	1.56834	0.45747	1.31177	0.43513	2.45556
ENST00000652107.1	56.86943	23.73654	53.40314	50.97756	34.39559
ENST00000652126.1	0.19482	0.62444	0	0.13017	0.04442
ENST00000652133.1	0.98671	0.17076	0	0	0
ENST00000652157.1	0.9018	2.59149	0	0.69563	1.86061
ENST00000652172.1	0.19799	0	0	0	0
ENST00000652185.1	3.10856	3.17421	2.55891	0.92352	0.80855
ENST00000652212.1	0.36407	0.60979	0	0.28548	0.12707
ENST00000652237.1	0	0	0	0.53325	0.01149
ENST00000652244.1	0.38812	0.21793	0	0	0.14726
ENST00000652303.1	0.34622000000000003	0.38208	1.18881	0	0.48791
ENST00000652337.1	8.99155	27.53849	14.15699	10.38838	27.29017
ENST00000652466.1	0.57857	1.47767	0.83136	0.50833	2.24411
ENST00000652476.1	0.24328	0.50821	0.43137	0.96259	0.23394
ENST00000652497.1	0.55943	1.45344	0.59175	0.15254	0.91814
ENST00000652519.1	1.49646	0.78081	0.2332	0.56809	0.92176
ENST00000652569.1	0.18703	0	2.952	3.05906	0
ENST00000652623.1	0.55599	0.38359	0.14224	0	1.14147
ENST00000652636.1	0.7793	0.14922	0.2332	0.50497	0.28148
ENST00000652663.1	0	0.0769	0.12995	0.15228	0.10322
ENST00000652673.1	0.38965	0	0	0.50497	0.16413
ENST00000652782.1	14.45235	3.13816	12.15387	11.34351	5.00153
ENST00000652967.1	0	0.59115	1.56059	0.25017	2.19424
ENST00000653026.1	0.62911	0	1.95705	2.41515	0.85048
ENST00000653077.1	1.13831	0	0	0	0
ENST00000653124.1	0	0	0.42666	0	0.09083
ENST00000653148.1	0.58227	0.07618	0.1166	0.12624	0.46283
ENST00000653200.1	6.82756	0.22556	0.12726	0.42402	0
ENST00000653233.1	0	0	0.32431	0	0
ENST00000653291.1	0.25977	0.23077	0.16373	0.06905	0
ENST00000653552.1	0.12988	9.32606	0.1166	0.17216	6.07291
ENST00000653667.1	0.68656	0	0.19592	0	0.44168
ENST00000653709.1	0	0.48403	2.03034	0.75584	0
ENST00000653820.1	0	0.10502	0	0	0
ENST00000653856.1	0	0.07461	0	0	0
ENST00000653952.1	0	0.86654	0.40175	0	0.35299
ENST00000653994.1	0.25977	0.18522	0.1166	0.12624	0.09835
ENST00000654025.1	0.2364	0.07461	0.1785	0.87372	0.41033
ENST00000654187.2	18.95041	19.55015	18.18421	20.48448	9.07733
ENST00000654228.1	1.51914	0.36233	1.8726	2.07518	0.2462
ENST00000654331.1	2.16746	2.96973	1.80868	0.11086	1.16839
ENST00000654355.1	0	0.30929	0	0.41921	0
ENST00000654482.1	7.03418	1.91533	6.83747	2.69555	3.0559
ENST00000654568.1	0	0.22383	0.69961	0.12624	0.08207
ENST00000654635.1	0.51008	0.23587	0.83964	0	0.30379
ENST00000654728.1	0.93015	1.33795	0.29271	0	0.6376
ENST00000654795.1	94.47829	150.25068	97.74834	94.2	159.95291
ENST00000654809.1	0	1.20482	0	0	0
ENST00000654857.1	0.80577	0	0.01585	0.36906	0
ENST00000655116.1	7.00293	16.08064	9.74898	9.13222	18.15976
ENST00000655126.1	1.30632	2.55769	2.48322	1.13725	2.22791
ENST00000655177.1	0	0.09733	0.17269	0	0.15332
ENST00000655340.1	0.37094	0.16799	0.23464	0.57275	0.40657
ENST00000655366.1	0	0	0	1.6178	0
ENST00000655407.1	0	0.10098	0.10694	0	0
ENST00000655500.1	2.3379	1.70366	0.81621	2.01988	1.25
ENST00000655564.1	0.3432	0	0	0.48898	0.22607
ENST00000655630.1	0.51953	0	0	0	3.55482
ENST00000655651.1	0.72136	0.34012	1.28322	0.91932	0.31427
ENST00000655859.2	0.35423	0.33211	0.61816	0.21774	0.11724
ENST00000656150.1	0	0	0	0	0.08207
ENST00000656188.1	0	0.71725	0	0.16508	0.32661
ENST00000656328.1	1.42872	0.70521	0.68255	0.17276	0.24202
ENST00000656389.1	1.24812	0.03684	1.50814	0.89537	0
ENST00000656518.1	0	0.6243	0.05975	0	0.38656
ENST00000656531.1	0.90918	0.63417	2.81852	1.51491	0.2462
ENST00000656644.1	0.36344	0.15923	0.20455	0	0.33285
ENST00000656756.1	0.51953	0.22383	0.2332	0.8837	0.16413
ENST00000656911.1	0.56611	0.25566	0.18434	0.54912	0.34033
ENST00000657140.1	8.67147	0	0	7.01907	0
ENST00000657144.1	0	0	0	0.28173	0
ENST00000657145.1	2.20802	0.07461	0	0.12624	0.08207
ENST00000657201.1	0	1.33089	1.04521	0.23198	1.10336
ENST00000657397.2	0	1.64139	0.1166	0.27052	3.73573
ENST00000657430.1	0.88763	0	1.70902	1.1356	0.08491
ENST00000657514.2	0.72959	0	0.5438	0.40701	0
ENST00000657703.1	1.03908	0.08689	0.34981	0.76858	0.08207
ENST00000657742.1	0	0.51946	0	0.37144	1.52134
ENST00000657766.1	0	0	0	0	0.53343
ENST00000657986.1	0	0.53896	0.46196	0.37214	1.61753
ENST00000658057.1	0.41156	0	0.53589	0.4435	0.10576
ENST00000658077.1	5.37164	1.155	1.10485	0.76076	3.59795
ENST00000658182.1	1.73038	0.83682	1.59754	1.56543	0.65185
ENST00000658224.1	0.92679	9.04443	2.94372	2.69944	4.54498
ENST00000658270.1	0	2.90973	1.75985	1.2285	0.7386
ENST00000658319.1	0	0.2207	0.84074	0	0
ENST00000658487.1	0	0	0.18674	0.18949	0
ENST00000658490.1	0	0.5035	0.50562	0	0.22865
ENST00000658778.1	0	0	0.06707	0	0
ENST00000658832.1	0.506	1.40359	1.59512	3.08627	1.58098
ENST00000658877.1	0.37137	3.27847	0.45213	0.30754	1.6958
ENST00000658932.3	1.64784	1.27881	0.83928	0.98417	1.22003
ENST00000659108.1	2.43664	1.0187	1.08276	0.90454	0.87284
ENST00000659164.1	0.84238	0.0373	0.42206	3.36407	0.04103
ENST00000659227.1	0.48488	0.2408	0.32944	0.36915	0
ENST00000659351.1	0.76454	0.10496	0.37023	0.12624	0.25686
ENST00000659539.1	0.58638	0.75849	0.84723	1.11774	0.46335
ENST00000659570.2	4.177	2.03788	4.88323	2.58673	2.06044
ENST00000659617.1	0	0.23587	0	0	0.30379
ENST00000659623.1	0.89592	0.49397	1.80227	0.63733	0
ENST00000659680.1	1.7696	0.72286	5.71647	17.51113	0.65653
ENST00000659705.1	0	1.05657	0	0	0
ENST00000659769.1	0	0.17663	0.87705	0	0.9877
ENST00000659795.2	4.53781	1.80625	4.84162	4.40466	1.86642
ENST00000659820.1	0	0	0.54542	0	0.21085
ENST00000659873.1	0	0	0	0.12624	0
ENST00000659926.1	2.26335	0.77537	1.74375	1.87799	0.86919
ENST00000659985.1	0.65538	0.0373	0	1.30771	0.04103
ENST00000660006.2	0	0	0	0.35021	0
ENST00000660061.1	0	0	1.18904	0.16065	0
ENST00000660072.1	0.40948	0.26897	0.48721	0.30895	0.09043
ENST00000660098.1	0	0.21995	0	0	0.22512
ENST00000660138.1	0.72909	3.7065	0.52132	1.81519	3.33493
ENST00000660248.1	0.16646	0.29423	0	0.17013	0.46515
ENST00000660325.2	0.45517	0.12435	1.6683	1.35584	0.90273
ENST00000660326.1	0.25977	0.07461	0.1166	0.67525	0.08207
ENST00000660378.3	1.25468	1.05404	0	1.35337	1.33711
ENST00000660424.1	0.90918	2.31286	5.84436	2.89669	0.90273
ENST00000660923.1	0	0.07461	1.86563	0	0.08207
ENST00000661026.1	0	0.65257	0	0.21271	2.28243
ENST00000661468.1	0	0	0.28152	0.12624	0.32519
ENST00000661550.1	0.66243	0.53619000000000006	0.22954	0.74904	0.15231
ENST00000661769.1	0.38965	0.3534	0	0	0
ENST00000661818.1	8.95321	0.46162	5.22795	5.17435	1.29139
ENST00000661885.1	1.37702	0.14334	0	0.44299	0
ENST00000662069.1	0	0.62979	0	0	0.4548
ENST00000662119.1	6.43919	0.16139	0	0.1863	0.8369
ENST00000662218.1	0	0.15262	0	0	0
ENST00000662330.1	0.61433	2.25316	0.95825	0.5208	1.87564
ENST00000662446.2	0	0.23563	0.13472	0.13599	0
ENST00000662476.1	0	0.22609	0	0	0
ENST00000662643.1	0	1.00721	0	0.12624	0.53343
ENST00000662685.3	0.81767	1.69728	1.58539	0.21894	71.42633
ENST00000662733.1	0.19482	3.13356	1.04942	0.94682	0.08207
ENST00000662797.1	0	1.19374	0.94953	0.12624	0.08207
ENST00000662828.1	0	0	0	0	1.33517
ENST00000663073.1	1.93175	3.34264	1.01605	1.12204	4.00715
ENST00000663212.1	0.29884	0	0.2332	0.12624	0.09497
ENST00000663243.1	0.13821	0	0.97829	0	0
ENST00000663411.1	0.83386	8.2401	0.72031	0	0.81657
ENST00000663448.1	4.33124	3.18903	7.02885	8.46331	4.14936
ENST00000663663.1	0.12988	0	0.2332	0	0
ENST00000663863.2	0.58475	0	0	0	0
ENST00000663881.1	0	0	0	0	0
ENST00000663894.1	31.64699	0	33.0167	28.51076	0
ENST00000663959.1	0.22699	0	0	0	0
ENST00000664279.1	0	0	0.2332	0	0.42006
ENST00000664472.3	1.53037	1.11913	1.38607	0.53268	1.44394
ENST00000664736.1	0.12988	0.18026	0.30156	0	0
ENST00000664766.1	0.25977	0	0.34981	1.89364	0
ENST00000664853.1	0.63542	2.76996	0.63429	0.21648	1.48721
ENST00000664914.1	1.94825	1.86521	1.74903	0.75746	1.231
ENST00000665000.1	0.27902	0.16038	0.23023	0.17702	0.2462
ENST00000665026.1	0.12988	0	0	0.12624	0
ENST00000665236.1	0.41121	0.1515	0.37626	0.30586	0.472
ENST00000665432.1	0.88763	0	0	1.1356	0.05284
ENST00000665637.1	2.09168	0.71956	1.21083	1.63645	0.51982
ENST00000665670.2	1.68176	0.14967	1.21368	1.45937	1.39812
ENST00000665783.1	2.55232	0.74928	0.60854	2.16452	5.74325
ENST00000665790.1	0	0	0	0.20576	0.08207
ENST00000666025.1	0	0	0.30525	0.69839	0
ENST00000666050.2	0.41531	0	1.32649	0.25321	0
ENST00000666183.1	0	0.15635	0.13366	0.33221	0.08916
ENST00000666503.2	0	0.44402	0.15943	0.11448	0
ENST00000666532.1	0.32154	0.18652	0.1166	0	0
ENST00000666649.2	0.21242	0.19688	0.57037	0	0.5469
ENST00000666677.1	0	1.52522	0	0	2.9667
ENST00000666697.1	2.48835	0.22938	3.82195	4.85538	0
ENST00000666824.1	0.41121	0.38292	0.48962	0.20027	0.20362
ENST00000666942.1	0.55231	0.43344	0.06952	0.18531	0.16846
ENST00000667046.1	0.56303	0.08157	1.36839	0.2815	0.13103
ENST00000667056.1	0	1.69349	0.39096	0	0.34052
ENST00000667142.1	0	0	0	0	0.08934
ENST00000667191.1	0	0	0	0	0.40522
ENST00000667214.1	0.44688	0.36558	0	0	0.55316
ENST00000667327.2	0.46082	0.7009	0.53414	0.4097	0.2401
ENST00000667421.1	2.54031	2.4058	2.03817	5.67899	6.22569
ENST00000667433.1	0.54919	0	0.15072	0	0
ENST00000667483.1	2.31589	5.3506	0	9.22874	5.57551
ENST00000667600.1	5.84653	1.4199600000000001	6.52796	7.00796	1.96166
ENST00000667661.1	0	0	0	0	0
ENST00000667672.2	0.73202	0.18848	0.18395	0	0.46091
ENST00000667839.1	1.17773	1.84478	0.53763	0.53565	1.3461
ENST00000667891.1	0	1.27052	0	0.18303	0.7077
ENST00000667983.1	0.16924	0.20843	0.61642	0	0.18358
ENST00000668232.1	0.27083	0.22383	0.84267	0.25249	0.16918
ENST00000668242.1	0.12988	0.17349	0.26707	1.72221	0
ENST00000668403.2	0	0	0	0	0.30177
ENST00000668547.1	0.1974	0.32821	0	0	0.18914
ENST00000668719.1	0	0	0.13212	0	0
ENST00000668823.1	0	0	0.35998	0.69415	0
ENST00000668840.1	0.1886	0.10013	0.2332	0.35499000000000003	0.2401
ENST00000668929.1	3.40143	17.55988	5.35118	6.72598	13.9617
ENST00000668985.1	2.15359	0.21789	0.23281	0.68521	0.76195
ENST00000669018.1	8.04577	2.70185	4.50672	2.14909	2.91722
ENST00000669077.1	6.61322	3.29162	2.30019	2.87389	2.10825
ENST00000669085.2	0.73051	0	0.47598	0.2615	0
ENST00000669094.1	0.49021	0.46298	0	0.38794	0
ENST00000669125.1	0.25684	0	0.21969	0.40667	0
ENST00000669174.1	0.3798	0	0.15035	0	0
ENST00000669217.1	0.38965	0.2057	0	0.53447	0
ENST00000669354.1	0.44456	0	0.19	1.00486	0
ENST00000670091.1	1.37543	6.05141	0.79303	1.54486	3.26748
ENST00000670094.1	11.22876	7.57683	14.46744	14.3978	10.8788
ENST00000670097.1	0.44234	0.53081	0.39406	0.9351	0.99149
ENST00000670236.1	0.59203	1.03495	3.30288	5.57157	0.62193
ENST00000670479.3	0.14815	0	0.16324	0.15492	0.32391
ENST00000670491.1	0.25122	0.49198	6.41756	0.30701	0
ENST00000670565.2	0	0	0	0.51955	0
ENST00000670612.1	0.79381	5.33373	1.18555	1.34988	2.92603
ENST00000670627.1	0	0	0	1.12185	0.24146
ENST00000670745.1	0.85903	6.86919	1.6511	5.75154	7.02554
ENST00000670768.2	1.46007	2.1e-4	2.67891	0	2.09442
ENST00000670797.1	1.03907	1.0397	0.7395	1.38867	2.04871
ENST00000670817.1	0	0	0.85843	0	1.04743
ENST00000670940.1	1.22451	1.35625	1.90751	1.28394	1.35337
ENST00000671040.1	1.25822	0.51946	0	0	0
ENST00000671191.1	3.60795	3.41547	3.154	9.29281	5.73963
ENST00000671238.1	0	0.1183	0.4299	0	0.68919
ENST00000671403.1	0.86313	0.50935	0.69103	0.74424	0.6713
ENST00000671407.1	3.24491	2.35073	4.62501	4.18455	4.33777
ENST00000671487.1	0.28433	0.48942	0.13053	0.27943	0.08967
ENST00000671496.1	0	1.51513	0.06707	0	2.10281
ENST00000671498.1	0.56104	1.02766	0	0.14623	0.15681
ENST00000671608.1	0	0	0.75837	0.2543	0.23647
ENST00000671824.1	0	0	0	0.15751	0
ENST00000671916.1	20.57764	2.047	19.94039	22.55034	7.55843
ENST00000672071.1	0.55422	1.1049	0.89214	1.59173	0.95652
ENST00000672244.1	0	4.52911	0.31854	0	0.49538
ENST00000672314.2	0.14681	0.09319	0.24264	0.14042	0.18182
ENST00000672414.2	4.29256	0.88212	0.56483	3.26423	1.5587
ENST00000672422.2	10.28984	0.81635	5.74039	12.68877	1.98197
ENST00000672434.2	8.04763	1e-5	0	0	0
ENST00000672476.1	5.01751	1.97876	3.63007	2.00176	2.05862
ENST00000672493.1	0.23866	0.17725	0.25761	0.33128	0.18173
ENST00000672519.1	1.03907	0.82047	0.23666	0.73975	0.55387
ENST00000672535.1	0.1443	0	0.36955	0	0
ENST00000672553.1	0.38965	0.07461	0.11873	0.05362	0.08207
ENST00000672647.1	0	9.47377	3.35493	0	23.91642
ENST00000672695.1	0	0.13196	0.49437	3.07677	0.59805
ENST00000672743.1	3.8965	0	4.22849	4.26447	0.18669
ENST00000672751.2	0	1.94139	9.20794	16.80507	0.18128
ENST00000672818.3	0.30813	1.00475	0.2332	0.25249	0.41395
ENST00000672846.1	0.87629	1.34997	1.20275	1.09254	0.62167
ENST00000672923.2	0.14565	0.18994	0.2729	0.14684	0.90678
ENST00000673058.2	6.78731	35.74698	11.00651	22.54233	15.09319
ENST00000673181.1	0.15171	0.07461	0.67449	0	0.08207
ENST00000673220.1	0.30387	0.0859	1.55963	0.14215	0.31435
ENST00000673284.1	0.67879	0.10858	0.17432	0.78294	0.20958
ENST00000673416.1	1.06791	0	1.28357	0.74151	0.12761
ENST00000673475.1	2.88611	0.6084	0	0	0.25457
ENST00000673477.1	0.5038	2.64396	0.63027	1.34357	6.51304
ENST00000673485.1	0.09023	0	2.84584	4.23218	0
ENST00000673487.1	3.11729	0.59661	0.99761	1.01284	12.089
ENST00000673502.2	1.42266	0	0.55687	4.36049	0
ENST00000673627.1	1.21539	0	3.55344	0.8037	0
ENST00000673634.1	7.14358	2.42472	8.27873	5.26736	3.52886
ENST00000673666.1	0.9971	0.41715	0	0.50882	0.36258
ENST00000673673.2	21.87764	1.13734	0.20986	21.19892	1.05374
ENST00000673691.1	0	0	0.4953	6.92799	0.83
ENST00000673741.1	6.13808	0.76667	0.58683	0.64906	0.53852
ENST00000673997.1	4.21595	3.38199	0.77422	2.18069	3.77238
ENST00000674046.1	0.40612	1.94847	0	0	1.147
ENST00000674082.1	0	10.43632	0	0	3.15218
ENST00000674083.1	4.54591	1.08182	0	0	3.15956
ENST00000674137.11	0	0.86491	0.5036	0.51832	1.15056
ENST00000674159.1	0	0.13915	1.03947	0.26441	0.09592
ENST00000674166.1	2.51792	5.64551	3.08724	2.27717	4.20204
ENST00000674186.1	0.38252	0.35001	0.13032	0.80353	0.12274
ENST00000674188.1	0.65502	0.13464	0.86055	0.37928	0.68574
ENST00000674200.2	3.83413	0.85718	0.97542	2.30323	2.33878
ENST00000674204.1	2.43801	0.3242	2.18826	2.04169	0
ENST00000674261.1	0.75766	0.30974	0.4519	0.52153	0
ENST00000674268.1	11.0597	21.41831	10.78004	8.5222	19.83116
ENST00000674302.1	0.32764	2.66453	1.20149	0.7292	0.68468
ENST00000674308.1	0	0	0	1.4166	0.95142
ENST00000674316.1	6.39695	10.00714	7.57349	6.1224	6.1359
ENST00000674324.2	2.8803	0.08441	0.93281	0.75746	0.16413
ENST00000674337.1	3.2475	3.3071	0.88695	0.3547	2.73584
ENST00000674351.1	0.05047	0.70174	1.19955	0.19602	0
ENST00000674381.2	4.86587	4.58997	2.28276	3.89035	2.93609
ENST00000674388.1	3.27268	4.21827	3.93928	6.27874	2.21226
ENST00000674391.1	1.40123	0.51066	0.4296	0.83731	0.16497
ENST00000674434.1	2.6114	0.2122	1.18456	0.28842	0.0923
ENST00000674435.1	3.46796	6.33617	4.12448	4.469	4.30547
ENST00000674470.1	0.21747	0	0.50471	0	0.25345
ENST00000674475.1	7.49756	4.53073	5.60581	4.37563	4.03434
ENST00000674483.1	0	0	0.2332	13.38173	0.16413
ENST00000674490.1	2.11296	0.34693	2.12906	0.22897	1.31092
ENST00000674500.2	2.69472	3.94866	1.54707	1.50308	4.88174
ENST00000674595.1	0	0.08691	0	0.40549	0.1739
ENST00000674623.1	3.44445	0.5706	1.24017	0.11891	0.42646
ENST00000674638.1	140.21555	0	40.49543	41.4039	0
ENST00000674704.1	0	0	0.31395	0	0
ENST00000674712.1	20.51617	9.79796	12.60055	5.76148	1.95926
ENST00000674721.1	3.37211	2.13971	2.49759	1.99062	2.04792
ENST00000674740.1	0.25533	0.12429	0.82376	0.22185	0.40065
ENST00000674771.1	0.40191	0.24498	0.26318	0.45378	0.12748
ENST00000674810.1	1.03332	1.9894	1.46187	4.03047	0.94046
ENST00000674819.1	0.1672	0.09303	1.00047	0.408	0.29256
ENST00000674879.1	1.7033	2.9353	3.27644	0	1.16906
ENST00000674880.1	0.53363	1.60186	1.49704	0.92217	2.34212
ENST00000674889.1	2.2088	1.99555	1.85777	1.53263	2.1334
ENST00000674938.1	0.53459	0.38214	0.71735	0	0.25128
ENST00000674948.1	3.14914	5.29193	3.68786	3.54976	5.0955
ENST00000674971.1	3.91377	3.61597	3.04536	8.01453	5.87063
ENST00000674985.1	0.61177	0.8957	4.6694	1.47064	0.65806
ENST00000675038.1	0.14855	0.09965	31.16396	0.03479	0
ENST00000675052.1	0.20866	0.22113	0.62332	0.70124	0.63239
ENST00000675078.1	1.03363	0.11262	1.65652	0.38551	0.1865
ENST00000675080.1	11.74313	4.44682	4.79145	9.44897	8.50835
ENST00000675094.1	0.44455	0.17122	0.42023	0.35682	0.48779
ENST00000675108.1	0	0	0	0.99753	1.61686
ENST00000675149.1	1.56172	0.96845	0.63104	1.6022	1.21735
ENST00000675177.1	1.12033	1.42863	1.75402	0.79218	2.44606
ENST00000675200.1	1.10585	1.6796	0	0	0.82436
ENST00000675203.2	0.9082	1.68827	0.58021	0.19586	3.20976
ENST00000675230.1	6.81425	9.6608	9.8308	12.96939	7.46084
ENST00000675236.1	0.40841	0.10947	0.22916	0.21384	1.01299
ENST00000675244.1	6.34798	0	6.96764	10.04754	0
ENST00000675252.1	0	0.5266	2.42182	0	0
ENST00000675334.1	0	0.84096	0.87044	0	3.39352
ENST00000675354.1	0	0.65486	1e-5	1.38228	1.35435
ENST00000675364.1	0.81744000000000006	0.07461	0.69666	0.27733	0.35223
ENST00000675375.1	0	0.58271	0.38272	0	0
ENST00000675406.1	2.98699	0	0	0	1.51093
ENST00000675408.1	0.6674	6.8551	5.06521	1e-5	6.92006
ENST00000675445.1	0.74589	0	0	0.28882	0
ENST00000675505.1	13.09521	5.72012	14.46167	17.12316	8.44331
ENST00000675535.1	0.28352	0.14548	0.63259	0.97995	0.25102
ENST00000675572.1	0.40191	0.24498	0.26318	0.45378	0.12748
ENST00000675580.1	19.4048	4.6649	12.79904	13.31967	0
ENST00000675602.1	0.25977	0	0.40498	0.40317	0.39554
ENST00000675628.1	8.25416	11.60597	1e-5	1.92317	12.63859
ENST00000675631.1	48.11215	0.52791	40.85397	14.86694	0
ENST00000675641.1	3.49041	7.3311	2.94193	2.12316	6.37357
ENST00000675666.1	0	0	0	0	0
ENST00000675677.1	0.93216	0.44924	0	0	0
ENST00000675699.1	2.423	0.71541	0	6.06886	0
ENST00000675700.1	4.38274	2.35945	3.05556	0	4.62714
ENST00000675702.1	4.38274	0	3.05556	8.46535	4.62714
ENST00000675747.1	4.72382	1.16637	0.79532	6.42035	1.83215
ENST00000675748.1	0	0.45849	0.34343	1.37407	1.05313
ENST00000675794.1	0	0	7.71217	0	0
ENST00000675877.1	0	0.27337	0.70898	0.21293	1.19051
ENST00000675883.1	0	0.34723	0	0	0.98876
ENST00000675894.1	0	0.23778	1.01074	1.32567	2.5248
ENST00000675898.1	5.01608	0.56931	2.47445	1.34901	2.15674
ENST00000675938.1	0.66311	0.64123	0.78529	2.21353	1.06311
ENST00000675943.1	0.25622	0.26406	0	1.1443	1.70305
ENST00000675966.1	4.2401	0	0	2.06355	1.54018
ENST00000675967.1	0.40228	0.9245	1.86017	1.55733	1.80596
ENST00000676009.1	4.46857	0	0	7.38006	0.37346
ENST00000676052.1	0	0	0	0	0.51248
ENST00000676074.1	2.81626	3.13926	3.08593	3.27858	0.01739
ENST00000676121.1	2.68795	1.81845	2.16646	3.24828	1.82061
ENST00000676125.1	3.72438	0	0	1.77238	0
ENST00000676160.1	1.53826	0.20056	0.76608	2.40589	0.40772
ENST00000676251.1	2.70396	0.15918	0.99817	4.17199	1.05977
ENST00000676290.1	0.14515	0.26747	0	1.0295	0.15038
ENST00000676318.1	1.06625	0.53598	0.45929	0	0
ENST00000676331.1	3.06182	10.44908	19.40218	11.21922	1.3943
ENST00000676349.1	0	0.13162	3.22136	0	0
ENST00000676351.1	2.91751	0.35977	0.89165	4.65146	1.76497
ENST00000676363.1	26.63115	13.99836	28.3665	30.8722	11.69343
ENST00000676399.1	3.93646	0	0	0.862	0
ENST00000676429.1	5.58498	3.64257	5.39623	5.80077	7.47176
ENST00000676452.1	0.12988	0.5744	1.63243	0.36142	0.56712
ENST00000676460.1	1.45051	0.35796	4.56074	0.77497	1.66808
ENST00000676462.1	1.74507	0.39905	0.81442	0	0
ENST00000676464.1	0.26289	0.61299	0.36651	0.27318	0.15035
ENST00000676478.1	1.00207	0.17674	0.92452	0.40405	0.24539
ENST00000676506.1	2.27265	31.95683	1.07541	1.38876	34.32524
ENST00000676546.1	3.09461	2.85733	0	0	0
ENST00000676553.1	1.16428	4.20491	15.23626	1.15653	5.22896
ENST00000676598.1	1.12071	0.83046	0.41693	0.66834	1.52739
ENST00000676623.1	0.72289	1.73876	1.76465	1.62039	3.58403
ENST00000676670.1	11.77803	1.1612	10.00207	0.70679	8.41832
ENST00000676696.1	1.30115	4.37514	4.88537	1.64218	3.67894
ENST00000676741.1	18.78508	0	13.05313	6.40599	0.70705
ENST00000676744.1	0.4843	1.38088	0.52531	1.76412	1.8502
